duration,trust,placebo1,private,community,placebo2,coproduce,mc,sex,race,age,ideology,income,education,at,gw,gwh,rand,DV_DO,mcpass,atpass,mcatpass,trustprime,climatebelief,climatebelief_scale,white,black,hispanic,asian,other
194,60,71,80,90,91,80,4,1,black,41,2,5,5,80,1,1,Control,dv|private|placebo|community|placebo2,1,1,1,1,1,0.54212611,0,1,0,0,0
103,68,51,29,63,33,56,1,0,hispanic,30,3,1,2,80,-1,-1,Corrupt,dv|placebo2|community|private|placebo,1,1,1,0,-1,-3.310841601,0,0,1,0,0
102,5,52,85,95,52,65,1,0,white,40,2,5,6,80,1,1,Corrupt,dv|community|private|placebo2|placebo,1,1,1,0,1,0.54212611,1,0,0,0,0
303,58,52,24,87,96,80,4,1,white,47,1,2,5,80,1,1,Control,dv|private|community|placebo2|placebo,1,1,1,1,1,0.54212611,1,0,0,0,0
380,75,50,50,100,100,50,4,1,white,68,2,1,3,80,1,1,Control,dv|private|placebo|community|placebo2,1,1,1,1,1,0.54212611,1,0,0,0,0
132,4,100,51,100,100,98,1,1,white,49,2,7,3,80,1,1,Corrupt,dv|placebo2|placebo|private|community,1,1,1,0,1,0.54212611,1,0,0,0,0
178,0,0,0,100,50,100,1,0,white,34,5,2,4,80,1,0,Corrupt,dv|placebo|private|placebo2|community,1,1,1,0,0.5,-0.421115818,1,0,0,0,0
139,30,20,82,90,91,72,4,1,white,38,3,2,6,80,1,1,Control,dv|placebo|community|placebo2|private,1,1,1,1,1,0.54212611,1,0,0,0,0
189,81,51,56,58,51,40,2,1,white,48,4,6,5,80,1,1,Honest,dv|placebo|placebo2|community|private,1,1,1,2,1,0.54212611,1,0,0,0,0
75,17,11,10,10,11,16,1,0,white,23,5,3,6,80,-1,0,Corrupt,dv|placebo|community|placebo2|private,1,1,1,0,-0.5,-2.347599673,1,0,0,0,0
123,9,51,85,96,82,83,1,1,white,21,1,4,4,80,1,1,Corrupt,dv|placebo2|community|placebo|private,1,1,1,0,1,0.54212611,1,0,0,0,0
77,23,42,79,85,77,30,1,1,other,27,2,1,6,80,1,1,Corrupt,dv|placebo2|private|placebo|community,1,1,1,0,1,0.54212611,0,0,0,0,1
209,60,51,60,71,29,60,2,0,white,60,4,6,6,80,1,0,Honest,dv|community|placebo2|private|placebo,1,1,1,2,0.5,-0.421115818,1,0,0,0,0
62,70,50,0,100,100,100,4,0,asian,32,1,7,6,80,1,1,Control,dv|placebo|community|private|placebo2,1,1,1,1,1,0.54212611,0,0,0,1,0
156,26,59,62,31,56,61,1,0,asian,40,3,4,6,80,1,1,Corrupt,dv|community|private|placebo2|placebo,1,1,1,0,1,0.54212611,0,0,0,1,0
355,62,64,61,66,64,63,4,1,white,49,3,2,4,80,1,1,Corrupt,dv|private|placebo|placebo2|community,0,1,0,0,1,0.54212611,1,0,0,0,0
123,33,64,31,58,63,77,4,0,white,23,2,3,5,80,1,1,Control,dv|placebo2|placebo|community|private,1,1,1,1,1,0.54212611,1,0,0,0,0
63,50,52,53,51,53,50,2,0,asian,23,3,4,4,80,1,1,Honest,dv|placebo2|community|private|placebo,1,1,1,2,1,0.54212611,0,0,0,1,0
88,51,51,51,51,51,51,1,0,white,22,2,1,5,80,1,1,Corrupt,dv|placebo|placebo2|private|community,1,1,1,0,1,0.54212611,1,0,0,0,0
152,20,52,10,80,50,32,4,1,white,31,1,3,3,80,1,1,Control,dv|placebo|placebo2|community|private,1,1,1,1,1,0.54212611,1,0,0,0,0
173,75,65,55,60,65,70,2,1,asian,22,3,2,3,80,1,1,Honest,dv|placebo2|placebo|private|community,1,1,1,2,1,0.54212611,0,0,0,1,0
124,47,51,52,31,45,47,1,0,black,33,5,2,3,46,1,1,Control,dv|private|placebo2|community|placebo,0,0,0,1,1,0.54212611,0,1,0,0,0
171,81,78,77,77,74,78,2,0,white,50,3,1,3,80,1,1,Corrupt,dv|placebo2|private|community|placebo,0,1,0,0,1,0.54212611,1,0,0,0,0
217,51,18,61,60,13,51,2,0,white,59,3,1,6,80,0,0,Honest,dv|private|placebo|community|placebo2,1,1,1,2,0,-1.384357745,1,0,0,0,0
174,40,80,100,100,80,100,4,0,white,35,3,3,5,80,1,1,Honest,dv|placebo|community|private|placebo2,0,1,0,2,1,0.54212611,1,0,0,0,0
253,20,46,4,90,90,77,1,1,white,28,2,2,2,80,1,1,Corrupt,dv|placebo|community|private|placebo2,1,1,1,0,1,0.54212611,1,0,0,0,0
248,72,50,50,91,91,72,4,0,white,63,3,6,3,80,1,1,Control,dv|placebo2|community|placebo|private,1,1,1,1,1,0.54212611,1,0,0,0,0
109,60,85,60,70,80,60,4,1,asian,32,3,4,5,80,0,1,Control,dv|community|private|placebo2|placebo,1,1,1,1,0.5,-0.421115818,0,0,0,1,0
216,18,50,0,100,100,100,1,1,white,25,1,3,5,80,1,1,Corrupt,dv|placebo2|placebo|private|community,1,1,1,0,1,0.54212611,1,0,0,0,0
202,20,19,10,82,80,100,1,0,white,29,1,4,4,80,1,1,Corrupt,dv|placebo|community|placebo2|private,1,1,1,0,1,0.54212611,1,0,0,0,0
183,30,50,78,65,63,58,2,1,other,23,4,5,4,80,1,1,Honest,dv|placebo|community|private|placebo2,1,1,1,2,1,0.54212611,0,0,0,0,1
72,74,72,38,39,74,76,2,1,asian,26,3,1,4,70,1,1,Honest,dv|placebo2|community|placebo|private,1,0,0,2,1,0.54212611,0,0,0,1,0
306,73,80,77,72,96,75,4,0,white,34,4,1,2,80,1,1,Control,dv|private|placebo2|community|placebo,1,1,1,1,1,0.54212611,1,0,0,0,0
230,3,15,19,71,30,15,1,0,white,61,5,1,4,80,-1,-1,Corrupt,dv|placebo|placebo2|private|community,1,1,1,0,-1,-3.310841601,1,0,0,0,0
112,16,34,61,37,29,5,2,0,white,30,3,2,5,80,0,-1,Honest,dv|placebo2|private|placebo|community,1,1,1,2,-0.5,-2.347599673,1,0,0,0,0
151,20,35,69,71,67,75,1,1,white,52,5,7,5,80,-1,-1,Corrupt,dv|placebo|placebo2|community|private,1,1,1,0,-1,-3.310841601,1,0,0,0,0
178,40,30,40,65,30,60,4,0,white,53,3,5,4,80,1,1,Control,dv|community|placebo|private|placebo2,1,1,1,1,1,0.54212611,1,0,0,0,0
197,20,50,100,100,72,81,1,0,white,56,4,7,6,80,1,0,Corrupt,dv|community|private|placebo2|placebo,1,1,1,0,0.5,-0.421115818,1,0,0,0,0
164,19,50,62,100,50,17,1,1,white,32,2,1,6,80,1,1,Corrupt,dv|placebo|private|placebo2|community,1,1,1,0,1,0.54212611,1,0,0,0,0
198,30,20,70,100,100,80,1,0,white,20,3,6,6,80,1,1,Corrupt,dv|placebo2|placebo|community|private,1,1,1,0,1,0.54212611,1,0,0,0,0
295,90,85,100,90,100,92,2,1,black,55,2,5,2,80,1,0,Control,dv|community|placebo|placebo2|private,0,1,0,1,0.5,-0.421115818,0,1,0,0,0
165,72,78,61,100,100,82,4,1,white,NA,3,4,5,80,1,1,Control,dv|community|placebo2|private|placebo,1,1,1,1,1,0.54212611,1,0,0,0,0
163,60,70,50,80,80,70,2,0,asian,33,4,7,6,80,1,1,Honest,dv|placebo2|community|placebo|private,1,1,1,2,1,0.54212611,0,0,0,1,0
202,63,60,81,91,19,73,1,1,white,73,5,2,2,80,1,0,Corrupt,dv|placebo2|placebo|community|private,1,1,1,0,0.5,-0.421115818,1,0,0,0,0
189,51,87,0,60,67,23,4,0,white,24,2,4,3,80,1,1,Control,dv|placebo2|private|community|placebo,1,1,1,1,1,0.54212611,1,0,0,0,0
179,50,50,100,100,100,51,4,1,white,28,1,1,3,80,1,1,Control,dv|placebo|private|placebo2|community,1,1,1,1,1,0.54212611,1,0,0,0,0
113,71,62,77,92,81,80,2,1,asian,19,1,4,2,80,1,1,Corrupt,dv|placebo|placebo2|private|community,0,1,0,0,1,0.54212611,0,0,0,1,0
571,71,51,75,71,51,60,4,1,white,38,3,6,5,80,0,0,Control,dv|community|private|placebo|placebo2,1,1,1,1,0,-1.384357745,1,0,0,0,0
244,19,47,66,81,56,63,1,1,white,56,2,6,6,80,1,1,Corrupt,dv|community|private|placebo|placebo2,1,1,1,0,1,0.54212611,1,0,0,0,0
137,70,82,79,62,100,70,1,1,hispanic,23,1,1,2,80,1,1,Control,dv|placebo|community|placebo2|private,0,1,0,1,1,0.54212611,0,0,1,0,0
144,85,78,81,87,81,90,2,1,white,NA,4,5,6,80,1,0,Control,dv|private|community|placebo2|placebo,0,1,0,1,0.5,-0.421115818,1,0,0,0,0
143,86,1,57,58,0,18,2,1,white,39,5,5,4,80,0,1,Honest,dv|placebo|community|placebo2|private,1,1,1,2,0.5,-0.421115818,1,0,0,0,0
302,39,50,50,69,62,62,1,1,white,71,4,5,4,80,1,1,Corrupt,dv|placebo2|private|community|placebo,1,1,1,0,1,0.54212611,1,0,0,0,0
330,71,47,51,82,100,80,4,1,white,37,2,6,5,80,1,1,Control,dv|placebo|private|placebo2|community,1,1,1,1,1,0.54212611,1,0,0,0,0
2088,51,0,100,100,100,100,2,0,black,25,1,4,4,80,1,1,Honest,dv|private|community|placebo|placebo2,1,1,1,2,1,0.54212611,0,1,0,0,0
124,22,50,66,100,86,84,1,0,white,21,3,6,3,80,1,1,Corrupt,dv|placebo|placebo2|community|private,1,1,1,0,1,0.54212611,1,0,0,0,0
194,21,78,93,90,89,95,1,1,white,41,4,6,4,80,0,0,Corrupt,dv|placebo|community|placebo2|private,1,1,1,0,0,-1.384357745,1,0,0,0,0
587,90,86,72,64,70,100,4,1,black,31,3,3,5,80,-1,1,Honest,dv|placebo|community|placebo2|private,0,1,0,2,0,-1.384357745,0,1,0,0,0
192,70,24,50,100,50,90,4,1,white,48,5,5,2,80,0,0,Control,dv|placebo2|private|community|placebo,1,1,1,1,0,-1.384357745,1,0,0,0,0
165,52,50,31,60,100,60,1,1,white,22,1,1,3,80,1,1,Control,dv|placebo2|placebo|private|community,0,1,0,1,1,0.54212611,1,0,0,0,0
63,20,69,74,100,80,84,1,0,white,24,4,2,2,80,1,1,Corrupt,dv|placebo|placebo2|community|private,1,1,1,0,1,0.54212611,1,0,0,0,0
308,50,50,50,50,40,50,2,1,white,38,3,5,8,80,1,1,Honest,dv|placebo2|community|placebo|private,1,1,1,2,1,0.54212611,1,0,0,0,0
288,65,59,67,44,60,75,4,0,white,43,4,2,2,80,1,1,Control,dv|community|private|placebo|placebo2,1,1,1,1,1,0.54212611,1,0,0,0,0
114,76,50,50,50,50,52,2,1,white,30,4,6,5,80,1,1,Control,dv|placebo|community|placebo2|private,0,1,0,1,1,0.54212611,1,0,0,0,0
155,76,53,11,87,53,50,4,1,white,36,3,1,3,80,1,1,Control,dv|placebo|placebo2|private|community,1,1,1,1,1,0.54212611,1,0,0,0,0
189,35,20,50,80,65,60,1,1,white,35,4,6,6,80,0,0,Corrupt,dv|placebo2|community|private|placebo,1,1,1,0,0,-1.384357745,1,0,0,0,0
113,51,51,51,51,51,51,2,1,asian,NA,3,1,3,80,0,-1,Corrupt,dv|private|placebo2|community|placebo,0,1,0,0,-0.5,-2.347599673,0,0,0,1,0
204,20,19,72,63,82,0,4,1,white,31,2,5,5,80,1,0,Control,dv|placebo2|private|placebo|community,1,1,1,1,0.5,-0.421115818,1,0,0,0,0
197,43,76,67,100,100,61,1,0,white,53,2,5,6,80,1,1,Corrupt,dv|placebo|private|community|placebo2,1,1,1,0,1,0.54212611,1,0,0,0,0
77,83,90,80,94,91,93,1,0,white,35,1,4,6,83,1,1,Corrupt,dv|placebo2|private|community|placebo,1,0,0,0,1,0.54212611,1,0,0,0,0
88,9,51,44,29,56,18,1,0,white,35,3,6,6,80,0,0,Control,dv|placebo|private|placebo2|community,0,1,0,1,0,-1.384357745,1,0,0,0,0
746,30,85,1,70,80,5,1,1,black,37,3,6,8,80,1,1,Corrupt,dv|placebo2|community|private|placebo,1,1,1,0,1,0.54212611,0,1,0,0,0
127,81,51,40,100,80,71,2,1,hispanic,20,2,4,3,80,1,1,Honest,dv|community|placebo|placebo2|private,1,1,1,2,1,0.54212611,0,0,1,0,0
204,30,100,9,91,100,70,1,1,black,29,1,2,3,80,1,1,Corrupt,dv|community|placebo2|placebo|private,1,1,1,0,1,0.54212611,0,1,0,0,0
415,33,53,59,81,69,75,1,1,white,50,3,2,2,80,0,0,Corrupt,dv|placebo|private|placebo2|community,1,1,1,0,0,-1.384357745,1,0,0,0,0
175,60,40,41,62,100,87,4,1,white,61,2,3,5,80,1,1,Control,dv|community|private|placebo2|placebo,1,1,1,1,1,0.54212611,1,0,0,0,0
326,80,80,75,70,90,80,1,0,white,32,4,4,5,80,1,1,Corrupt,dv|community|private|placebo2|placebo,1,1,1,0,1,0.54212611,1,0,0,0,0
425,10,50,10,80,0,60,4,0,asian,40,4,4,5,80,-1,-1,Control,dv|placebo|placebo2|community|private,1,1,1,1,-1,-3.310841601,0,0,0,1,0
250,20,50,75,90,95,40,1,1,white,35,1,4,6,80,1,1,Corrupt,dv|community|private|placebo|placebo2,1,1,1,0,1,0.54212611,1,0,0,0,0
254,90,42,90,80,100,100,2,1,white,32,3,2,4,80,1,1,Honest,dv|community|private|placebo2|placebo,1,1,1,2,1,0.54212611,1,0,0,0,0
196,71,50,29,95,91,91,4,1,white,33,2,4,5,80,1,1,Control,dv|private|placebo|community|placebo2,1,1,1,1,1,0.54212611,1,0,0,0,0
479,30,60,0,70,60,75,4,0,white,38,3,4,4,80,0,1,Control,dv|private|placebo2|placebo|community,1,1,1,1,0.5,-0.421115818,1,0,0,0,0
151,76,31,56,50,100,51,4,0,white,21,1,4,3,80,1,1,Honest,dv|placebo|community|private|placebo2,0,1,0,2,1,0.54212611,1,0,0,0,0
174,0,83,87,100,85,100,1,1,white,NA,4,5,7,80,1,1,Corrupt,dv|private|placebo|community|placebo2,1,1,1,0,1,0.54212611,1,0,0,0,0
251,81,51,51,82,95,76,4,1,white,62,5,2,3,80,1,1,Control,dv|placebo2|private|community|placebo,1,1,1,1,1,0.54212611,1,0,0,0,0
100,14,51,41,95,76,34,1,1,white,35,2,7,5,80,1,1,Corrupt,dv|private|community|placebo|placebo2,1,1,1,0,1,0.54212611,1,0,0,0,0
270,61,82,67,62,79,97,4,0,black,37,1,4,5,80,1,1,Corrupt,dv|community|private|placebo|placebo2,0,1,0,0,1,0.54212611,0,1,0,0,0
477,67,33,61,78,48,80,4,0,black,30,3,5,5,80,1,1,Control,dv|community|placebo|private|placebo2,1,1,1,1,1,0.54212611,0,1,0,0,0
612,80,50,75,100,100,100,2,1,white,49,2,3,6,80,1,1,Honest,dv|placebo2|placebo|community|private,1,1,1,2,1,0.54212611,1,0,0,0,0
541,76,53,50,72,97,26,2,1,white,49,2,1,6,80,1,1,Honest,dv|placebo|placebo2|community|private,1,1,1,2,1,0.54212611,1,0,0,0,0
213,30,70,70,60,100,51,4,1,white,29,2,4,5,80,1,1,Control,dv|placebo|community|placebo2|private,1,1,1,1,1,0.54212611,1,0,0,0,0
109,65,86,71,80,100,75,2,0,white,39,3,4,4,80,1,1,Honest,dv|placebo|private|placebo2|community,1,1,1,2,1,0.54212611,1,0,0,0,0
255,75,20,65,65,20,10,2,0,asian,61,4,4,4,80,-1,0,Honest,dv|placebo2|placebo|private|community,1,1,1,2,-0.5,-2.347599673,0,0,0,1,0
100,11,32,24,86,73,74,1,0,white,34,2,6,5,80,1,1,Corrupt,dv|placebo2|private|community|placebo,1,1,1,0,1,0.54212611,1,0,0,0,0
170,33,61,61,79,100,51,2,1,asian,27,1,5,4,80,1,1,Honest,dv|community|placebo2|placebo|private,1,1,1,2,1,0.54212611,0,0,0,1,0
106,52,66,20,70,66,76,4,0,white,42,1,4,6,80,1,1,Control,dv|placebo|community|private|placebo2,1,1,1,1,1,0.54212611,1,0,0,0,0
204,86,50,95,98,50,50,4,0,black,54,3,4,2,80,1,0,Control,dv|private|community|placebo2|placebo,1,1,1,1,0.5,-0.421115818,0,1,0,0,0
171,74,100,61,67,43,74,1,0,white,43,5,4,5,80,1,0,Corrupt,dv|community|placebo|private|placebo2,1,1,1,0,0.5,-0.421115818,1,0,0,0,0
138,85,60,65,90,80,60,2,1,white,47,3,4,6,80,1,1,Honest,dv|community|placebo|placebo2|private,1,1,1,2,1,0.54212611,1,0,0,0,0
232,85,49,93,91,100,100,2,1,white,53,3,5,3,80,1,1,Honest,dv|private|placebo|community|placebo2,1,1,1,2,1,0.54212611,1,0,0,0,0
97,79,87,81,91,100,85,4,0,white,34,4,4,5,80,1,1,Control,dv|private|community|placebo2|placebo,1,1,1,1,1,0.54212611,1,0,0,0,0
161,64,58,35,83,76,71,2,0,white,28,3,6,5,80,1,1,Honest,dv|placebo2|placebo|community|private,1,1,1,2,1,0.54212611,1,0,0,0,0
189,40,60,95,94,100,30,1,1,white,51,2,7,4,80,1,1,Corrupt,dv|community|placebo|placebo2|private,1,1,1,0,1,0.54212611,1,0,0,0,0
230,75,50,30,90,95,15,4,0,white,57,2,4,5,80,1,1,Control,dv|community|placebo|private|placebo2,1,1,1,1,1,0.54212611,1,0,0,0,0
139,30,29,50,60,100,70,1,1,white,38,3,4,6,80,1,1,Corrupt,dv|placebo|placebo2|community|private,1,1,1,0,1,0.54212611,1,0,0,0,0
308,70,65,76,70,70,80,1,0,white,40,4,7,5,80,1,1,Corrupt,dv|private|placebo2|placebo|community,1,1,1,0,1,0.54212611,1,0,0,0,0
122,22,50,55,71,100,76,1,0,white,40,1,1,6,80,1,1,Corrupt,dv|private|placebo|placebo2|community,1,1,1,0,1,0.54212611,1,0,0,0,0
126,75,20,50,90,100,55,4,0,white,25,2,3,5,80,1,1,Control,dv|community|private|placebo2|placebo,1,1,1,1,1,0.54212611,1,0,0,0,0
81,74,70,70,75,52,75,2,0,black,21,2,4,3,80,1,0,Control,dv|placebo2|placebo|private|community,0,1,0,1,0.5,-0.421115818,0,1,0,0,0
273,51,76,51,75,35,51,4,1,white,53,4,1,2,80,0,0,Control,dv|community|placebo|placebo2|private,1,1,1,1,0,-1.384357745,1,0,0,0,0
107,75,50,37,74,100,83,2,0,black,22,2,2,5,80,1,1,Honest,dv|community|placebo|private|placebo2,1,1,1,2,1,0.54212611,0,1,0,0,0
197,75,39,81,97,97,62,2,1,white,65,2,5,5,80,1,1,Honest,dv|private|placebo|placebo2|community,1,1,1,2,1,0.54212611,1,0,0,0,0
318,60,0,71,50,100,81,2,1,white,53,1,1,2,80,1,1,Honest,dv|placebo2|private|placebo|community,1,1,1,2,1,0.54212611,1,0,0,0,0
186,10,60,19,100,81,65,1,0,white,34,2,4,5,80,1,1,Corrupt,dv|community|placebo2|private|placebo,1,1,1,0,1,0.54212611,1,0,0,0,0
155,39,51,44,90,61,73,2,1,white,25,4,4,5,80,-1,-1,Control,dv|community|placebo|placebo2|private,0,1,0,1,-1,-3.310841601,1,0,0,0,0
272,50,60,50,79,40,50,4,1,hispanic,59,4,6,4,80,0,0,Control,dv|community|private|placebo2|placebo,1,1,1,1,0,-1.384357745,0,0,1,0,0
348,90,30,60,75,70,75,2,0,white,47,4,4,5,80,1,0,Honest,dv|community|placebo2|placebo|private,1,1,1,2,0.5,-0.421115818,1,0,0,0,0
489,81,77,66,72,79,79,1,1,hispanic,43,1,4,5,80,1,0,Control,dv|placebo2|placebo|private|community,0,1,0,1,0.5,-0.421115818,0,0,1,0,0
116,72,51,51,89,89,71,4,0,white,47,2,4,3,80,1,1,Control,dv|private|community|placebo|placebo2,1,1,1,1,1,0.54212611,1,0,0,0,0
111,10,70,80,100,100,100,4,1,white,53,1,3,6,80,1,1,Control,dv|placebo2|community|private|placebo,1,1,1,1,1,0.54212611,1,0,0,0,0
164,40,57,51,60,70,20,1,1,white,41,2,1,3,80,1,1,Corrupt,dv|placebo2|community|private|placebo,1,1,1,0,1,0.54212611,1,0,0,0,0
203,62,50,85,85,62,58,4,1,white,50,3,6,6,80,1,1,Control,dv|community|private|placebo|placebo2,1,1,1,1,1,0.54212611,1,0,0,0,0
311,91,19,86,91,20,83,4,1,white,57,4,1,3,80,-1,0,Control,dv|placebo2|private|community|placebo,1,1,1,1,-0.5,-2.347599673,1,0,0,0,0
317,19,52,13,98,88,82,1,1,white,45,2,4,3,80,1,1,Corrupt,dv|placebo|private|placebo2|community,1,1,1,0,1,0.54212611,1,0,0,0,0
145,0,51,14,86,100,79,1,1,white,34,1,2,6,80,1,1,Corrupt,dv|community|placebo|private|placebo2,1,1,1,0,1,0.54212611,1,0,0,0,0
97,67,64,64,30,35,64,1,0,white,56,1,1,3,80,1,1,Corrupt,dv|community|private|placebo|placebo2,1,1,1,0,1,0.54212611,1,0,0,0,0
212,70,41,14,99,89,98,4,1,hispanic,29,2,2,2,80,1,1,Control,dv|placebo2|private|placebo|community,1,1,1,1,1,0.54212611,0,0,1,0,0
150,30,100,30,80,100,100,1,0,white,50,3,6,5,80,1,1,Corrupt,dv|private|community|placebo2|placebo,1,1,1,0,1,0.54212611,1,0,0,0,0
643,15,70,70,70,70,75,1,0,black,34,1,2,4,80,1,1,Corrupt,dv|private|community|placebo|placebo2,1,1,1,0,1,0.54212611,0,1,0,0,0
157,0,50,10,100,100,50,1,0,white,57,1,1,5,80,1,1,Corrupt,dv|placebo2|placebo|private|community,1,1,1,0,1,0.54212611,1,0,0,0,0
288,71,50,71,54,60,80,2,0,black,48,3,5,3,80,1,0,Honest,dv|placebo2|private|placebo|community,1,1,1,2,0.5,-0.421115818,0,1,0,0,0
198,51,51,51,51,51,55,1,1,white,31,2,4,5,80,1,1,Corrupt,dv|placebo|private|placebo2|community,1,1,1,0,1,0.54212611,1,0,0,0,0
202,41,49,44,78,77,48,1,1,asian,23,1,4,5,80,1,1,Corrupt,dv|private|placebo|community|placebo2,1,1,1,0,1,0.54212611,0,0,0,1,0
168,15,42,100,100,91,0,1,0,white,70,3,4,7,80,1,1,Corrupt,dv|community|placebo|private|placebo2,1,1,1,0,1,0.54212611,1,0,0,0,0
233,70,70,15,91,86,71,2,0,black,26,1,1,3,80,1,1,Honest,dv|placebo|placebo2|community|private,1,1,1,2,1,0.54212611,0,1,0,0,0
261,91,39,30,100,91,91,4,0,asian,36,2,1,6,80,1,1,Control,dv|private|placebo2|placebo|community,1,1,1,1,1,0.54212611,0,0,0,1,0
233,65,50,40,100,80,80,4,1,white,58,4,2,3,80,1,1,Control,dv|community|placebo|private|placebo2,1,1,1,1,1,0.54212611,1,0,0,0,0
153,87,50,64,85,93,75,4,1,asian,20,2,7,3,80,1,1,Control,dv|private|community|placebo2|placebo,1,1,1,1,1,0.54212611,0,0,0,1,0
249,28,98,89,100,80,100,1,1,white,22,1,1,3,80,1,1,Corrupt,dv|private|community|placebo2|placebo,1,1,1,0,1,0.54212611,1,0,0,0,0
209,40,50,56,72,78,55,1,0,white,27,2,6,5,80,1,1,Corrupt,dv|private|placebo|community|placebo2,1,1,1,0,1,0.54212611,1,0,0,0,0
216,40,55,55,65,50,55,1,0,white,47,4,4,5,80,1,1,Corrupt,dv|placebo|community|private|placebo2,1,1,1,0,1,0.54212611,1,0,0,0,0
113,85,79,74,73,74,83,1,1,white,27,3,3,3,80,1,1,Corrupt,dv|community|placebo|private|placebo2,1,1,1,0,1,0.54212611,1,0,0,0,0
88,70,66,29,94,97,77,4,1,white,24,1,5,5,80,1,1,Control,dv|community|private|placebo|placebo2,1,1,1,1,1,0.54212611,1,0,0,0,0
198,80,87,81,88,77,87,1,0,black,50,3,2,4,80,1,1,Control,dv|community|private|placebo|placebo2,0,1,0,1,1,0.54212611,0,1,0,0,0
139,80,60,70,60,80,70,2,0,white,36,2,6,6,80,1,1,Honest,dv|private|placebo|placebo2|community,1,1,1,2,1,0.54212611,1,0,0,0,0
202,15,50,60,90,50,20,1,1,white,34,3,4,2,80,-1,0,Corrupt,dv|placebo|placebo2|community|private,1,1,1,0,-0.5,-2.347599673,1,0,0,0,0
307,10,70,100,100,33,86,1,0,white,39,4,2,2,80,-1,-1,Corrupt,dv|community|private|placebo|placebo2,1,1,1,0,-1,-3.310841601,1,0,0,0,0
245,53,51,58,63,51,59,2,0,white,35,2,5,5,80,1,1,Control,dv|community|placebo2|placebo|private,0,1,0,1,1,0.54212611,1,0,0,0,0
232,90,41,81,100,95,82,2,0,white,50,2,2,6,80,1,1,Honest,dv|private|placebo|community|placebo2,1,1,1,2,1,0.54212611,1,0,0,0,0
228,93,40,92,91,81,90,2,0,white,70,2,4,4,80,1,1,Honest,dv|community|placebo|placebo2|private,1,1,1,2,1,0.54212611,1,0,0,0,0
131,20,68,0,89,93,11,1,0,white,21,1,1,3,80,1,1,Corrupt,dv|community|placebo2|private|placebo,1,1,1,0,1,0.54212611,1,0,0,0,0
378,50,60,0,67,90,57,4,1,hispanic,30,2,5,6,80,1,1,Corrupt,dv|community|placebo|placebo2|private,0,1,0,0,1,0.54212611,0,0,1,0,0
105,54,37,51,44,64,42,2,1,black,25,2,2,5,80,0,1,Honest,dv|placebo2|community|placebo|private,1,1,1,2,0.5,-0.421115818,0,1,0,0,0
95,27,51,90,90,94,93,1,0,white,58,4,5,8,80,1,0,Corrupt,dv|community|private|placebo|placebo2,1,1,1,0,0.5,-0.421115818,1,0,0,0,0
313,77,51,70,87,28,86,4,0,white,74,5,4,3,80,0,0,Control,dv|private|placebo|community|placebo2,1,1,1,1,0,-1.384357745,1,0,0,0,0
176,7,67,44,62,52,40,1,1,white,35,3,3,4,80,-1,-1,Honest,dv|private|placebo|placebo2|community,0,1,0,2,-1,-3.310841601,1,0,0,0,0
89,73,68,74,38,31,69,2,1,white,22,1,4,5,80,1,1,Control,dv|placebo2|placebo|community|private,0,1,0,1,1,0.54212611,1,0,0,0,0
113,30,50,10,100,51,60,2,1,asian,29,3,4,5,80,1,1,Control,dv|placebo|private|community|placebo2,0,1,0,1,1,0.54212611,0,0,0,1,0
659,80,50,70,100,90,100,2,0,hispanic,51,3,3,3,80,1,1,Honest,dv|private|placebo|placebo2|community,1,1,1,2,1,0.54212611,0,0,1,0,0
357,30,42,32,91,93,65,4,0,white,51,3,5,3,80,1,1,Honest,dv|placebo|community|placebo2|private,0,1,0,2,1,0.54212611,1,0,0,0,0
677,8,51,60,70,61,70,4,1,white,40,4,4,5,80,1,1,Honest,dv|private|community|placebo|placebo2,0,1,0,2,1,0.54212611,1,0,0,0,0
142,17,79,93,89,92,36,1,1,white,NA,2,4,5,80,1,1,Corrupt,dv|placebo|community|private|placebo2,1,1,1,0,1,0.54212611,1,0,0,0,0
408,29,81,38,1,100,100,2,1,white,61,2,3,5,80,1,0,Control,dv|placebo|placebo2|community|private,0,1,0,1,0.5,-0.421115818,1,0,0,0,0
230,87,25,64,74,67,89,4,0,white,58,4,1,6,80,1,1,Control,dv|placebo|private|placebo2|community,1,1,1,1,1,0.54212611,1,0,0,0,0
256,100,100,72,100,91,100,2,0,white,40,5,5,6,80,1,1,Honest,dv|placebo2|placebo|private|community,1,1,1,2,1,0.54212611,1,0,0,0,0
146,30,20,70,80,65,40,4,0,asian,32,4,4,7,80,1,1,Control,dv|community|placebo|placebo2|private,1,1,1,1,1,0.54212611,0,0,0,1,0
147,65,50,38,72,100,75,2,0,black,18,3,3,2,80,1,1,Control,dv|placebo|private|community|placebo2,0,1,0,1,1,0.54212611,0,1,0,0,0
212,0,0,82,100,0,69,1,0,white,43,5,5,4,80,-1,-1,Corrupt,dv|placebo|community|private|placebo2,1,1,1,0,-1,-3.310841601,1,0,0,0,0
152,32,79,34,38,73,71,1,1,asian,31,3,1,5,80,1,1,Honest,dv|placebo2|placebo|private|community,0,1,0,2,1,0.54212611,0,0,0,1,0
249,76,70,100,72,31,100,2,0,white,36,3,1,3,80,0,0,Honest,dv|community|placebo|private|placebo2,1,1,1,2,0,-1.384357745,1,0,0,0,0
