state,year,tot_acc_all,DUI_1620,tot_acc_nt,tot_acc_dt,tot_acc_we,tot_acc_wd,nonDUI_1620,ur1620_r,mw2,mwdef,bac,pc_perinc,lpc_perinc,beertax,realbeertax,cpi,cpi2006,pop,pop1620,lpop
46.0,2006.0,29,13.7,17,10,13,14,15.3,8.013918,5.15,5.1500087,1,33898,10.431111,0.27,0.27000046,197.14166,197.142,783033.0,60594.0,13.5709305
46.0,2007.0,20,6.1,7,13,7,13,13.9,6.496125,5.5,5.347419,1,37257,10.525595,0.27,0.26250964,202.76717,197.142,791623.0,59879.0,13.5818405
46.0,2008.0,21,7.0,10,11,9,12,14.0,8.591893,6.2,5.7913547,1,40095,10.599007,0.27,0.25220415,211.05258,197.142,799124.0,59368.0,13.591271
46.0,2009.0,17,9.1,9,8,12,5,7.8999996,8.899242,6.9,6.488966,1,38661,10.562587,0.27,0.25391605,209.62967,197.142,807067.0,58892.0,13.601162
46.0,2010.0,17,4.1,7,10,7,10,12.9,14.440717,7.25,6.6799116,1,40204,10.601722,0.27,0.24876912,213.96683,197.142,816211.0,58882.0,13.612428
46.0,2011.0,12,3.3,7,5,7,5,8.7,14.457522,7.25,6.450545,1,44241,10.697407,0.27,0.2402272,221.575,197.142,823772.0,59239.0,13.621649
46.0,2012.0,14,4.0,9,5,10,4,10.0,14.086885,7.25,6.317844,1,44792,10.7097845,0.27,0.23528521,226.229,197.142,834047.0,59770.0,13.634045
46.0,2013.0,13,1.1,4,9,7,6,11.9,11.53052,7.25,6.232577,1,44772,10.709338,0.27,0.23210976,229.324,197.142,844877.0,59322.0,13.646946
47.0,1991.0,224,79.0,130,90,115,105,145.0,17.018547,4.14,6.0794625,0,17334,9.760426,0.1258,0.18473344,134.25,197.142,4966587.0,371092.0,15.418243
47.0,1992.0,209,58.8,116,92,88,120,150.2,16.56322,4.25,6.0644436,0,18664,9.834352,0.1258,0.17950754,138.15834,197.142,5049742.0,360652.0,15.434848
47.0,1993.0,231,55.25,119,110,107,122,175.75,19.707611,4.25,5.897954,0,19530,9.879707,0.1258,0.17457943,142.05833,197.142,5137584.0,359047.0,15.452093
47.0,1994.0,251,62.6,130,118,112,136,188.4,13.108412,4.25,5.752842,0,20395,9.923045,0.1258,0.17028412,145.64166,197.142,5231438.0,363791.0,15.470197
47.0,1995.0,256,53.233337,131,122,111,142,202.76666,17.59793,4.25,5.5947037,0,21508,9.97618,0.1258,0.16560324,149.75833,197.142,5326936.0,371538.0,15.488287
47.0,1996.0,235,55.75,124,109,111,122,179.25,17.164785,4.38,5.601873,0,22341,10.014179,0.1258,0.16089396,154.14166,197.142,5416643.0,381149.0,15.504987
47.0,1997.0,262,45.250004,137,123,97,163,216.75,15.49209,4.88,6.1060114,0,23308,10.056552,0.1258,0.15740496,157.55833,197.142,5499233.0,390379.0,15.520119
47.0,1998.0,249,46.25,117,130,100,147,202.75,11.750477,5.15,6.359087,0,25316,10.139192,0.1258,0.15533459,159.65834,197.142,5570045.0,396079.0,15.532914
47.0,1999.0,259,61.35,119,136,115,140,197.65,10.544472,5.15,6.2198157,0,26119,10.170419,0.1258,0.15193258,163.23334,197.142,5638706.0,399887.0,15.545165
47.0,2000.0,245,61.05,132,111,111,132,183.95,12.427033,5.15,6.0114355,0,27503,10.222051,0.125,0.14590862,168.89166,197.142,5703719.0,401307.0,15.556629
47.0,2001.0,235,62.0,125,104,110,119,173.0,9.751182,5.15,5.8512034,0,28147,10.245196,0.125,0.1420195,173.51666,197.142,5750789.0,399478.0,15.564848
47.0,2002.0,245,65.65,137,105,108,134,179.35,13.817387,5.15,5.7727437,0,28613,10.261617,0.125,0.14011514,175.875,197.142,5795918.0,395533.0,15.572664
47.0,2003.0,197,41.5,85,109,70,124,155.5,18.21209,5.15,5.6464643,1,29454,10.290585,0.13,0.1425321,179.80833,197.142,5847812.0,395482.0,15.581578
47.0,2004.0,228,57.1,111,111,93,129,170.9,12.022174,5.15,5.503377,1,30925,10.33932,0.14,0.14960636,184.48334,197.142,5910809.0,400736.0,15.592294
47.0,2005.0,211,38.95,110,91,98,103,172.05,17.910858,5.15,5.3163047,1,31695,10.3639145,0.14,0.1445209,190.975,197.142,5991057.0,410469.0,15.605779
47.0,2006.0,218,55.85,114,102,81,135,162.15,13.036862,5.15,5.1500087,1,33072,10.406443,0.14,0.14000024,197.14166,197.142,6088766.0,419246.0,15.621956
47.0,2007.0,206,47.8,109,96,77,128,158.2,16.960386,5.5,5.347419,1,34227,10.44077,0.14,0.13611612,202.76717,197.142,6175727.0,429154.0,15.636137
47.0,2008.0,161,35.416664,89,71,70,90,125.583336,25.4705,6.2,5.7913547,1,35307,10.471836,0.14,0.13077253,211.05258,197.142,6247411.0,435731.0,15.647677
47.0,2009.0,142,33.1,75,65,57,83,108.9,31.552696,6.9,6.488966,1,34468,10.447786,0.14,0.13166018,209.62967,197.142,6306019.0,440955.0,15.657015
47.0,2010.0,133,25.05,49,80,55,74,107.95,17.637772,7.25,6.6799116,1,35601,10.480129,0.14,0.1289914,213.96683,197.142,6356683.0,441180.0,15.665017
47.0,2011.0,128,27.65,60,62,52,70,100.35,27.999825,7.25,6.450545,1,37323,10.527365,0.14,0.12456225,221.575,197.142,6398361.0,436370.0,15.671553
47.0,2012.0,138,22.4,57,71,47,81,115.6,18.225971,7.25,6.317844,1,39137,10.574823,0.14,0.12199974,226.229,197.142,6454914.0,430038.0,15.680352
47.0,2013.0,108,15.3,48,59,43,64,92.7,23.943707,7.25,6.232577,1,39312,10.579285,1.17,1.005809,229.324,197.142,6495978.0,422257.0,15.686694
48.0,1991.0,577,235.61667,375,200,286,289,341.38333,17.59735,4.14,6.0794625,0,17817,9.787909,0.19,0.27900916,134.25,197.142,17398005.0,1334270.0,16.671865
48.0,1992.0,555,224.41666,363,190,305,248,330.58334,20.59095,4.25,6.0644436,0,18880,9.845859,0.19,0.27111632,138.15834,197.142,17759738.0,1323580.0,16.692444
48.0,1993.0,554,192.08334,336,218,275,279,361.91666,19.272062,4.25,5.897954,0,19535,9.879963,0.19,0.26367322,142.05833,197.142,18161612.0,1338954.0,16.71482
48.0,1994.0,563,194.45,340,223,298,265,368.55,19.851057,4.25,5.752842,0,20206,9.913734,0.19,0.25718588,145.64166,197.142,18564062.0,1365798.0,16.736738
48.0,1995.0,557,155.86667,312,245,282,275,401.13333,19.286268,4.25,5.5947037,0,21177,9.960671,0.19,0.25011617,149.75833,197.142,18958751.0,1405097.0,16.757776
48.0,1996.0,689,213.28333,427,262,343,346,475.71667,17.911507,4.38,5.601873,0,22319,10.013194,0.19,0.2430036,154.14166,197.142,19340342.0,1452448.0,16.777704
48.0,1997.0,638,176.53333,358,276,312,322,461.46667,18.804623,4.88,6.1060114,0,23825,10.07849,0.19,0.23773403,157.55833,197.142,19740317.0,1507628.0,16.798174
48.0,1998.0,637,190.65,367,269,323,313,446.35,16.549646,5.15,6.359087,0,25500,10.146434,0.19,0.2346071,159.65834,197.142,20157531.0,1560306.0,16.819088
48.0,1999.0,673,189.6,375,297,328,344,483.4,14.321631,5.15,6.2198157,1,26447,10.182898,0.19,0.22946893,163.23334,197.142,20558220.0,1611078.0,16.838772
48.0,2000.0,720,221.1,396,319,322,393,498.9,13.209804,5.15,6.0114355,1,28365,10.252912,0.19,0.2217811,168.89166,197.142,20944499.0,1645100.0,16.857388
48.0,2001.0,751,216.18332,448,303,385,366,534.81665,14.924351,5.15,5.8512034,1,29717,10.299475,0.19,0.21586964,173.51666,197.142,21319622.0,1671336.0,16.87514
48.0,2002.0,742,205.68335,418,321,358,381,536.31665,19.607376,5.15,5.7727437,1,29327,10.286263,0.19,0.21297501,175.875,197.142,21690325.0,1690111.0,16.892376
48.0,2003.0,685,218.76668,413,271,346,338,466.23334,16.845938,5.15,5.6464643,1,30010,10.309286,0.19,0.20831615,179.80833,197.142,22030931.0,1696310.0,16.907957
48.0,2004.0,636,173.81668,346,289,311,324,462.18332,17.418163,5.15,5.503377,1,31077,10.344223,0.19,0.2030372,184.48334,197.142,22394023.0,1707393.0,16.924305
48.0,2005.0,575,165.36667,330,244,289,285,409.63333,18.618034,5.15,5.3163047,1,33330,10.414213,0.19,0.1961355,190.975,197.142,22773020.0,1726713.0,16.941088
48.0,2006.0,589,185.23332,349,240,273,316,403.76666,14.47359,5.15,5.1500087,1,35554,10.478808,0.19,0.19000033,197.14166,197.142,23359580.0,1768333.0,16.966518
48.0,2007.0,552,167.45,336,215,264,287,384.55,13.009204,5.5,5.347419,1,36992,10.518457,0.19,0.18472902,202.76717,197.142,23831983.0,1796696.0,16.98654
48.0,2008.0,554,155.25,331,223,265,289,398.75,12.451351,6.2,5.7913547,1,39892,10.593931,0.19,0.177477,211.05258,197.142,24309039.0,1829136.0,17.00636
48.0,2009.0,486,156.15,291,195,235,251,329.85,17.139612,6.9,6.488966,1,37037,10.519672,0.19,0.17868167,209.62967,197.142,24801761.0,1860549.0,17.026424
48.0,2010.0,435,135.33333,219,215,199,235,299.6667,20.98282,7.25,6.6799116,1,38282,10.552735,0.19,0.17505975,213.96683,197.142,25245178.0,1883906.0,17.044146
48.0,2011.0,406,136.9,259,147,217,189,269.1,22.163866,7.25,6.450545,1,41235,10.627043,0.19,0.16904877,221.575,197.142,25640909.0,1888797.0,17.0597
48.0,2012.0,418,118.8,228,190,186,232,299.2,19.187128,7.25,6.317844,1,43505,10.680631,0.19,0.16557108,226.229,197.142,26060796.0,1889651.0,17.075943
48.0,2013.0,411,123.2,232,179,193,218,287.8,21.114267,7.25,6.232577,1,43807,10.687549,0.19,0.1633365,229.324,197.142,26448193.0,1884196.0,17.090698
49.0,1991.0,57,6.3,31,26,25,32,50.7,11.398574,4.14,6.0794625,1,15521,9.649949,0.3548387096774194,0.52106977,134.25,197.142,1779780.0,157892.0,14.392
49.0,1992.0,55,7.5,34,21,25,30,47.5,14.456649,4.25,6.0644436,1,16292,9.698429,0.3548387096774194,0.5063293,138.15834,197.142,1836799.0,164676.0,14.423535
49.0,1993.0,74,13.8,33,41,34,40,60.2,9.941915,4.25,5.897954,1,17021,9.742203,0.3548387096774194,0.49242878,142.05833,197.142,1898404.0,175688.0,14.456524
49.0,1994.0,85,10.7,47,38,37,48,74.3,10.142663,4.25,5.752842,1,17879,9.791382,0.3548387096774194,0.48031318,145.64166,197.142,1960446.0,188914.0,14.488683
49.0,1995.0,78,6.4,29,47,24,52,71.6,10.716757,4.25,5.5947037,1,18981,9.851193,0.3548387096774194,0.46710998,149.75833,197.142,2014177.0,201067.0,14.515721
49.0,1996.0,76,8.633333,34,40,29,45,67.36667,9.626273,4.38,5.601873,1,20126,9.909768,0.3548387096774194,0.45382676,154.14166,197.142,2067976.0,212047.0,14.542081
49.0,1997.0,91,8.4,52,36,30,58,82.6,5.723447,4.88,6.1060114,1,21231,9.963218,0.3548387096774194,0.4439855,157.55833,197.142,2119784.0,219259.0,14.566825
49.0,1998.0,91,8.75,40,49,31,58,82.25,10.615128,5.15,6.359087,1,22416,10.01753,0.3548387096774194,0.43814567,159.65834,197.142,2165960.0,221702.0,14.588374
49.0,1999.0,77,9.4,33,44,29,48,67.6,10.7222185,5.15,6.2198157,1,23386,10.059893,0.3548387096774194,0.4285498,163.23334,197.142,2203482.0,221634.0,14.60555
49.0,2000.0,76,17.6,38,37,32,43,58.4,8.618366,5.15,6.0114355,1,24781,10.117832,0.355,0.4143805,168.89166,197.142,2244502.0,221177.0,14.623994
49.0,2001.0,55,8.6,24,28,23,29,46.4,13.048866,5.15,5.8512034,1,25712,10.154713,0.355,0.4033354,173.51666,197.142,2283715.0,221281.0,14.6413145
49.0,2002.0,62,11.6,27,34,29,32,50.4,13.572155,5.15,5.7727437,1,25960,10.164312,0.355,0.397927,175.875,197.142,2324815.0,218911.0,14.659151
49.0,2003.0,64,7.95,33,31,30,34,56.05,16.708214,5.15,5.6464643,1,26316,10.177933,0.36,0.39470428,179.80833,197.142,2360137.0,213791.0,14.674231
49.0,2004.0,51,5.6,25,26,19,32,45.4,19.1967,5.15,5.503377,1,27545,10.223577,0.41,0.4381329,184.48334,197.142,2401580.0,210399.0,14.691637
49.0,2005.0,45,1.0,18,26,13,31,44.0,11.161956,5.15,5.3163047,1,29398,10.288682,0.41,0.42323977,190.975,197.142,2457719.0,210667.0,14.714745
49.0,2006.0,57,9.3,35,22,31,26,47.7,7.144544,5.15,5.1500087,1,31786,10.366781,0.41,0.4100007,197.14166,197.142,2525507.0,211694.0,14.741952
49.0,2007.0,52,8.7,34,18,26,26,43.3,6.8089643,5.5,5.347419,1,33643,10.42356,0.41,0.3986258,202.76717,197.142,2597746.0,214517.0,14.770155
49.0,2008.0,35,4.1,20,15,12,23,30.9,10.953899,6.2,5.7913547,1,34512,10.449062,0.41,0.38297668,211.05258,197.142,2663029.0,217123.0,14.794974
49.0,2009.0,44,3.95,21,23,19,25,40.05,19.997604,6.9,6.488966,1,32428,10.386778,0.41,0.38557625,209.62967,197.142,2723421.0,219669.0,14.817399
49.0,2010.0,35,6.25,17,18,18,17,28.75,17.599638,7.25,6.6799116,1,32614,10.392497,0.41,0.37776053,213.96683,197.142,2774424.0,220385.0,14.835954
49.0,2011.0,36,6.1,18,18,21,15,29.9,19.45981,7.25,6.450545,1,34415,10.446248,0.41,0.36478943,221.575,197.142,2814784.0,220816.0,14.850396
49.0,2012.0,30,2.45,12,18,14,16,27.55,18.982904,7.25,6.317844,1,35995,10.491136,0.41,0.35728496,226.229,197.142,2854871.0,218844.0,14.864537
49.0,2013.0,29,3.2,13,16,7,22,25.8,10.459459,7.25,6.232577,1,36542,10.506218,0.41,0.35246298,229.324,197.142,2900872.0,220441.0,14.880522
50.0,1991.0,20,11.0,12,8,8,12,9.0,16.178322,4.15,6.0941477,1,18266,9.812797,0.265,0.38914436,134.25,197.142,568606.0,41781.0,13.250943
50.0,1992.0,18,7.4,10,8,10,8,10.6,16.27966,4.25,6.0644436,1,19411,9.873595,0.265,0.37813592,138.15834,197.142,572751.0,38962.0,13.258206
50.0,1993.0,16,3.5,8,8,12,4,12.5,8.213888,4.25,5.897954,1,19971,9.902037,0.265,0.36775476,142.05833,197.142,577748.0,37870.0,13.266893
50.0,1994.0,18,5.1,11,7,10,8,12.9,9.13738,4.25,5.752842,1,20764,9.940976,0.265,0.35870662,145.64166,197.142,583836.0,38502.0,13.277375
50.0,1995.0,17,7.95,7,8,5,10,9.05,12.863924,4.5,5.923804,1,21702,9.98516,0.265,0.34884623,149.75833,197.142,589002.0,39704.0,13.286185
50.0,1996.0,18,5.4999995,8,6,4,10,12.5,11.791388,4.75,6.07509,1,22684,10.029415,0.265,0.33892608,154.14166,197.142,593701.0,41097.0,13.294131
50.0,1997.0,19,5.3,8,10,10,8,13.7,12.007469,5.08,6.3562574,1,23763,10.075885,0.265,0.33157644,157.55833,197.142,597239.0,42530.0,13.300073
50.0,1998.0,16,5.0,12,3,10,5,11.0,15.059161,5.25,6.4825644,1,25389,10.142072,0.265,0.32721516,159.65834,197.142,600416.0,43885.0,13.305378
50.0,1999.0,14,1.2,4,9,4,9,12.8,11.104473,5.38,6.4975944,1,26700,10.192419,0.265,0.32004878,163.23334,197.142,604683.0,45239.0,13.31246
50.0,2000.0,19,7.0,10,5,9,6,12.0,5.0769053,5.75,6.7117968,1,28556,10.259623,0.265,0.3093263,168.89166,197.142,609618.0,46016.0,13.320588
50.0,2001.0,11,1.1,3,8,5,6,9.9,10.601116,6.25,7.100975,1,29968,10.307885,0.265,0.30108133,173.51666,197.142,612223.0,48053.0,13.324852
50.0,2002.0,15,4.0,8,6,4,10,11.0,9.202153,6.25,7.005757,1,30567,10.327676,0.265,0.2970441,175.875,197.142,615442.0,49311.0,13.330096
50.0,2003.0,13,4.3,7,5,6,6,8.7,10.118816,6.25,6.8525047,1,31779,10.366561,0.27,0.2960282,179.80833,197.142,617858.0,50094.0,13.334014
50.0,2004.0,20,8.8,8,8,7,9,11.2,9.696968,6.75,7.2131634,1,33652,10.423828,0.27,0.28852654,184.48334,197.142,619920.0,50088.0,13.337346
50.0,2005.0,15,3.3,5,10,7,8,11.7,8.472987,7.0,7.226045,1,34347,10.44427,0.27,0.2787189,190.975,197.142,621215.0,50167.0,13.339433
50.0,2006.0,13,3.0,6,6,9,3,10.0,9.655235,7.25,7.2500124,1,36597,10.507722,0.27,0.27000046,197.14166,197.142,622892.0,50264.0,13.342129
50.0,2007.0,12,1.1,4,8,6,6,10.9,11.526864,7.53,7.321103,1,38460,10.557374,0.27,0.26250964,202.76717,197.142,623481.0,50118.0,13.343074
50.0,2008.0,13,0.1,2,10,5,7,12.9,12.400571,7.68,7.173807,1,40111,10.599406,0.265,0.24753371,211.05258,197.142,624151.0,49705.0,13.344148
50.0,2009.0,10,2.0,2,7,2,7,8.0,14.831402,8.06,7.579865,1,39268,10.578165,0.265,0.2492139,209.62967,197.142,624817.0,48843.0,13.345214
50.0,2010.0,5,4.0,4,1,3,2,1.0,10.780167,8.06,7.4262195,1,40066,10.598284,0.265,0.24416229,213.96683,197.142,625793.0,48536.0,13.346775
50.0,2011.0,7,3.0,3,4,2,5,4.0,16.23663,8.15,7.251302,1,42735,10.662773,0.27,0.2402272,221.575,197.142,626320.0,49218.0,13.347617
50.0,2012.0,7,2.1,4,3,5,2,4.9,15.134265,8.46,7.37227,1,44287,10.698446,0.27,0.23528521,226.229,197.142,625953.0,48882.0,13.347031
50.0,2013.0,10,3.2,6,4,6,4,6.8,12.750016,8.6,7.393126,1,44839,10.710834,0.27,0.23210976,229.324,197.142,626630.0,48410.0,13.348111
51.0,1991.0,179,49.5,115,64,80,99,129.5,17.312029,4.14,6.0794625,0,21432,9.97264,0.2565,0.37666237,134.25,197.142,6301217.0,450459.0,15.656254
51.0,1992.0,160,46.6,101,59,71,89,113.4,19.232275,4.25,6.0644436,0,22430,10.018155,0.2565,0.36600703,138.15834,197.142,6414307.0,435472.0,15.674042
51.0,1993.0,148,42.7,83,64,71,76,105.3,21.250792,4.25,5.897954,0,23247,10.053931,0.2565,0.35595885,142.05833,197.142,6509630.0,431211.0,15.688793
51.0,1994.0,156,32.7,87,69,69,87,123.3,16.45036,4.25,5.752842,1,24138,10.091542,0.2565,0.34720093,145.64166,197.142,6593139.0,432751.0,15.70154
51.0,1995.0,175,34.483334,101,74,86,89,140.51666,17.153212,4.25,5.5947037,1,25028,10.12775,0.2565,0.33765683,149.75833,197.142,6670693.0,438021.0,15.713234
51.0,1996.0,177,33.7,97,80,80,97,143.3,10.7061405,4.38,5.601873,1,25962,10.16439,0.2565,0.32805488,154.14166,197.142,6750884.0,448530.0,15.725184
51.0,1997.0,172,39.65,93,79,78,94,132.35,14.5390835,4.88,6.1060114,1,27351,10.216508,0.2565,0.32094097,157.55833,197.142,6829183.0,460928.0,15.736715
51.0,1998.0,155,35.4,76,79,64,91,119.6,10.910941,5.15,6.359087,1,28917,10.272185,0.2565,0.3167196,159.65834,197.142,6900918.0,470745.0,15.747165
51.0,1999.0,140,32.9,77,62,68,71,107.1,10.176401,5.15,6.2198157,1,30479,10.324793,0.2565,0.30978307,163.23334,197.142,7000174.0,483015.0,15.761446
51.0,2000.0,183,41.1,98,85,84,99,141.9,7.8493543,5.15,6.0114355,1,32465,10.3879175,0.256,0.29882085,168.89166,197.142,7105817.0,491435.0,15.776424
51.0,2001.0,180,33.1,95,85,72,108,146.9,14.962525,5.15,5.8512034,1,33711,10.425579,0.256,0.29085594,173.51666,197.142,7198362.0,505373.0,15.789364
51.0,2002.0,188,52.95,109,79,85,103,135.05,10.146094,5.15,5.7727437,1,34154,10.438635,0.256,0.2869558,175.875,197.142,7286873.0,515823.0,15.801585
51.0,2003.0,158,40.15,86,72,64,94,117.85,13.341217,5.15,5.6464643,1,35745,10.484166,0.26,0.2850642,179.80833,197.142,7366977.0,523865.0,15.812518
51.0,2004.0,165,44.2,98,67,77,88,120.8,8.04043,5.15,5.503377,1,37753,10.53882,0.26,0.27784038,184.48334,197.142,7475575.0,529872.0,15.827151
51.0,2005.0,142,33.433334,73,68,61,80,108.566666,12.210521,5.15,5.3163047,1,40036,10.597534,0.26,0.26839596,190.975,197.142,7577105.0,538558.0,15.840642
51.0,2006.0,165,46.2,100,65,78,87,118.8,11.089969,5.15,5.1500087,1,42386,10.654573,0.26,0.26000044,197.14166,197.142,7673725.0,549951.0,15.8533125
51.0,2007.0,156,33.0,91,64,78,77,123.0,7.1302543,5.5,5.347419,1,44422,10.70149,0.26,0.25278708,202.76717,197.142,7751000.0,555588.0,15.863333
51.0,2008.0,137,39.25,86,51,61,76,97.75,14.260504,6.2,5.7913547,1,45618,10.728058,0.256,0.2391269,211.05258,197.142,7833496.0,560563.0,15.8739195
51.0,2009.0,106,26.85,62,44,53,53,79.15,21.221096,6.9,6.488966,1,44458,10.7023,0.2565,0.24122025,209.62967,197.142,7925937.0,562938.0,15.885651
51.0,2010.0,97,23.35,55,42,53,44,73.65,21.6841,7.25,6.6799116,1,45412,10.723532,0.2565,0.23633066,213.96683,197.142,8024417.0,563937.0,15.898
51.0,2011.0,89,31.7,51,38,36,53,57.3,14.874047,7.25,6.450545,1,47689,10.772456,0.26,0.23132989,221.575,197.142,8105850.0,563052.0,15.908096
51.0,2012.0,96,18.5,39,57,44,52,77.5,21.89257,7.25,6.317844,1,49320,10.806085,0.26,0.22657095,226.229,197.142,8186628.0,557477.0,15.918013
51.0,2013.0,83,14.35,46,37,39,44,68.65,16.4612,7.25,6.232577,1,48956,10.798677,0.26,0.2235131,229.324,197.142,8260405.0,553536.0,15.926984
53.0,1991.0,121,37.85,66,55,57,64,83.15,17.33327,4.25,6.2409945,0,21052,9.954751,0.15,0.2202704,134.25,197.142,5025624.0,332852.0,15.43006
53.0,1992.0,110,30.9,63,47,53,57,79.1,15.564379,4.25,6.0644436,0,22139,10.005096,0.15,0.21403919,138.15834,197.142,5160757.0,333763.0,15.4565935
53.0,1993.0,134,40.6,71,62,60,73,93.4,15.616162,4.25,5.897954,0,22745,10.032101,0.19,0.26367322,142.05833,197.142,5278842.0,342658.0,15.479218
53.0,1994.0,115,30.883335,62,53,58,57,84.11667,12.641674,4.9,6.6326885,0,23495,10.064543,0.19,0.25718588,145.64166,197.142,5375161.0,352212.0,15.497299
53.0,1995.0,120,31.45,72,48,55,65,88.55,15.734098,4.9,6.4503646,0,24358,10.1006155,0.23,0.3027722,149.75833,197.142,5481027.0,365763.0,15.516803
53.0,1996.0,127,39.216667,69,56,51,74,87.78333,13.448895,4.9,6.2669353,0,25782,10.157432,0.23,0.29416227,154.14166,197.142,5569753.0,379968.0,15.532862
53.0,1997.0,121,35.15,71,50,54,67,85.85,12.778051,4.98,6.2311344,0,27297,10.214532,0.26,0.32532027,157.55833,197.142,5674747.0,396271.0,15.551537
53.0,1998.0,122,31.4,67,55,48,74,90.6,13.53559,5.15,6.359087,0,29432,10.289838,0.26,0.3210413,159.65834,197.142,5769562.0,409623.0,15.568107
53.0,1999.0,105,23.0,57,47,49,55,82.0,16.966389,5.7,6.8840675,1,31077,10.344223,0.26,0.3140101,163.23334,197.142,5842564.0,420157.0,15.58068
53.0,2000.0,130,38.4,73,57,55,75,91.6,14.96809,6.5,7.5872483,1,32882,10.400681,0.26,0.30348992,168.89166,197.142,5910512.0,426955.0,15.592243
53.0,2001.0,114,33.6,68,46,60,54,80.4,18.296131,6.72,7.6349683,1,33241,10.411539,0.26,0.29540056,173.51666,197.142,5985722.0,434161.0,15.604888
53.0,2002.0,130,34.1,59,70,51,78,95.9,20.498205,6.9,7.734356,1,33629,10.423144,0.26,0.29143947,175.875,197.142,6052349.0,437345.0,15.615957
53.0,2003.0,115,35.4,68,47,62,53,79.6,16.034851,7.01,7.6857696,1,34663,10.453428,0.3,0.32892025,179.80833,197.142,6104115.0,436324.0,15.624474
53.0,2004.0,99,35.1,61,38,49,50,63.9,17.90148,7.16,7.651296,1,36787,10.512899,0.41,0.4381329,184.48334,197.142,6178645.0,439539.0,15.636609
53.0,2005.0,95,28.6,63,32,43,52,66.4,15.870227,7.35,7.587347,1,37754,10.538847,0.41,0.42323977,190.975,197.142,6257305.0,444301.0,15.6492605
53.0,2006.0,111,38.0,62,47,56,53,73.0,16.022785,7.63,7.630013,1,40204,10.601722,0.41,0.4100007,197.14166,197.142,6370753.0,452877.0,15.667229
53.0,2007.0,102,25.633331,65,37,46,56,76.36667,13.255681,7.93,7.7100058,1,42954,10.667885,0.41,0.3986258,202.76717,197.142,6461587.0,457211.0,15.681385
53.0,2008.0,69,17.0,35,34,32,37,52.0,23.49691,8.07,7.5381017,1,44460,10.702345,0.41,0.38297668,211.05258,197.142,6562231.0,464374.0,15.696841
53.0,2009.0,81,24.7,50,31,43,38,56.3,25.144669,8.55,8.040675,1,42248,10.651312,0.41,0.38557625,209.62967,197.142,6667426.0,468843.0,15.712745
53.0,2010.0,62,18.3,38,24,36,26,43.7,30.40157,8.55,7.877689,1,42821,10.6647835,0.76,0.700239,213.96683,197.142,6742256.0,465459.0,15.723906
53.0,2011.0,60,17.7,34,26,32,28,42.3,29.194239,8.67,7.713962,1,44800,10.709964,0.76,0.6761951,221.575,197.142,6821481.0,457006.0,15.735587
53.0,2012.0,40,10.7,22,18,16,24,29.3,30.745855,9.04,7.8776975,1,47344,10.765196,0.76,0.6622843,226.229,197.142,6895318.0,447150.0,15.746353
53.0,2013.0,67,17.55,42,25,25,42,49.45,28.503462,9.19,7.900328,1,47468,10.767811,0.76,0.653346,229.324,197.142,6971406.0,440288.0,15.757327
54.0,1991.0,80,30.65,45,34,43,36,49.35,27.837223,4.14,6.0794625,0,15124,9.624038,0.177,0.25991905,134.25,197.142,1798735.0,142290.0,14.402595
54.0,1992.0,69,23.85,40,29,36,33,45.15,26.376951,4.25,6.0644436,0,16229,9.694555,0.177,0.25256625,138.15834,197.142,1806451.0,139363.0,14.406875
54.0,1993.0,77,26.6,46,31,33,44,50.4,34.388752,4.25,5.897954,0,16726,9.72472,0.177,0.24563242,142.05833,197.142,1817539.0,138852.0,14.412994
54.0,1994.0,50,16.8,30,20,23,27,33.2,26.396212,4.25,5.752842,0,17410,9.7648,0.177,0.23958896,145.64166,197.142,1820421.0,139304.0,14.414578
54.0,1995.0,74,22.2,49,23,31,41,51.8,26.113834,4.25,5.5947037,0,17953,9.795512,0.177,0.23300296,149.75833,197.142,1823700.0,139780.0,14.416378
54.0,1996.0,69,17.85,41,28,29,40,51.15,22.63829,4.38,5.601873,0,18692,9.835851,0.177,0.22637704,154.14166,197.142,1822808.0,139820.0,14.415889
54.0,1997.0,68,13.8,30,37,25,42,54.2,25.124268,4.88,6.1060114,0,19514,9.878887,0.177,0.22146803,157.55833,197.142,1819113.0,138622.0,14.413859
54.0,1998.0,64,15.75,37,26,31,32,48.25,18.13102,5.15,6.359087,0,20330,9.919853,0.177,0.21855503,159.65834,197.142,1815609.0,135796.0,14.411931
54.0,1999.0,73,18.5,43,29,34,38,54.5,15.883352,5.15,6.2198157,0,20873,9.946212,0.177,0.21376842,163.23334,197.142,1811799.0,132233.0,14.409831
54.0,2000.0,71,21.9,39,30,37,32,49.1,18.381054,5.15,6.0114355,0,22110,10.003785,0.177,0.20660661,168.89166,197.142,1807021.0,128706.0,14.40719
54.0,2001.0,68,13.65,37,31,25,43,54.35,18.297668,5.15,5.8512034,0,23306,10.056466,0.177,0.20109962,173.51666,197.142,1801481.0,125481.0,14.4041195
54.0,2002.0,75,25.5,39,33,34,38,49.5,19.350777,5.15,5.7727437,0,24206,10.094356,0.177,0.19840303,175.875,197.142,1805414.0,123415.0,14.406301
54.0,2003.0,57,13.65,25,30,19,36,43.35,18.884272,5.15,5.6464643,0,24669,10.113302,0.18,0.19735214,179.80833,197.142,1812295.0,122337.0,14.410105
