"","ward_code","count","trnt","full","loc","year","treat","ward"
"2058","E05000485",5,0.43,"Newham greenstreeteast","Newham",2018,0,NA
"2059","E05000485",5,0.563,"Newham greenstreeteast","Newham",2010,0,"greenstreeteast"
"2060","E05000485",5,0.401,"Newham greenstreeteast","Newham",2006,0,"greenstreeteast"
"2061","E05000485",5,0.322,"Newham greenstreeteast","Newham",2002,0,"greenstreeteast"
"2062","E05000486",5,0.4911,"Newham greenstreetwest","Newham",2014,0,NA
"2063","E05000486",5,0.41,"Newham greenstreetwest","Newham",2018,0,NA
"2064","E05000486",5,0.567,"Newham greenstreetwest","Newham",2010,0,"greenstreetwest"
"2065","E05000486",5,0.439,"Newham greenstreetwest","Newham",2006,0,"greenstreetwest"
"2066","E05000486",5,0.315,"Newham greenstreetwest","Newham",2002,0,"greenstreetwest"
"2067","E05000487",5,0.4555,"Newham littleilford","Newham",2014,0,NA
"2068","E05000487",5,0.37,"Newham littleilford","Newham",2018,0,NA
"2069","E05000487",5,0.533,"Newham littleilford","Newham",2010,0,"littleilford"
"2070","E05000487",5,0.349,"Newham littleilford","Newham",2006,0,"littleilford"
"2071","E05000487",5,0.268,"Newham littleilford","Newham",2002,0,"littleilford"
"2072","E05000488",5,0.4195,"Newham manorpark","Newham",2014,0,NA
"2073","E05000488",5,0.4,"Newham manorpark","Newham",2018,0,NA
"2074","E05000488",5,0.532,"Newham manorpark","Newham",2010,0,"manorpark"
"2075","E05000488",5,0.362,"Newham manorpark","Newham",2006,0,"manorpark"
"2076","E05000488",5,0.342,"Newham manorpark","Newham",2002,0,"manorpark"
"2077","E05000489",5,0.4113,"Newham plaistownorth","Newham",2014,0,NA
"2078","E05000489",5,0.38,"Newham plaistownorth","Newham",2018,0,NA
"2079","E05000489",5,0.536,"Newham plaistownorth","Newham",2010,0,"plaistownorth"
"2080","E05000489",5,0.354,"Newham plaistownorth","Newham",2006,0,"plaistownorth"
"2081","E05000489",5,0.27,"Newham plaistownorth","Newham",2002,0,"plaistownorth"
"2082","E05000490",5,0.3878,"Newham plaistowsouth","Newham",2014,0,NA
"2083","E05000490",5,0.36,"Newham plaistowsouth","Newham",2018,0,NA
"2084","E05000490",5,0.521,"Newham plaistowsouth","Newham",2010,0,"plaistowsouth"
"2085","E05000490",5,0.319,"Newham plaistowsouth","Newham",2006,0,"plaistowsouth"
"2086","E05000490",5,0.25,"Newham plaistowsouth","Newham",2002,0,"plaistowsouth"
"2087","E05000491",5,0.3357,"Newham royaldocks","Newham",2014,0,NA
"2088","E05000491",5,0.29,"Newham royaldocks","Newham",2018,0,NA
"2089","E05000491",5,0.484,"Newham royaldocks","Newham",2010,0,"royaldocks"
"2090","E05000491",5,0.272,"Newham royaldocks","Newham",2006,0,"royaldocks"
"2091","E05000491",5,0.197,"Newham royaldocks","Newham",2002,0,"royaldocks"
"2092","E05000492",5,0.3355,"Newham stratfordandnewtown","Newham",2014,0,NA
"2093","E05000492",5,0.3,"Newham stratfordandnewtown","Newham",2018,0,NA
"2094","E05000492",5,0.475,"Newham stratfordandnewtown","Newham",2010,0,"stratfordandnewtown"
"2095","E05000492",5,0.278,"Newham stratfordandnewtown","Newham",2006,0,"stratfordandnewtown"
"2096","E05000492",5,0.23,"Newham stratfordandnewtown","Newham",2002,0,"stratfordandnewtown"
"2097","E05000493",5,0.4905,"Newham wallend","Newham",2014,0,NA
"2098","E05000493",5,0.43,"Newham wallend","Newham",2018,0,NA
"2099","E05000493",5,0.571,"Newham wallend","Newham",2010,0,"wallend"
"2100","E05000493",5,0.401,"Newham wallend","Newham",2006,0,"wallend"
"2101","E05000493",5,0.34,"Newham wallend","Newham",2002,0,"wallend"
"2102","E05000494",5,0.3649,"Newham westham","Newham",2014,0,NA
"2103","E05000494",5,0.34,"Newham westham","Newham",2018,0,NA
"2104","E05000494",5,0.509,"Newham westham","Newham",2010,0,"westham"
"2105","E05000494",5,0.308,"Newham westham","Newham",2006,0,"westham"
"2106","E05000494",5,0.241,"Newham westham","Newham",2002,0,"westham"
"2107","E05000495",4,0.4491,"Redbridge aldborough","Redbridge",2014,0,NA
"2108","E05000495",4,0.638,"Redbridge aldborough","Redbridge",2010,0,"aldborough"
"2109","E05000495",4,0.395,"Redbridge aldborough","Redbridge",2006,0,"aldborough"
"2110","E05000495",4,0.37,"Redbridge aldborough","Redbridge",2002,0,"aldborough"
"2111","E05000496",4,0.4191,"Redbridge barkingside","Redbridge",2014,0,NA
"2112","E05000496",4,0.659,"Redbridge barkingside","Redbridge",2010,0,"barkingside"
"2113","E05000496",4,0.412,"Redbridge barkingside","Redbridge",2006,0,"barkingside"
"2114","E05000496",4,0.394,"Redbridge barkingside","Redbridge",2002,0,"barkingside"
"2115","E05000497",4,0.3482,"Redbridge bridge","Redbridge",2014,0,NA
"2116","E05000497",4,0.652,"Redbridge bridge","Redbridge",2010,0,"bridge"
"2117","E05000497",4,0.35,"Redbridge bridge","Redbridge",2006,0,"bridge"
"2118","E05000497",4,0.314,"Redbridge bridge","Redbridge",2002,0,"bridge"
"2119","E05000498",4,0.3871,"Redbridge chadwell","Redbridge",2014,0,NA
"2120","E05000498",4,0.6,"Redbridge chadwell","Redbridge",2010,0,"chadwell"
"2121","E05000498",4,0.384,"Redbridge chadwell","Redbridge",2006,0,"chadwell"
"2122","E05000498",4,0.314,"Redbridge chadwell","Redbridge",2002,0,"chadwell"
"2123","E05000499",4,0.4038,"Redbridge churchend","Redbridge",2014,0,NA
"2124","E05000499",4,0.675,"Redbridge churchend","Redbridge",2010,0,"churchend"
"2125","E05000499",4,0.427,"Redbridge churchend","Redbridge",2006,0,"churchend"
"2126","E05000499",4,0.329,"Redbridge churchend","Redbridge",2002,0,"churchend"
"2127","E05000500",4,0.4486,"Redbridge clayhall","Redbridge",2014,0,NA
"2128","E05000500",4,0.685,"Redbridge clayhall","Redbridge",2010,0,"clayhall"
"2129","E05000500",4,0.432,"Redbridge clayhall","Redbridge",2006,0,"clayhall"
"2130","E05000500",4,0.363,"Redbridge clayhall","Redbridge",2002,0,"clayhall"
"2131","E05000501",4,0.3507,"Redbridge clementswood","Redbridge",2014,0,NA
"2132","E05000501",4,0.533,"Redbridge clementswood","Redbridge",2010,0,"clementswood"
"2133","E05000501",4,0.304,"Redbridge clementswood","Redbridge",2006,0,"clementswood"
"2134","E05000501",4,0.301,"Redbridge clementswood","Redbridge",2002,0,"clementswood"
"2135","E05000502",4,0.4021,"Redbridge cranbrook","Redbridge",2014,0,NA
"2136","E05000502",4,0.632,"Redbridge cranbrook","Redbridge",2010,0,"cranbrook"
"2137","E05000502",4,0.388,"Redbridge cranbrook","Redbridge",2006,0,"cranbrook"
"2138","E05000502",4,0.368,"Redbridge cranbrook","Redbridge",2002,0,"cranbrook"
"2139","E05000503",4,0.3732,"Redbridge fairlop","Redbridge",2014,0,NA
"2140","E05000503",4,0.622,"Redbridge fairlop","Redbridge",2010,0,"fairlop"
"2141","E05000503",4,0.374,"Redbridge fairlop","Redbridge",2006,0,"fairlop"
"2142","E05000503",4,0.331,"Redbridge fairlop","Redbridge",2002,0,"fairlop"
"2143","E05000504",4,0.3855,"Redbridge fullwell","Redbridge",2014,0,NA
"2144","E05000504",4,0.632,"Redbridge fullwell","Redbridge",2010,0,"fullwell"
"2145","E05000504",4,0.383,"Redbridge fullwell","Redbridge",2006,0,"fullwell"
"2146","E05000504",4,0.356,"Redbridge fullwell","Redbridge",2002,0,"fullwell"
"2147","E05000505",4,0.389,"Redbridge goodmayes","Redbridge",2014,0,NA
"2148","E05000505",4,0.586,"Redbridge goodmayes","Redbridge",2010,0,"goodmayes"
"2149","E05000505",4,0.358,"Redbridge goodmayes","Redbridge",2006,0,"goodmayes"
"2150","E05000505",4,0.305,"Redbridge goodmayes","Redbridge",2002,0,"goodmayes"
"2151","E05000506",4,0.3429,"Redbridge hainault","Redbridge",2014,0,NA
"2152","E05000506",4,0.581,"Redbridge hainault","Redbridge",2010,0,"hainault"
"2153","E05000506",4,0.383,"Redbridge hainault","Redbridge",2006,0,"hainault"
"2154","E05000506",4,0.318,"Redbridge hainault","Redbridge",2002,0,"hainault"
"2155","E05000507",4,0.3876,"Redbridge loxford","Redbridge",2014,0,NA
"2156","E05000507",4,0.519,"Redbridge loxford","Redbridge",2010,0,"loxford"
"2157","E05000507",4,0.307,"Redbridge loxford","Redbridge",2006,0,"loxford"
"2158","E05000507",4,0.302,"Redbridge loxford","Redbridge",2002,0,"loxford"
"2159","E05000508",4,0.3949,"Redbridge mayfield","Redbridge",2014,0,NA
"2160","E05000508",4,0.635,"Redbridge mayfield","Redbridge",2010,0,"mayfield"
"2161","E05000508",4,0.409,"Redbridge mayfield","Redbridge",2006,0,"mayfield"
"2162","E05000508",4,0.346,"Redbridge mayfield","Redbridge",2002,0,"mayfield"
"2163","E05000509",4,0.4014,"Redbridge monkhams","Redbridge",2014,0,NA
"2164","E05000509",4,0.688,"Redbridge monkhams","Redbridge",2010,0,"monkhams"
"2165","E05000509",4,0.431,"Redbridge monkhams","Redbridge",2006,0,"monkhams"
"2166","E05000509",4,0.38,"Redbridge monkhams","Redbridge",2002,0,"monkhams"
"2167","E05000510",4,0.3915,"Redbridge newbury","Redbridge",2014,0,NA
"2168","E05000510",4,0.625,"Redbridge newbury","Redbridge",2010,0,"newbury"
"2169","E05000510",4,0.383,"Redbridge newbury","Redbridge",2006,0,"newbury"
"2170","E05000510",4,0.325,"Redbridge newbury","Redbridge",2002,0,"newbury"
"2171","E05000511",4,0.4063,"Redbridge roding","Redbridge",2014,0,NA
"2172","E05000511",4,0.648,"Redbridge roding","Redbridge",2010,0,"roding"
"2173","E05000511",4,0.4,"Redbridge roding","Redbridge",2006,0,"roding"
"2174","E05000511",4,0.353,"Redbridge roding","Redbridge",2002,0,"roding"
"2175","E05000512",4,0.3994,"Redbridge sevenkings","Redbridge",2014,0,NA
"2176","E05000512",4,0.59,"Redbridge sevenkings","Redbridge",2010,0,"sevenkings"
"2177","E05000512",4,0.32,"Redbridge sevenkings","Redbridge",2006,0,"sevenkings"
"2178","E05000512",4,0.311,"Redbridge sevenkings","Redbridge",2002,0,"sevenkings"
"2179","E05000513",4,0.4021,"Redbridge snaresbrook","Redbridge",2014,0,NA
"2180","E05000513",4,0.68,"Redbridge snaresbrook","Redbridge",2010,0,"snaresbrook"
"2181","E05000513",4,0.439,"Redbridge snaresbrook","Redbridge",2006,0,"snaresbrook"
"2182","E05000513",4,0.41,"Redbridge snaresbrook","Redbridge",2002,0,"snaresbrook"
"2183","E05000514",4,0.3874,"Redbridge valentines","Redbridge",2014,0,NA
"2184","E05000514",4,0.571,"Redbridge valentines","Redbridge",2010,0,"valentines"
"2185","E05000514",4,0.358,"Redbridge valentines","Redbridge",2006,0,"valentines"
"2186","E05000514",4,0.283,"Redbridge valentines","Redbridge",2002,0,"valentines"
"2187","E05000515",4,0.4685,"Redbridge wanstead","Redbridge",2014,0,NA
"2188","E05000515",4,0.695,"Redbridge wanstead","Redbridge",2010,0,"wanstead"
"2189","E05000515",4,0.45,"Redbridge wanstead","Redbridge",2006,0,"wanstead"
"2190","E05000515",4,0.425,"Redbridge wanstead","Redbridge",2002,0,"wanstead"
"2191","E05000516",5,0.4388,"Richmond upon Thames barnes","Richmond upon Thames",2014,0,NA
"2192","E05000516",5,0.5,"Richmond upon Thames barnes","Richmond upon Thames",2018,0,NA
"2193","E05000516",5,0.732,"Richmond upon Thames barnes","Richmond upon Thames",2010,0,"barnes"
"2194","E05000516",5,0.538,"Richmond upon Thames barnes","Richmond upon Thames",2006,0,"barnes"
"2195","E05000516",5,0.411,"Richmond upon Thames barnes","Richmond upon Thames",2002,0,"barnes"
"2196","E05000517",5,0.4878,"Richmond upon Thames eastsheen","Richmond upon Thames",2014,0,NA
"2197","E05000517",5,0.55,"Richmond upon Thames eastsheen","Richmond upon Thames",2018,0,NA
"2198","E05000517",5,0.787,"Richmond upon Thames eastsheen","Richmond upon Thames",2010,0,"eastsheen"
"2199","E05000517",5,0.525,"Richmond upon Thames eastsheen","Richmond upon Thames",2006,0,"eastsheen"
"2200","E05000517",5,0.441,"Richmond upon Thames eastsheen","Richmond upon Thames",2002,0,"eastsheen"
"2201","E05000518",5,0.4465,"Richmond upon Thames fulwellandhamptonhill","Richmond upon Thames",2014,0,NA
"2202","E05000518",5,0.51,"Richmond upon Thames fulwellhamptonhill","Richmond upon Thames",2018,0,NA
"2203","E05000518",5,0.737,"Richmond upon Thames fulwellhamptonhill","Richmond upon Thames",2010,0,"fulwellhamptonhill"
"2204","E05000518",5,0.505,"Richmond upon Thames fulwellhamptonhill","Richmond upon Thames",2006,0,"fulwellhamptonhill"
"2205","E05000518",5,0.373,"Richmond upon Thames fulwellandhamptonhill","Richmond upon Thames",2002,0,"fulwellandhamptonhill"
"2206","E05000519",5,0.4997,"Richmond upon Thames hampetershamandrichmondriverside","Richmond upon Thames",2014,0,NA
"2207","E05000519",5,0.54,"Richmond upon Thames hampetershamrichmondriverside","Richmond upon Thames",2018,0,NA
"2208","E05000519",5,0.718,"Richmond upon Thames hampetershamrichmondriverside","Richmond upon Thames",2010,0,"hampetershamrichmondriverside"
"2209","E05000519",5,0.521,"Richmond upon Thames hampetershamrichmondriverside","Richmond upon Thames",2006,0,"hampetershamrichmondriverside"
"2210","E05000519",5,0.414,"Richmond upon Thames hampetershamandrichmondriverside","Richmond upon Thames",2002,0,"hampetershamandrichmondriverside"
"2211","E05000520",5,0.4842,"Richmond upon Thames hampton","Richmond upon Thames",2014,0,NA
"2212","E05000520",5,0.54,"Richmond upon Thames hampton","Richmond upon Thames",2018,0,NA
"2213","E05000520",5,0.755,"Richmond upon Thames hampton","Richmond upon Thames",2010,0,"hampton"
"2214","E05000520",5,0.517,"Richmond upon Thames hampton","Richmond upon Thames",2006,0,"hampton"
"2215","E05000520",5,0.417,"Richmond upon Thames hampton","Richmond upon Thames",2002,0,"hampton"
"2216","E05000521",5,0.4341,"Richmond upon Thames hamptonnorth","Richmond upon Thames",2014,0,NA
"2217","E05000521",5,0.44,"Richmond upon Thames hamptonnorth","Richmond upon Thames",2018,0,NA
"2218","E05000521",5,0.683,"Richmond upon Thames hamptonnorth","Richmond upon Thames",2010,0,"hamptonnorth"
"2219","E05000521",5,0.461,"Richmond upon Thames hamptonnorth","Richmond upon Thames",2006,0,"hamptonnorth"
"2220","E05000521",5,0.422,"Richmond upon Thames hamptonnorth","Richmond upon Thames",2002,0,"hamptonnorth"
"2221","E05000522",5,0.4211,"Richmond upon Thames hamptonwick","Richmond upon Thames",2014,0,NA
"2222","E05000522",5,0.52,"Richmond upon Thames hamptonwick","Richmond upon Thames",2018,0,NA
"2223","E05000522",5,0.729,"Richmond upon Thames hamptonwick","Richmond upon Thames",2010,0,"hamptonwick"
"2224","E05000522",5,0.473,"Richmond upon Thames hamptonwick","Richmond upon Thames",2006,0,"hamptonwick"
"2225","E05000522",5,0.399,"Richmond upon Thames hamptonwick","Richmond upon Thames",2002,0,"hamptonwick"
"2226","E05000523",5,0.444,"Richmond upon Thames heathfield","Richmond upon Thames",2014,0,NA
"2227","E05000523",5,0.5,"Richmond upon Thames heathfield","Richmond upon Thames",2018,0,NA
"2228","E05000523",5,0.667,"Richmond upon Thames heathfield","Richmond upon Thames",2010,0,"heathfield"
"2229","E05000523",5,0.518,"Richmond upon Thames heathfield","Richmond upon Thames",2006,0,"heathfield"
"2230","E05000523",5,0.365,"Richmond upon Thames heathfield","Richmond upon Thames",2002,0,"heathfield"
"2231","E05000524",5,0.5273,"Richmond upon Thames kew","Richmond upon Thames",2014,0,NA
"2232","E05000524",5,0.54,"Richmond upon Thames kew","Richmond upon Thames",2018,0,NA
"2233","E05000524",5,0.77,"Richmond upon Thames kew","Richmond upon Thames",2010,0,"kew"
"2234","E05000524",5,0.566,"Richmond upon Thames kew","Richmond upon Thames",2006,0,"kew"
"2235","E05000524",5,0.435,"Richmond upon Thames kew","Richmond upon Thames",2002,0,"kew"
"2236","E05000525",5,0.4638,"Richmond upon Thames mortlakeandbarnescommon","Richmond upon Thames",2014,0,NA
"2237","E05000525",5,0.49,"Richmond upon Thames mortlakebarnescommon","Richmond upon Thames",2018,0,NA
"2238","E05000525",5,0.731,"Richmond upon Thames mortlakebarnescommon","Richmond upon Thames",2010,0,"mortlakebarnescommon"
"2239","E05000525",5,0.517,"Richmond upon Thames mortlakebarnescommon","Richmond upon Thames",2006,0,"mortlakebarnescommon"
"2240","E05000525",5,0.371,"Richmond upon Thames mortlakeandbarnescommon","Richmond upon Thames",2002,0,"mortlakeandbarnescommon"
"2241","E05000526",5,0.4615,"Richmond upon Thames northrichmond","Richmond upon Thames",2014,0,NA
"2242","E05000526",5,0.51,"Richmond upon Thames northrichmond","Richmond upon Thames",2018,0,NA
"2243","E05000526",5,0.729,"Richmond upon Thames northrichmond","Richmond upon Thames",2010,0,"northrichmond"
"2244","E05000526",5,0.49,"Richmond upon Thames northrichmond","Richmond upon Thames",2006,0,"northrichmond"
"2245","E05000526",5,0.388,"Richmond upon Thames northrichmond","Richmond upon Thames",2002,0,"northrichmond"
"2246","E05000527",4,0.4774,"Richmond upon Thames stmargaretsandnorthtwickenham","Richmond upon Thames",2014,0,NA
"2247","E05000527",4,0.53,"Richmond upon Thames stmargaretsnorthtwickenham","Richmond upon Thames",2018,0,NA
"2248","E05000527",4,0.758,"Richmond upon Thames stmargaretsnorthtwickenham","Richmond upon Thames",2010,0,"stmargaretsnorthtwickenham"
"2249","E05000527",4,0.55,"Richmond upon Thames stmargaretsnorthtwickenham","Richmond upon Thames",2006,0,"stmargaretsnorthtwickenham"
"2250","E05000528",5,0.4354,"Richmond upon Thames southrichmond","Richmond upon Thames",2014,0,NA
"2251","E05000528",5,0.49,"Richmond upon Thames southrichmond","Richmond upon Thames",2018,0,NA
"2252","E05000528",5,0.725,"Richmond upon Thames southrichmond","Richmond upon Thames",2010,0,"southrichmond"
"2253","E05000528",5,0.503,"Richmond upon Thames southrichmond","Richmond upon Thames",2006,0,"southrichmond"
"2254","E05000528",5,0.38,"Richmond upon Thames southrichmond","Richmond upon Thames",2002,0,"southrichmond"
"2255","E05000529",5,0.4328,"Richmond upon Thames southtwickenham","Richmond upon Thames",2014,0,NA
"2256","E05000529",5,0.54,"Richmond upon Thames southtwickenham","Richmond upon Thames",2018,0,NA
"2257","E05000529",5,0.695,"Richmond upon Thames southtwickenham","Richmond upon Thames",2010,0,"southtwickenham"
"2258","E05000529",5,0.46,"Richmond upon Thames southtwickenham","Richmond upon Thames",2006,0,"southtwickenham"
"2259","E05000529",5,0.365,"Richmond upon Thames southtwickenham","Richmond upon Thames",2002,0,"southtwickenham"
"2260","E05000530",5,0.4779,"Richmond upon Thames teddington","Richmond upon Thames",2014,0,NA
"2261","E05000530",5,0.53,"Richmond upon Thames teddington","Richmond upon Thames",2018,0,NA
"2262","E05000530",5,0.755,"Richmond upon Thames teddington","Richmond upon Thames",2010,0,"teddington"
"2263","E05000530",5,0.511,"Richmond upon Thames teddington","Richmond upon Thames",2006,0,"teddington"
"2264","E05000530",5,0.382,"Richmond upon Thames teddington","Richmond upon Thames",2002,0,"teddington"
"2265","E05000531",5,0.4586,"Richmond upon Thames twickenhamriverside","Richmond upon Thames",2014,0,NA
"2266","E05000531",5,0.51,"Richmond upon Thames twickenhamriverside","Richmond upon Thames",2018,0,NA
"2267","E05000531",5,0.719,"Richmond upon Thames twickenhamriverside","Richmond upon Thames",2010,0,"twickenhamriverside"
"2268","E05000531",5,0.482,"Richmond upon Thames twickenhamriverside","Richmond upon Thames",2006,0,"twickenhamriverside"
"2269","E05000531",5,0.353,"Richmond upon Thames twickenhamriverside","Richmond upon Thames",2002,0,"twickenhamriverside"
"2270","E05000532",5,0.4328,"Richmond upon Thames westtwickenham","Richmond upon Thames",2014,0,NA
"2271","E05000532",5,0.5,"Richmond upon Thames westtwickenham","Richmond upon Thames",2018,0,NA
"2272","E05000532",5,0.71,"Richmond upon Thames westtwickenham","Richmond upon Thames",2010,0,"westtwickenham"
"2273","E05000532",5,0.521,"Richmond upon Thames westtwickenham","Richmond upon Thames",2006,0,"westtwickenham"
"2274","E05000532",5,0.388,"Richmond upon Thames westtwickenham","Richmond upon Thames",2002,0,"westtwickenham"
"2275","E05000533",5,0.4793,"Richmond upon Thames whitton","Richmond upon Thames",2014,0,NA
"2276","E05000533",5,0.51,"Richmond upon Thames whitton","Richmond upon Thames",2018,0,NA
"2277","E05000533",5,0.727,"Richmond upon Thames whitton","Richmond upon Thames",2010,0,"whitton"
"2278","E05000533",5,0.541,"Richmond upon Thames whitton","Richmond upon Thames",2006,0,"whitton"
"2279","E05000533",5,0.465,"Richmond upon Thames whitton","Richmond upon Thames",2002,0,"whitton"
"2280","E05000534",4,0.3623,"Southwark brunswickpark","Southwark",2014,0,NA
"2281","E05000534",4,0.583,"Southwark brunswickpark","Southwark",2010,0,"brunswickpark"
"2282","E05000534",4,0.41,"Southwark brunswickpark","Southwark",2006,0,"brunswickpark"
