duration,agree,lt_follow,ht_follow,competence,benevolence,honesty,PPP,PCP,coproduce,sex,race,age,ideology,income,education,at,gw,gwh,covid_concern,covid_job,rand,trust_DO,dv_DO,climatebelief,covid,white,black,hispanic,asian,other,trustprime
458,1,12,NA,6,3,3,76,77,51,0,white,35,4,4,3,80,1,1,1,1,lt,trust intro|competence|benevolence|honesty,PPP|PCP|coproduce,1,2,1,0,0,0,0,0
178,1,NA,14,7,6,3,78,69,69,0,white,37,1,3,3,80,1,1,4,3,ht,trust intro|benevolence|competence|honesty,PPP|PCP|coproduce,1,7,1,0,0,0,0,2
302,1,NA,16,5,3,3,56,91,69,1,white,58,3,4,3,80,1,1,5,5,ht,trust intro|honesty|competence|benevolence,coproduce|PCP|PPP,1,10,1,0,0,0,0,2
140,1,NA,NA,6,7,5,88,88,70,1,white,31,5,4,5,80,1,0,4,5,control,trust intro|benevolence|competence|honesty,PPP|coproduce|PCP,0.5,9,1,0,0,0,0,1
141,1,12,NA,5,5,3,35,76,68,1,white,36,2,5,6,80,1,1,3,2,lt,trust intro|benevolence|competence|honesty,PCP|coproduce|PPP,1,5,1,0,0,0,0,0
171,1,NA,13,3,5,6,70,44,37,0,white,24,1,1,2,80,1,1,2,4,ht,trust intro|benevolence|competence|honesty,coproduce|PPP|PCP,1,6,1,0,0,0,0,2
136,1,NA,15,6,6,5,60,60,70,0,white,25,3,4,6,80,1,1,2,1,ht,trust intro|competence|honesty|benevolence,PCP|coproduce|PPP,1,3,1,0,0,0,0,2
302,1,12,NA,4,3,2,67,61,74,0,white,32,2,4,5,80,1,1,5,4,lt,trust intro|honesty|benevolence|competence,PPP|PCP|coproduce,1,9,1,0,0,0,0,0
142,1,NA,NA,6,6,5,79,67,49,1,white,36,3,7,5,80,1,1,5,3,control,trust intro|competence|benevolence|honesty,PCP|coproduce|PPP,1,8,1,0,0,0,0,1
202,1,15,NA,6,6,6,64,65,56,0,white,35,3,7,6,80,1,1,4,4,lt,trust intro|benevolence|honesty|competence,coproduce|PPP|PCP,1,8,1,0,0,0,0,0
201,1,15,NA,6,5,6,80,68,85,0,black,36,2,6,5,80,1,0,4,4,lt,trust intro|competence|benevolence|honesty,PPP|PCP|coproduce,0.5,8,0,1,0,0,0,0
131,1,12,NA,3,2,3,35,85,35,0,white,31,2,1,5,80,1,1,1,4,lt,trust intro|benevolence|competence|honesty,PPP|coproduce|PCP,1,5,1,0,0,0,0,0
146,1,12,NA,3,2,3,25,85,95,1,white,40,2,4,5,80,1,1,3,4,lt,trust intro|competence|benevolence|honesty,PPP|PCP|coproduce,1,7,1,0,0,0,0,0
199,1,NA,NA,7,7,7,96,96,96,0,hispanic,26,5,5,6,80,1,0,3,5,control,trust intro|benevolence|honesty|competence,coproduce|PCP|PPP,0.5,8,0,0,1,0,0,1
188,1,13,NA,7,6,5,90,90,70,1,white,47,3,4,6,80,1,1,2,2,lt,trust intro|benevolence|honesty|competence,coproduce|PPP|PCP,1,4,1,0,0,0,0,0
214,1,12,NA,2,2,2,25,80,60,0,asian,43,2,2,5,80,1,1,3,4,lt,trust intro|honesty|benevolence|competence,coproduce|PCP|PPP,1,7,0,0,0,1,0,0
352,1,NA,NA,4,2,2,65,85,51,1,white,65,3,3,6,80,1,0,5,3,control,trust intro|benevolence|honesty|competence,coproduce|PPP|PCP,0.5,8,1,0,0,0,0,1
145,1,12,NA,4,4,2,37,42,59,0,black,32,3,2,3,35,1,1,4,3,lt,trust intro|benevolence|competence|honesty,PPP|coproduce|PCP,1,7,0,1,0,0,0,0
115,1,NA,NA,5,5,4,76,60,55,0,white,65,2,4,3,80,1,0,2,2,control,trust intro|benevolence|honesty|competence,PPP|coproduce|PCP,0.5,4,1,0,0,0,0,1
304,1,NA,13,4,5,4,57,81,65,1,white,42,3,7,5,80,1,1,3,2,ht,trust intro|competence|benevolence|honesty,coproduce|PPP|PCP,1,5,1,0,0,0,0,2
277,1,NA,12,4,5,5,42,62,52,0,white,40,3,4,2,80,-1,-1,1,2,ht,trust intro|competence|honesty|benevolence,coproduce|PPP|PCP,-1,3,1,0,0,0,0,2
140,1,NA,NA,5,3,3,20,100,80,1,white,38,1,4,5,80,1,1,5,4,control,trust intro|competence|benevolence|honesty,PCP|coproduce|PPP,1,9,1,0,0,0,0,1
314,1,NA,16,7,7,7,9,100,100,0,white,45,1,1,4,80,1,1,4,2,ht,trust intro|honesty|benevolence|competence,PCP|coproduce|PPP,1,6,1,0,0,0,0,2
443,1,NA,NA,7,6,6,87,84,75,1,white,41,4,5,5,80,1,1,5,5,control,trust intro|benevolence|competence|honesty,PCP|coproduce|PPP,1,10,1,0,0,0,0,1
141,1,13,NA,5,4,3,65,70,65,1,white,36,3,6,6,80,1,1,4,4,lt,trust intro|competence|honesty|benevolence,PPP|PCP|coproduce,1,8,1,0,0,0,0,0
176,1,16,NA,6,7,7,91,100,96,1,black,42,4,4,6,80,1,1,5,5,lt,trust intro|benevolence|competence|honesty,PPP|coproduce|PCP,1,10,0,1,0,0,0,0
363,1,NA,NA,6,7,5,62,83,83,1,white,25,4,4,6,82,1,0,4,5,control,trust intro|competence|benevolence|honesty,coproduce|PPP|PCP,0.5,9,1,0,0,0,0,1
164,1,NA,NA,6,5,2,92,100,80,1,other,26,3,3,3,80,1,1,1,1,control,trust intro|competence|benevolence|honesty,PPP|PCP|coproduce,1,2,0,0,0,0,1,1
272,1,NA,NA,6,5,5,10,99,99,1,white,49,4,5,3,80,-1,0,3,1,control,trust intro|benevolence|honesty|competence,PCP|PPP|coproduce,-0.5,4,1,0,0,0,0,1
106,1,NA,NA,5,6,5,60,95,85,0,white,31,4,6,2,80,1,1,3,1,control,trust intro|benevolence|competence|honesty,PPP|PCP|coproduce,1,4,1,0,0,0,0,1
284,1,NA,15,5,6,5,85,86,91,1,white,68,2,4,3,80,1,1,4,1,ht,trust intro|competence|benevolence|honesty,PCP|PPP|coproduce,1,5,1,0,0,0,0,2
177,1,12,NA,4,3,2,30,100,90,0,white,29,3,5,6,80,1,1,2,1,lt,trust intro|benevolence|honesty|competence,coproduce|PCP|PPP,1,3,1,0,0,0,0,0
359,1,12,NA,4,3,4,50,70,40,1,white,30,3,3,3,80,1,1,4,3,lt,trust intro|competence|benevolence|honesty,coproduce|PCP|PPP,1,7,1,0,0,0,0,0
258,1,NA,NA,6,6,6,79,80,76,1,hispanic,35,1,2,6,80,1,1,4,4,control,trust intro|benevolence|competence|honesty,coproduce|PCP|PPP,1,8,0,0,1,0,0,1
205,1,NA,NA,5,6,5,88,91,91,1,white,53,4,5,5,80,1,0,2,2,control,trust intro|honesty|benevolence|competence,PCP|coproduce|PPP,0.5,4,1,0,0,0,0,1
168,1,NA,14,1,6,5,89,29,76,0,black,34,3,2,6,80,0,1,3,2,ht,trust intro|benevolence|honesty|competence,coproduce|PCP|PPP,0.5,5,0,1,0,0,0,2
116,1,NA,NA,4,5,5,81,96,70,1,white,26,2,4,5,80,1,1,4,2,control,trust intro|honesty|competence|benevolence,PCP|coproduce|PPP,1,6,1,0,0,0,0,1
87,1,NA,NA,6,5,6,93,85,73,0,white,25,4,4,6,83,1,0,4,5,control,trust intro|competence|benevolence|honesty,PCP|coproduce|PPP,0.5,9,1,0,0,0,0,1
361,1,NA,16,5,5,6,60,100,80,1,white,41,2,4,3,80,1,1,4,2,ht,trust intro|honesty|competence|benevolence,PPP|coproduce|PCP,1,6,1,0,0,0,0,2
334,1,NA,NA,5,2,1,100,100,99,1,hispanic,31,1,3,2,81,1,0,5,4,control,trust intro|benevolence|competence|honesty,PPP|PCP|coproduce,0.5,9,0,0,1,0,0,1
308,1,NA,NA,5,3,3,63,70,58,0,white,23,3,3,2,80,0,1,3,4,control,trust intro|benevolence|competence|honesty,PPP|coproduce|PCP,0.5,7,1,0,0,0,0,1
217,1,NA,15,7,7,6,100,100,100,1,white,64,4,2,3,80,1,1,5,1,ht,trust intro|honesty|benevolence|competence,PPP|coproduce|PCP,1,6,1,0,0,0,0,2
279,1,14,NA,5,4,5,81,82,73,1,white,35,4,4,5,80,1,1,3,3,lt,trust intro|competence|benevolence|honesty,coproduce|PPP|PCP,1,6,1,0,0,0,0,0
229,1,12,NA,6,3,5,85,91,71,0,white,31,3,4,3,80,1,1,2,2,lt,trust intro|honesty|competence|benevolence,PCP|coproduce|PPP,1,4,1,0,0,0,0,0
123,1,12,NA,5,5,5,73,73,30,1,white,42,4,7,6,80,-1,0,3,1,lt,trust intro|benevolence|honesty|competence,coproduce|PCP|PPP,-0.5,4,1,0,0,0,0,0
162,1,13,NA,6,6,5,33,100,4,1,white,21,2,4,3,80,1,1,3,3,lt,trust intro|competence|benevolence|honesty,PPP|coproduce|PCP,1,6,1,0,0,0,0,0
235,1,NA,13,5,5,3,97,95,36,1,hispanic,40,4,4,3,80,-1,-1,1,2,ht,trust intro|competence|honesty|benevolence,coproduce|PPP|PCP,-1,3,0,0,1,0,0,2
376,1,NA,NA,4,3,3,60,82,70,0,white,33,3,3,2,80,1,1,5,5,control,trust intro|honesty|benevolence|competence,PCP|PPP|coproduce,1,10,1,0,0,0,0,1
224,1,NA,16,1,1,1,29,100,100,1,white,32,1,3,2,100,1,1,5,4,ht,trust intro|benevolence|competence|honesty,PPP|PCP|coproduce,1,9,1,0,0,0,0,2
58,1,NA,15,6,5,7,52,53,53,1,black,46,4,2,5,80,1,0,4,3,ht,trust intro|competence|honesty|benevolence,PPP|PCP|coproduce,0.5,7,0,1,0,0,0,2
149,1,NA,16,5,5,5,39,90,70,1,hispanic,18,2,4,3,80,1,1,4,4,ht,trust intro|honesty|benevolence|competence,coproduce|PCP|PPP,1,8,0,0,1,0,0,2
199,1,NA,NA,7,7,6,100,99,100,1,black,54,5,4,6,80,1,1,5,5,control,trust intro|benevolence|honesty|competence,PCP|PPP|coproduce,1,10,0,1,0,0,0,1
157,1,NA,16,6,6,7,22,65,75,0,white,34,2,6,5,80,1,1,4,3,ht,trust intro|competence|benevolence|honesty,PCP|coproduce|PPP,1,7,1,0,0,0,0,2
103,1,NA,NA,7,6,7,97,79,96,0,black,28,5,4,4,80,1,0,5,5,control,trust intro|honesty|benevolence|competence,coproduce|PPP|PCP,0.5,10,0,1,0,0,0,1
141,1,16,NA,6,7,6,80,78,88,0,white,25,2,4,5,80,1,1,4,5,lt,trust intro|competence|benevolence|honesty,PCP|coproduce|PPP,1,9,1,0,0,0,0,0
162,1,NA,NA,2,3,1,70,50,75,0,white,31,4,1,5,80,0,0,3,5,control,trust intro|competence|honesty|benevolence,coproduce|PCP|PPP,0,8,1,0,0,0,0,1
401,1,NA,15,5,5,3,89,82,93,0,white,41,3,6,5,80,0,0,1,1,ht,trust intro|honesty|competence|benevolence,coproduce|PPP|PCP,0,2,1,0,0,0,0,2
43,1,NA,NA,6,7,6,53,52,52,1,black,46,4,2,5,80,1,0,3,4,control,trust intro|competence|benevolence|honesty,PCP|PPP|coproduce,0.5,7,0,1,0,0,0,1
346,1,NA,NA,5,3,2,70,100,91,0,white,52,3,1,2,80,1,1,3,3,control,trust intro|competence|benevolence|honesty,PPP|PCP|coproduce,1,6,1,0,0,0,0,1
761,1,NA,NA,5,5,4,69,57,57,0,white,30,1,3,6,80,1,0,4,4,control,trust intro|competence|honesty|benevolence,PPP|PCP|coproduce,0.5,8,1,0,0,0,0,1
183,1,13,NA,3,5,5,92,89,82,0,white,32,4,6,6,80,1,1,3,3,lt,trust intro|benevolence|competence|honesty,coproduce|PPP|PCP,1,6,1,0,0,0,0,0
212,1,NA,14,4,1,2,83,85,79,1,white,21,3,4,2,80,0,1,3,4,ht,trust intro|honesty|competence|benevolence,PCP|PPP|coproduce,0.5,7,1,0,0,0,0,2
379,1,NA,15,2,2,2,23,95,95,1,white,28,2,3,6,80,1,1,3,3,ht,trust intro|benevolence|competence|honesty,PCP|coproduce|PPP,1,6,1,0,0,0,0,2
166,1,12,NA,5,2,3,96,100,100,1,black,26,3,1,3,80,1,1,3,5,lt,trust intro|honesty|competence|benevolence,PCP|PPP|coproduce,1,8,0,1,0,0,0,0
139,1,NA,NA,6,3,3,79,88,73,1,white,39,4,3,4,80,1,1,2,4,control,trust intro|honesty|competence|benevolence,PPP|PCP|coproduce,1,6,1,0,0,0,0,1
96,1,13,NA,5,3,3,59,68,63,1,white,38,2,5,3,80,-1,1,3,2,lt,trust intro|honesty|benevolence|competence,PPP|coproduce|PCP,0,5,1,0,0,0,0,0
146,1,13,NA,5,3,3,73,86,90,0,white,52,4,4,4,80,0,0,2,2,lt,trust intro|competence|benevolence|honesty,PPP|PCP|coproduce,0,4,1,0,0,0,0,0
343,1,NA,15,5,5,4,59,100,55,1,white,46,2,3,3,80,1,1,2,3,ht,trust intro|honesty|benevolence|competence,coproduce|PPP|PCP,1,5,1,0,0,0,0,2
293,1,NA,NA,2,2,1,100,100,100,1,hispanic,49,4,2,3,80,-1,0,1,5,control,trust intro|benevolence|competence|honesty,coproduce|PCP|PPP,-0.5,6,0,0,1,0,0,1
194,1,NA,13,6,7,6,65,100,100,0,white,37,2,1,3,80,1,1,3,1,ht,trust intro|competence|honesty|benevolence,PPP|PCP|coproduce,1,4,1,0,0,0,0,2
113,1,NA,NA,6,5,5,95,85,75,1,asian,66,2,1,4,80,1,1,5,3,control,trust intro|honesty|competence|benevolence,PCP|PPP|coproduce,1,8,0,0,0,1,0,1
154,1,NA,16,5,6,5,36,78,66,1,white,36,2,4,6,80,1,1,5,4,ht,trust intro|honesty|competence|benevolence,PCP|PPP|coproduce,1,9,1,0,0,0,0,2
145,1,NA,13,4,4,3,61,51,58,1,white,21,3,1,3,80,1,1,5,5,ht,trust intro|honesty|benevolence|competence,PCP|coproduce|PPP,1,10,1,0,0,0,0,2
108,1,NA,13,6,5,6,100,100,77,0,white,28,3,3,2,80,1,1,3,2,ht,trust intro|competence|honesty|benevolence,PCP|PPP|coproduce,1,5,1,0,0,0,0,2
129,1,13,NA,6,4,2,51,81,70,0,white,36,3,6,6,80,1,1,2,2,lt,trust intro|competence|honesty|benevolence,coproduce|PPP|PCP,1,4,1,0,0,0,0,0
541,1,NA,NA,6,6,6,16,100,97,1,white,70,5,4,5,80,-1,1,1,5,control,trust intro|honesty|benevolence|competence,PCP|coproduce|PPP,0,6,1,0,0,0,0,1
132,1,12,NA,4,4,3,33,75,66,1,white,23,2,3,5,80,1,1,2,4,lt,trust intro|honesty|benevolence|competence,PPP|coproduce|PCP,1,6,1,0,0,0,0,0
177,1,12,NA,3,3,1,86,100,92,1,hispanic,33,3,4,4,80,1,1,4,5,lt,trust intro|competence|benevolence|honesty,PPP|coproduce|PCP,1,9,0,0,1,0,0,0
102,1,13,NA,4,3,2,62,65,61,1,white,40,3,3,4,80,1,1,4,3,lt,trust intro|competence|benevolence|honesty,PCP|coproduce|PPP,1,7,1,0,0,0,0,0
239,1,NA,16,2,2,1,90,100,90,0,white,73,4,4,2,80,-1,0,2,3,ht,trust intro|honesty|benevolence|competence,coproduce|PCP|PPP,-0.5,5,1,0,0,0,0,2
326,1,12,NA,5,4,3,63,79,75,1,black,49,2,4,5,80,1,1,2,2,lt,trust intro|benevolence|honesty|competence,PPP|PCP|coproduce,1,4,0,1,0,0,0,0
223,1,NA,NA,2,3,2,26,99,33,1,white,35,3,1,3,80,1,1,3,4,control,trust intro|competence|honesty|benevolence,PPP|coproduce|PCP,1,7,1,0,0,0,0,1
160,1,12,NA,3,2,2,30,92,73,1,white,27,2,4,3,80,1,1,4,1,lt,trust intro|honesty|competence|benevolence,PPP|coproduce|PCP,1,5,1,0,0,0,0,0
128,1,NA,NA,7,2,3,12,93,91,1,white,25,1,5,6,80,1,1,5,5,control,trust intro|competence|benevolence|honesty,PPP|coproduce|PCP,1,10,1,0,0,0,0,1
162,1,12,NA,5,6,5,65,100,70,0,white,27,4,3,4,80,0,0,1,5,lt,trust intro|competence|benevolence|honesty,PCP|PPP|coproduce,0,6,1,0,0,0,0,0
114,1,NA,16,5,5,5,40,91,100,1,white,29,1,2,5,80,1,1,3,5,ht,trust intro|honesty|benevolence|competence,PCP|coproduce|PPP,1,8,1,0,0,0,0,2
198,1,13,NA,3,4,3,90,100,80,0,black,19,3,5,3,80,0,1,3,3,lt,trust intro|honesty|competence|benevolence,PPP|PCP|coproduce,0.5,6,0,1,0,0,0,0
333,1,NA,NA,5,5,3,79,84,83,1,white,76,2,3,5,80,1,1,4,1,control,trust intro|benevolence|honesty|competence,PPP|PCP|coproduce,1,5,1,0,0,0,0,1
260,1,NA,NA,3,3,2,40,75,80,0,white,28,3,5,5,80,1,1,2,1,control,trust intro|competence|benevolence|honesty,PPP|PCP|coproduce,1,3,1,0,0,0,0,1
117,1,12,NA,5,5,5,70,90,90,1,white,50,4,5,6,80,0,0,1,1,lt,trust intro|competence|benevolence|honesty,PPP|coproduce|PCP,0,2,1,0,0,0,0,0
107,1,NA,15,6,6,5,71,82,30,1,white,55,2,2,2,80,1,1,3,3,ht,trust intro|honesty|benevolence|competence,coproduce|PCP|PPP,1,6,1,0,0,0,0,2
909,1,NA,NA,5,4,3,30,100,100,1,black,27,1,3,5,80,1,1,4,5,control,trust intro|competence|benevolence|honesty,PCP|coproduce|PPP,1,9,0,1,0,0,0,1
201,1,NA,NA,6,6,5,83,92,55,1,white,39,4,6,5,80,0,0,2,1,control,trust intro|competence|honesty|benevolence,coproduce|PPP|PCP,0,3,1,0,0,0,0,1
116,1,NA,15,6,6,6,79,23,23,0,asian,41,3,7,5,80,1,1,4,5,ht,trust intro|honesty|benevolence|competence,coproduce|PPP|PCP,1,9,0,0,0,1,0,2
271,1,14,NA,5,6,5,70,70,51,1,black,33,3,2,3,80,0,0,3,1,lt,trust intro|competence|honesty|benevolence,PPP|PCP|coproduce,0,4,0,1,0,0,0,0
363,1,NA,NA,4,3,4,100,100,100,0,white,67,3,3,4,80,1,1,5,5,control,trust intro|benevolence|competence|honesty,PPP|coproduce|PCP,1,10,1,0,0,0,0,1
180,1,NA,NA,5,6,6,68,100,100,1,white,47,3,7,5,80,0,0,3,2,control,trust intro|benevolence|competence|honesty,PPP|coproduce|PCP,0,5,1,0,0,0,0,1
163,1,NA,16,5,4,4,90,80,81,1,black,67,2,5,3,80,1,1,5,5,ht,trust intro|benevolence|competence|honesty,PCP|coproduce|PPP,1,10,0,1,0,0,0,2
149,1,13,NA,3,3,2,92,66,61,1,white,39,3,3,3,80,1,1,4,5,lt,trust intro|benevolence|honesty|competence,coproduce|PCP|PPP,1,9,1,0,0,0,0,0
230,1,13,NA,3,3,3,70,81,86,0,white,43,2,1,3,80,1,0,2,5,lt,trust intro|competence|benevolence|honesty,PCP|coproduce|PPP,0.5,7,1,0,0,0,0,0
191,1,12,NA,3,3,1,80,80,70,1,white,34,1,4,5,80,1,1,3,4,lt,trust intro|competence|benevolence|honesty,PCP|PPP|coproduce,1,7,1,0,0,0,0,0
329,1,NA,16,6,5,6,90,90,75,0,asian,29,3,5,3,80,1,1,3,4,ht,trust intro|honesty|benevolence|competence,PCP|PPP|coproduce,1,7,0,0,0,1,0,2
360,1,NA,16,6,6,6,80,81,50,1,asian,56,2,1,1,80,1,1,5,3,ht,trust intro|competence|benevolence|honesty,PPP|coproduce|PCP,1,8,0,0,0,1,0,2
377,1,12,NA,5,1,3,85,90,91,1,black,60,4,2,6,80,-1,-1,1,5,lt,trust intro|honesty|competence|benevolence,PPP|coproduce|PCP,-1,6,0,1,0,0,0,0
199,1,NA,14,4,4,4,49,51,51,1,black,25,2,7,5,80,1,1,3,2,ht,trust intro|honesty|benevolence|competence,PCP|coproduce|PPP,1,5,0,1,0,0,0,2
178,1,12,NA,5,5,2,20,100,62,1,white,24,3,1,3,80,1,1,2,4,lt,trust intro|competence|honesty|benevolence,coproduce|PCP|PPP,1,6,1,0,0,0,0,0
264,1,12,NA,3,2,5,22,100,75,0,hispanic,20,1,4,3,80,1,1,4,4,lt,trust intro|honesty|competence|benevolence,coproduce|PPP|PCP,1,8,0,0,1,0,0,0
749,1,NA,12,1,1,1,100,100,81,1,black,30,2,1,3,80,0,1,3,5,ht,trust intro|honesty|benevolence|competence,PCP|PPP|coproduce,0.5,8,0,1,0,0,0,2
140,1,NA,NA,5,3,2,81,82,85,1,hispanic,52,4,2,2,80,1,1,4,2,control,trust intro|benevolence|competence|honesty,PPP|PCP|coproduce,1,6,0,0,1,0,0,1
117,1,12,NA,4,2,2,30,85,90,0,white,49,1,7,5,80,1,1,4,2,lt,trust intro|honesty|competence|benevolence,PCP|PPP|coproduce,1,6,1,0,0,0,0,0
113,1,NA,14,5,3,4,70,100,0,0,black,23,1,6,4,80,1,1,5,3,ht,trust intro|competence|honesty|benevolence,PPP|PCP|coproduce,1,8,0,1,0,0,0,2
257,1,NA,NA,3,5,2,100,92,100,1,white,38,5,2,5,80,0,0,1,5,control,trust intro|competence|benevolence|honesty,PCP|coproduce|PPP,0,6,1,0,0,0,0,1
350,1,12,NA,5,5,3,51,70,72,1,white,33,2,5,4,80,1,1,3,2,lt,trust intro|competence|benevolence|honesty,coproduce|PPP|PCP,1,5,1,0,0,0,0,0
367,1,NA,16,6,3,3,81,100,93,1,black,43,2,1,3,80,1,1,3,4,ht,trust intro|competence|honesty|benevolence,PPP|PCP|coproduce,1,7,0,1,0,0,0,2
108,1,NA,NA,5,6,6,82,75,81,1,white,36,4,3,5,80,1,1,4,4,control,trust intro|benevolence|competence|honesty,PPP|coproduce|PCP,1,8,1,0,0,0,0,1
113,1,NA,NA,3,3,5,52,82,36,1,white,30,5,6,8,80,1,1,2,1,control,trust intro|honesty|competence|benevolence,coproduce|PPP|PCP,1,3,1,0,0,0,0,1
159,1,NA,NA,4,3,2,41,100,100,1,white,59,2,2,2,80,1,1,5,5,control,trust intro|honesty|competence|benevolence,PPP|coproduce|PCP,1,10,1,0,0,0,0,1
103,1,16,NA,6,7,6,93,79,87,0,black,40,3,1,5,80,1,0,5,4,lt,trust intro|honesty|benevolence|competence,PCP|coproduce|PPP,0.5,9,0,1,0,0,0,0
90,1,NA,15,4,3,3,67,71,69,1,white,29,1,5,4,80,1,1,4,4,ht,trust intro|competence|honesty|benevolence,PCP|coproduce|PPP,1,8,1,0,0,0,0,2
222,1,NA,NA,6,5,4,80,80,61,1,white,56,4,4,4,82,-1,0,2,3,control,trust intro|competence|honesty|benevolence,coproduce|PPP|PCP,-0.5,5,1,0,0,0,0,1
483,1,NA,NA,6,5,6,75,100,100,1,white,23,2,2,3,80,1,1,4,5,control,trust intro|honesty|benevolence|competence,PPP|coproduce|PCP,1,9,1,0,0,0,0,1
82,1,NA,NA,5,5,3,66,99,96,0,hispanic,45,3,7,5,80,1,1,4,5,control,trust intro|benevolence|honesty|competence,PPP|coproduce|PCP,1,9,0,0,1,0,0,1
186,1,15,NA,5,5,6,65,83,70,1,asian,48,3,5,5,80,0,0,4,3,lt,trust intro|honesty|competence|benevolence,PCP|coproduce|PPP,0,7,0,0,0,1,0,0
127,1,12,NA,5,5,3,30,89,62,1,white,24,2,4,3,80,1,1,4,1,lt,trust intro|honesty|benevolence|competence,coproduce|PPP|PCP,1,5,1,0,0,0,0,0
236,1,NA,16,4,4,5,51,50,88,1,white,41,3,1,1,80,1,1,3,5,ht,trust intro|honesty|benevolence|competence,PCP|coproduce|PPP,1,8,1,0,0,0,0,2
342,1,NA,15,4,5,5,69,69,84,1,white,37,4,4,6,80,0,0,2,4,ht,trust intro|competence|benevolence|honesty,PCP|coproduce|PPP,0,6,1,0,0,0,0,2
192,1,12,NA,2,2,2,20,71,20,1,white,27,3,6,5,80,1,1,4,2,lt,trust intro|benevolence|competence|honesty,PPP|PCP|coproduce,1,6,1,0,0,0,0,0
125,1,NA,13,2,2,2,66,86,88,1,white,28,3,4,5,80,1,1,5,5,ht,trust intro|benevolence|honesty|competence,PPP|coproduce|PCP,1,10,1,0,0,0,0,2
214,1,NA,NA,6,7,7,71,78,77,0,white,44,4,3,5,80,1,1,5,4,control,trust intro|benevolence|honesty|competence,coproduce|PPP|PCP,1,9,1,0,0,0,0,1
201,1,12,NA,2,2,1,54,76,75,1,white,26,3,5,2,80,1,1,3,1,lt,trust intro|benevolence|competence|honesty,PPP|PCP|coproduce,1,4,1,0,0,0,0,0
184,1,13,NA,5,5,5,60,80,70,1,white,33,4,7,7,80,1,1,2,1,lt,trust intro|benevolence|honesty|competence,PCP|coproduce|PPP,1,3,1,0,0,0,0,0
246,1,13,NA,6,5,4,70,70,61,1,asian,32,2,6,6,80,1,1,2,3,lt,trust intro|competence|benevolence|honesty,coproduce|PPP|PCP,1,5,0,0,0,1,0,0
132,1,12,NA,6,5,6,24,100,93,0,white,23,2,1,5,80,1,1,4,3,lt,trust intro|benevolence|honesty|competence,PPP|PCP|coproduce,1,7,1,0,0,0,0,0
162,1,NA,NA,7,6,6,100,90,91,1,hispanic,47,3,6,5,53,1,0,5,4,control,trust intro|competence|honesty|benevolence,coproduce|PPP|PCP,0.5,9,0,0,1,0,0,1
156,1,NA,NA,5,6,3,71,69,71,1,white,45,4,2,7,80,1,1,2,4,control,trust intro|competence|honesty|benevolence,coproduce|PPP|PCP,1,6,1,0,0,0,0,1
127,1,NA,16,6,5,5,95,92,91,0,white,36,4,5,5,80,1,0,4,4,ht,trust intro|competence|benevolence|honesty,PCP|coproduce|PPP,0.5,8,1,0,0,0,0,2
186,1,14,NA,5,3,4,42,76,65,0,white,32,5,2,2,80,1,-1,4,3,lt,trust intro|honesty|competence|benevolence,coproduce|PPP|PCP,0,7,1,0,0,0,0,0
109,1,NA,NA,5,3,4,74,61,68,0,white,37,3,3,2,80,1,1,3,5,control,trust intro|benevolence|competence|honesty,PPP|coproduce|PCP,1,8,1,0,0,0,0,1
126,1,12,NA,1,1,1,60,100,70,0,asian,24,3,4,5,80,1,1,4,4,lt,trust intro|honesty|competence|benevolence,PPP|coproduce|PCP,1,8,0,0,0,1,0,0
135,1,NA,NA,5,6,6,85,85,30,0,white,41,2,6,6,80,1,1,2,1,control,trust intro|benevolence|honesty|competence,coproduce|PPP|PCP,1,3,1,0,0,0,0,1
118,1,NA,NA,6,6,5,71,80,82,1,white,29,4,1,2,80,1,-1,4,4,control,trust intro|benevolence|honesty|competence,PCP|PPP|coproduce,0,8,1,0,0,0,0,1
602,1,NA,16,5,5,6,75,85,70,1,hispanic,22,2,3,5,80,1,1,4,5,ht,trust intro|honesty|competence|benevolence,PPP|PCP|coproduce,1,9,0,0,1,0,0,2
147,1,NA,16,3,4,2,59,64,40,0,black,24,3,4,4,80,1,1,3,3,ht,trust intro|benevolence|honesty|competence,coproduce|PCP|PPP,1,6,0,1,0,0,0,2
549,1,12,NA,4,3,2,50,65,80,1,white,45,3,4,5,80,1,1,5,3,lt,trust intro|honesty|benevolence|competence,PPP|coproduce|PCP,1,8,1,0,0,0,0,0
221,1,12,NA,5,4,3,70,100,100,1,white,54,1,5,4,80,1,1,4,1,lt,trust intro|benevolence|honesty|competence,PPP|coproduce|PCP,1,5,1,0,0,0,0,0
156,1,NA,13,5,5,2,100,100,100,0,white,37,1,2,3,80,1,1,2,4,ht,trust intro|benevolence|competence|honesty,coproduce|PPP|PCP,1,6,1,0,0,0,0,2
170,1,NA,16,7,7,6,81,94,78,0,white,51,4,4,2,80,1,1,4,4,ht,trust intro|honesty|competence|benevolence,coproduce|PPP|PCP,1,8,1,0,0,0,0,2
170,1,NA,14,3,6,6,56,63,79,1,white,45,4,2,7,80,1,0,3,2,ht,trust intro|benevolence|competence|honesty,PCP|coproduce|PPP,0.5,5,1,0,0,0,0,2
387,1,14,NA,4,4,4,51,51,51,1,white,56,4,3,5,80,0,-1,3,3,lt,trust intro|honesty|competence|benevolence,PPP|PCP|coproduce,-0.5,6,1,0,0,0,0,0
