,statedisdec,demsharenext,demshareprev,use,demwinprev,difdemshare,difdemshare2,difdemshare3,difdemshare4,demofficeexp,demelectexp,othofficeexp,othelectexp,right,rdifdemshare,rdifdemshare2,rdifdemshare3,rdifdemshare4,difdemsharenext
5068,25085,0.30297145,0.30825874,1.0,0.0,-0.34713587,0.120503314,-0.041831024,0.014521048,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,-0.00528729
5069,25085,0.46453676,0.32643208,1.0,0.0,-0.39405707,0.15528098,-0.061189562,0.02411218,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.13810468
5072,25086,0.5203917,0.29906106,1.0,0.0,-0.27457297,0.07539032,-0.020700142,0.0056837,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.22133064
5073,25086,0.45390776,0.36271352,1.0,0.0,0.040783435,0.001663289,6.783462e-05,2.766529e-06,0.0,1.0,0.0,0.0,1.0,0.040783435,0.001663289,6.783462e-05,2.766529e-06,0.09119424
5076,25091,0.29188573,0.0,1.0,0.0,-0.98141885,0.9631829,-0.9452859,0.9277214,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29188573
5079,25092,0.51420575,0.34834597,1.0,0.0,0.108225375,0.011712732,0.001267615,0.000137188,0.0,0.0,0.0,0.0,1.0,0.108225375,0.011712732,0.001267615,0.000137188,0.16585979
5080,25092,0.63088393,0.5541127,1.0,1.0,0.028411508,0.000807214,2.293416e-05,6.5159406e-07,1.0,1.0,0.0,0.0,1.0,0.028411508,0.000807214,2.293416e-05,6.5159406e-07,0.07677126
5081,25092,0.5654766,0.51420575,1.0,1.0,0.26176786,0.068522416,0.017936965,0.004695321,2.0,2.0,0.0,0.0,1.0,0.26176786,0.068522416,0.017936965,0.004695321,0.051270843
5084,25093,0.3585293,0.5559569,1.0,1.0,-0.10641113,0.011323328,-0.001204928,0.000128218,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,-0.1974276
5085,25093,0.36893296,0.44679442,1.0,0.0,-0.28294137,0.08005582,-0.022651104,0.006408934,0.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,-0.07786146
5086,25093,0.47970894,0.3585293,1.0,0.0,-0.26213408,0.068714276,-0.018012352,0.004721651,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.12117964
5089,25094,0.34087333,0.3667179,1.0,0.0,-0.079419255,0.006307418,-0.000500931,3.9783525e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025844574
5090,25094,0.38847995,0.44994926,1.0,0.0,-0.31825337,0.101285204,-0.03223436,0.010258693,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.061469316
5091,25094,0.5880122,0.34087333,1.0,0.0,-0.2230401,0.04974689,-0.011095551,0.002474753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24713889
5094,25095,0.21778785,0.0,1.0,0.0,-0.47246754,0.22322558,-0.10546684,0.049829658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21778785
5095,25095,0.25092676,0.26110864,1.0,0.0,-0.5644243,0.31857476,-0.17981133,0.10148988,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.010181874
5096,25095,0.0,0.21778785,1.0,0.0,-0.49814644,0.24814989,-0.12361498,0.061578363,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.21778785
5099,25096,0.25499716,0.2795274,1.0,0.0,-1.0,1.0,-1.0,1.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,-0.024530232
5100,25096,0.0,0.0,1.0,0.0,-0.49000564,0.24010552,-0.117653064,0.057650667,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
5103,25101,0.43024036,0.42416745,1.0,0.0,-0.13251376,0.017559897,-0.002326928,0.00030835,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.006072909
5106,25102,0.35455078,0.3262069,1.0,0.0,-0.19512019,0.038071886,-0.007428594,0.001449469,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.028343886
5107,25102,0.32899317,0.40243992,1.0,0.0,-0.29089844,0.08462191,-0.02461638,0.007160867,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,-0.07344675
5108,25102,0.0,0.35455078,1.0,0.0,-0.3420137,0.11697336,-0.040006492,0.013682768,0.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,-0.35455078
5111,25103,0.3345755,0.36811352,1.0,0.0,-0.1231263,0.015160086,-0.001866605,0.000229828,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,-0.033538014
5112,25103,0.34059757,0.43843684,1.0,0.0,-0.33084896,0.10946104,-0.03621507,0.011981718,0.0,1.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,-0.097839266
5113,25103,0.4882834,0.3345755,1.0,0.0,-0.31880486,0.10163654,-0.03240222,0.010329986,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.15370789
5116,31011,0.38009816,0.38493267,1.0,0.0,-0.07621026,0.005808004,-0.000442629,3.3732907e-05,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.004834503
5119,31012,0.42020184,0.36930215,1.0,0.0,-0.14061427,0.019772373,-0.002780278,0.000390947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050899684
5120,31012,0.46602672,0.42969286,1.0,0.0,-0.15959632,0.025470987,-0.004065076,0.000648771,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03633386
5121,31012,0.3911489,0.42020184,1.0,0.0,-0.06794655,0.004616734,-0.000313691,2.1314234e-05,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.029052943
5124,31013,0.47915083,0.38897893,1.0,0.0,0.020285487,0.000411501,8.347498e-06,1.6933306e-07,0.0,0.0,5.0,5.0,1.0,0.020285487,0.000411501,8.347498e-06,1.6933306e-07,0.0901719
5125,31013,0.46993646,0.5096667,1.0,1.0,-0.033727527,0.001137546,-3.84e-05,1.294011e-06,1.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,-0.03973022
5126,31013,0.49200863,0.47915083,1.0,0.0,-0.06012711,0.003615269,-0.000217376,1.3070172e-05,1.0,2.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.012857795
5129,31014,0.47832426,0.53382945,1.0,1.0,0.08724603,0.00761187,0.000664105,5.7940564e-05,1.0,2.0,0.0,0.0,1.0,0.08724603,0.00761187,0.000664105,5.7940564e-05,-0.055505186
5130,31014,0.3575642,0.54362303,1.0,1.0,-0.041050345,0.001685131,-6.92e-05,2.8396657e-06,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.18605882
5131,31014,0.3488619,0.47832426,1.0,0.0,-0.27710688,0.076788224,-0.021278545,0.005896431,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.12946236
5134,31015,0.33622792,0.4079456,1.0,0.0,-0.33535564,0.11246341,-0.037715238,0.012648017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07171768
5135,31015,0.38385317,0.33232218,1.0,0.0,-0.32754418,0.107285194,-0.03514064,0.011510112,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.051530987
5136,31015,0.0,0.33622792,1.0,0.0,-0.22330049,0.049863108,-0.011134456,0.00248633,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,-0.33622792
5139,31016,0.45640633,0.3142789,1.0,0.0,-0.22350124,0.0499528,-0.011164513,0.002495282,0.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.14212742
5140,31016,0.4227298,0.37876937,1.0,0.0,-0.072173506,0.005209015,-0.000375953,2.7133838e-05,0.0,0.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.043960422
5143,31021,0.4118207,0.40867642,1.0,0.0,-0.07747856,0.006002927,-0.000465098,3.6035133e-05,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.003144294
5146,31022,0.48620224,0.37715685,1.0,0.0,-0.10849199,0.011770511,-0.001277006,0.000138545,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.10904539
5147,31022,0.5112476,0.44575402,1.0,0.0,-0.02759552,0.000761513,-2.1e-05,5.799016e-07,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.065493554
5148,31022,0.4744125,0.48620224,1.0,0.0,0.02249515,0.000506032,1.1383261e-05,2.5606818e-07,0.0,1.0,6.0,6.0,1.0,0.02249515,0.000506032,1.1383261e-05,2.5606818e-07,-0.011789739
5151,31023,0.53962225,0.47190678,1.0,0.0,0.043749213,0.001913994,8.3735715e-05,3.6633717e-06,0.0,0.0,2.0,2.0,1.0,0.043749213,0.001913994,8.3735715e-05,3.6633717e-06,0.067715466
5152,31023,0.5505006,0.5218746,1.0,1.0,0.079244494,0.00627969,0.000497631,3.9434504e-05,1.0,1.0,0.0,0.0,1.0,0.079244494,0.00627969,0.000497631,3.9434504e-05,0.028625965
5153,31023,0.6047517,0.53962225,1.0,1.0,0.10100114,0.010201231,0.001030336,0.000104065,2.0,2.0,0.0,0.0,1.0,0.10100114,0.010201231,0.001030336,0.000104065,0.06512946
5156,31024,0.5034466,0.59177786,1.0,1.0,0.030136734,0.000908223,2.7370868e-05,8.2486855e-07,0.0,0.0,0.0,1.0,1.0,0.030136734,0.000908223,2.7370868e-05,8.2486855e-07,-0.08833128
5157,31024,0.47093785,0.51121074,1.0,1.0,0.012886822,0.00016607,2.140117e-06,2.7579308e-08,1.0,1.0,0.0,2.0,1.0,0.012886822,0.00016607,2.140117e-06,2.7579308e-08,-0.04027289
5158,31024,0.45091805,0.5034466,1.0,1.0,-0.051763594,0.00267947,-0.000138699,7.1795575e-06,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05252853
5161,31025,0.386575,0.411432,1.0,0.0,-0.2780122,0.07729077,-0.021487778,0.005973864,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,-0.024856985
5162,31025,0.43223107,0.3609939,1.0,0.0,-0.22684994,0.051460896,-0.011673901,0.002648224,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.07123718
5163,31025,0.48804998,0.386575,1.0,0.0,-0.13553786,0.018370513,-0.0024899,0.000337476,0.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.10147497
5166,31026,0.45868218,0.49118394,1.0,0.0,-0.1259247,0.015857032,-0.001996792,0.000251445,3.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.032501757
5167,31026,0.4400437,0.43381006,1.0,0.0,-0.07564241,0.005721774,-0.000432809,3.2738695e-05,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.006233633
5170,31031,0.35521066,0.3802351,1.0,0.0,-0.16880047,0.0284936,-0.004809733,0.000811885,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.025024444
5173,31032,0.41445765,0.34036964,1.0,0.0,-0.24274758,0.058926385,-0.014304237,0.003472319,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.07408801
5174,31032,0.4633711,0.3786262,1.0,0.0,-0.17108467,0.029269965,-0.005007642,0.000856731,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0847449
5175,31032,0.4368643,0.41445765,1.0,0.0,-0.073257804,0.005366706,-0.000393153,2.880153e-05,0.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.022406638
5178,31033,0.37951717,0.4326146,1.0,0.0,-0.002516627,6.3334132e-06,-1.59e-08,4.0112122e-11,0.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,-0.053097427
5179,31033,0.35951522,0.4987417,1.0,0.0,-0.24096563,0.05806444,-0.013991534,0.003371479,0.0,0.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,-0.13922647
5180,31033,0.4101745,0.37951717,1.0,0.0,-0.28096953,0.07894388,-0.022180824,0.006232136,0.0,0.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.030657321
5183,31034,0.43544495,0.44319022,1.0,0.0,-0.016887307,0.000285181,-4.82e-06,8.132828e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007745266
5184,31034,0.25177026,0.49155635,1.0,0.0,-0.1291101,0.016669417,-0.00215219,0.000277869,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.23978609
5185,31034,0.4845793,0.43544495,1.0,0.0,-0.49645948,0.24647202,-0.12236337,0.060748458,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.049134344
5188,31035,0.5461705,0.44540188,1.0,0.0,-0.21407464,0.04582795,-0.009810602,0.002100201,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.100768596
5189,31035,0.63370705,0.39296266,1.0,0.0,0.09234092,0.008526845,0.000787377,7.270708e-05,0.0,0.0,0.0,0.0,1.0,0.09234092,0.008526845,0.000787377,7.270708e-05,0.24074438
5190,31035,1.0,0.5461705,1.0,1.0,0.26741412,0.071510315,0.019122867,0.005113725,1.0,1.0,0.0,0.0,1.0,0.26741412,0.071510315,0.019122867,0.005113725,0.45382953
5193,31036,0.4936754,0.47074172,1.0,0.0,-0.16826737,0.028313907,-0.004764307,0.000801677,0.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.022933692
5194,31036,0.5690886,0.40996826,1.0,0.0,0.017116845,0.000292986,5.015002e-06,8.5841016e-08,0.0,0.0,0.0,0.0,1.0,0.017116845,0.000292986,5.015002e-06,8.5841016e-08,0.15912032
5197,31041,0.42822003,0.41628423,1.0,0.0,-0.03369668,0.001135466,-3.83e-05,1.2892838e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0119358
5200,31042,0.49293017,0.37918454,1.0,0.0,-0.111539334,0.012441023,-0.001387663,0.000154779,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.11374563
5201,31042,0.5198625,0.44423035,1.0,0.0,-0.014139652,0.00019993,-2.83e-06,3.9971912e-08,0.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.075632125
5202,31042,0.43431884,0.49293017,1.0,0.0,0.039724916,0.001578069,6.2688654e-05,2.4903018e-06,0.0,3.0,0.0,0.0,1.0,0.039724916,0.001578069,6.2688654e-05,2.4903018e-06,-0.058611333
5205,31043,0.48343664,0.4415073,1.0,0.0,0.07289103,0.005313102,0.000387277,2.8229051e-05,0.0,0.0,2.0,3.0,1.0,0.07289103,0.005313102,0.000387277,2.8229051e-05,0.041929334
5206,31043,0.46073332,0.5364455,1.0,1.0,-0.03312671,0.001097379,-3.64e-05,1.2042408e-06,1.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-0.075712174
5207,31043,0.4539052,0.48343664,1.0,0.0,-0.07853338,0.006167492,-0.000484354,3.8037957e-05,1.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,-0.02953145
5210,31044,0.69093823,0.5956256,1.0,1.0,0.28395674,0.08063143,0.022895837,0.006501427,8.0,8.0,0.0,0.0,1.0,0.28395674,0.08063143,0.022895837,0.006501427,0.095312655
5211,31044,0.64695907,0.6389505,1.0,1.0,0.38187644,0.14582962,0.055688895,0.021266276,9.0,9.0,0.0,0.0,1.0,0.38187644,0.14582962,0.055688895,0.021266276,0.00800854
5212,31044,0.5392736,0.69093823,1.0,1.0,0.29391816,0.08638789,0.02539097,0.007462867,10.0,10.0,0.0,1.0,1.0,0.29391816,0.08638789,0.02539097,0.007462867,-0.15166461
5215,31045,0.683638,0.6603933,1.0,1.0,0.21363771,0.045641072,0.009750654,0.002083107,13.0,13.0,0.0,0.0,1.0,0.21363771,0.045641072,0.009750654,0.002083107,0.023244679
5216,31045,0.71679574,0.60681885,1.0,1.0,0.36727595,0.13489163,0.04954245,0.01819575,14.0,14.0,0.0,0.0,1.0,0.36727595,0.13489163,0.04954245,0.01819575,0.10997689
5217,31045,1.0,0.683638,1.0,1.0,0.43359149,0.18800157,0.081515886,0.035344593,15.0,15.0,0.0,0.0,1.0,0.43359149,0.18800157,0.081515886,0.035344593,0.31636202
5220,31046,0.46744764,0.61610234,1.0,1.0,-0.06153494,0.003786549,-0.000233005,1.4337953e-05,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1486547
5221,31046,0.3389754,0.46381873,1.0,0.0,-0.053183436,0.002828478,-0.000150428,8.000287e-06,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.12484333
5224,31051,0.4274085,0.40601975,1.0,0.0,-0.02309373,0.00053332,-1.23e-05,2.8443063e-07,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02138874
5227,31052,0.4887152,0.40980142,1.0,0.0,-0.1113224,0.012392677,-0.001379583,0.000153578,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.07891378
5228,31052,0.52276444,0.4443388,1.0,0.0,-0.022569567,0.000509385,-1.15e-05,2.5947344e-07,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.078425646
5229,31052,0.5298185,0.4887152,1.0,0.0,0.04552889,0.00207288,9.437591e-05,4.2968304e-06,0.0,0.0,4.0,4.0,1.0,0.04552889,0.00207288,9.437591e-05,4.2968304e-06,0.041103274
5232,31053,0.6044307,0.62765616,1.0,1.0,0.39918432,0.15934812,0.06360927,0.025391823,3.0,3.0,0.0,0.0,1.0,0.39918432,0.15934812,0.06360927,0.025391823,-0.023225486
5233,31053,0.62126315,0.6961344,1.0,1.0,0.21476674,0.046124753,0.009906063,0.002127493,4.0,4.0,0.0,0.0,1.0,0.21476674,0.046124753,0.009906063,0.002127493,-0.07487124
5234,31053,0.6489499,0.6044307,1.0,1.0,0.24252632,0.05881902,0.01426516,0.003459677,5.0,5.0,0.0,1.0,1.0,0.24252632,0.05881902,0.01426516,0.003459677,0.044519246
5237,31054,0.6486424,0.4474414,1.0,0.0,0.02180335,0.000475386,1.0365008e-05,2.2599188e-07,0.0,1.0,4.0,4.0,1.0,0.02180335,0.000475386,1.0365008e-05,2.2599188e-07,0.20120102
5238,31054,0.58931357,0.5109017,1.0,1.0,0.30721062,0.09437837,0.028994037,0.008907276,1.0,2.0,0.0,0.0,1.0,0.30721062,0.09437837,0.028994037,0.008907276,0.07841188
5239,31054,0.60223573,0.6486424,1.0,1.0,0.17862713,0.03190765,0.005699573,0.001018098,2.0,3.0,0.0,0.0,1.0,0.17862713,0.03190765,0.005699573,0.001018098,-0.046406686
5242,31055,0.40780905,0.58872914,1.0,1.0,-0.015514374,0.000240696,-3.73e-06,5.7934464e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1809201
5243,31055,0.3612443,0.4922428,1.0,0.0,-0.18438187,0.033996675,-0.00626837,0.001155774,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.13099852
5244,31055,0.31987756,0.40780905,1.0,0.0,-0.2775114,0.07701257,-0.021371866,0.005930936,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.087931484
5247,31056,0.336226,0.0,1.0,0.0,-0.21849242,0.047738936,-0.010430596,0.002279006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.336226
5248,31056,0.0,0.39075378,1.0,0.0,-0.3185063,0.10144626,-0.032311276,0.010291345,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.39075378
5251,31061,0.3500635,0.36587158,1.0,0.0,-0.11686304,0.013656971,-0.001595995,0.000186513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015808076
5254,31062,0.5007671,0.310544,1.0,0.0,-0.20678604,0.042760465,-0.008842267,0.001828457,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.1902231
5255,31062,0.5825118,0.39660698,1.0,0.0,0.001534253,2.3539333e-06,3.6115302e-09,5.541002e-12,0.0,0.0,5.0,5.0,1.0,0.001534253,2.3539333e-06,3.6115302e-09,5.541002e-12,0.1859048
5256,31062,0.5362803,0.5007671,1.0,1.0,0.16502357,0.027232777,0.00449405,0.000741624,0.0,0.0,0.0,0.0,1.0,0.16502357,0.027232777,0.00449405,0.000741624,0.035513163
5259,31063,0.42253047,0.41527927,1.0,0.0,0.066796005,0.004461706,0.000298024,1.9906824e-05,0.0,0.0,0.0,0.0,1.0,0.066796005,0.004461706,0.000298024,1.9906824e-05,0.007251203
5260,31063,0.3495512,0.53167653,1.0,1.0,-0.15169466,0.023011269,-0.003490686,0.000529518,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18212533
5261,31063,0.4302381,0.42253047,1.0,0.0,-0.3008976,0.090539366,-0.027243078,0.008197377,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.007707626
5264,31064,0.674271,0.47533756,1.0,0.0,0.09252581,0.008561025,0.000792116,7.329116e-05,0.0,1.0,4.0,4.0,1.0,0.09252581,0.008561025,0.000792116,7.329116e-05,0.19893342
5265,31064,0.6628607,0.5462629,1.0,1.0,0.3596681,0.12936115,0.04652708,0.016734306,1.0,2.0,0.0,0.0,1.0,0.3596681,0.12936115,0.04652708,0.016734306,0.11659777
5266,31064,0.64303666,0.674271,1.0,1.0,0.32572135,0.1060944,0.034557212,0.011256021,2.0,3.0,0.0,0.0,1.0,0.32572135,0.1060944,0.034557212,0.011256021,-0.031234324
5269,31065,0.49049592,0.6428874,1.0,1.0,0.24053857,0.057858802,0.013917274,0.003347641,5.0,6.0,0.0,0.0,1.0,0.24053857,0.057858802,0.013917274,0.003347641,-0.1523915
5270,31065,0.35613102,0.6202693,1.0,1.0,-0.01900816,0.00036131,-6.87e-06,1.3054502e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26413828
5271,31065,0.28173995,0.49049592,1.0,0.0,-0.28773797,0.08279314,-0.023822729,0.006854704,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.20875597
5274,31071,0.37725285,0.3698583,1.0,0.0,-0.13761413,0.01893765,-0.002606088,0.000358635,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.007394552
5277,31072,0.44641092,0.32636526,1.0,0.0,-0.20742127,0.043023586,-0.008924007,0.001851029,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.12004566
5278,31072,0.4849899,0.39628938,1.0,0.0,-0.10717818,0.011487163,-0.001231173,0.000131955,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.08870053
5279,31072,0.44155228,0.44641092,1.0,0.0,-0.030020207,0.000901213,-2.71e-05,8.1218457e-07,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,-0.004858643
5282,31073,0.40893188,0.43945998,1.0,0.0,0.070465535,0.004965392,0.000349889,2.4655114e-05,0.0,0.0,9.0,9.0,1.0,0.070465535,0.004965392,0.000349889,2.4655114e-05,-0.030528098
5283,31073,0.35172123,0.5352328,1.0,1.0,-0.18080464,0.032690316,-0.005910561,0.001068657,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18351156
5284,31073,0.37279645,0.40893188,1.0,0.0,-0.29655755,0.08794638,-0.026081162,0.007734566,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.036135435
5287,31081,0.3568822,0.31362492,1.0,0.0,-0.108278364,0.011724204,-0.001269478,0.000137457,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.043257296
5290,31082,0.3991496,0.000137046,1.0,0.0,-0.2764767,0.07643937,-0.021133706,0.005842978,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.39901257
5291,31082,0.47275093,0.36176166,1.0,0.0,-0.2017008,0.040683214,-0.008205838,0.001655124,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.11098927
5292,31082,0.4249533,0.3991496,1.0,0.0,-0.054498106,0.002970044,-0.000161862,8.821159e-06,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.025803715
5295,32011,0.33505377,0.35716105,1.0,0.0,-0.20939648,0.043846887,-0.009181384,0.001922549,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.022107273
5298,32012,0.45840648,0.51473796,1.0,1.0,-0.086339146,0.007454448,-0.000643611,5.55688e-05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.056331486
5299,32012,0.47437075,0.4568304,1.0,0.0,-0.07241717,0.005244247,-0.000379774,2.7502121e-05,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.017540336
5300,32012,0.3689943,0.45840648,1.0,0.0,-0.037856728,0.001433132,-5.43e-05,2.0538669e-06,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.08941218
5303,32013,0.31374246,0.4416992,1.0,0.0,-0.023163319,0.000536539,-1.24e-05,2.8787446e-07,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.12795675
5304,32013,0.48548317,0.48841834,1.0,0.0,-0.37251508,0.13876748,-0.05169298,0.019256415,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.002935171
5305,32013,0.4318548,0.31374246,1.0,0.0,-0.02903366,0.000842953,-2.45e-05,7.1057053e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.118112355
5308,32014,0.26489094,0.21561882,1.0,0.0,-0.25444013,0.06473978,-0.016472397,0.004191239,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.04927212
5309,32014,0.0,0.3297099,1.0,0.0,-0.4537063,0.2058494,-0.093395166,0.042373978,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,-0.3297099
5310,32014,0.37711075,0.26489094,1.0,0.0,-1.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11221981
5313,32015,0.23480959,0.30200493,1.0,0.0,-0.5260345,0.27671227,-0.14556019,0.07656968,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.06719534
5314,32015,0.0,0.23267019,1.0,0.0,-0.53038085,0.28130385,-0.14919817,0.07913185,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,-0.23267019
5315,32015,0.37352315,0.23480959,1.0,0.0,-1.0,1.0,-1.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.13871355
5318,32016,0.24487545,0.29309806,1.0,0.0,-0.54817176,0.3004923,-0.16472138,0.090295605,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,-0.048222616
5319,32016,0.193344,0.22591412,1.0,0.0,-0.48996156,0.24006234,-0.11762132,0.057629924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.032570124
5322,32021,0.47774094,0.4119482,1.0,0.0,-0.03713712,0.001379166,-5.12e-05,1.9020981e-06,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06579274
5325,32022,0.4514819,0.42728272,1.0,0.0,-0.093233556,0.008692496,-0.000810432,7.555948e-05,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.024199188
