"","total_expenditure","food_expenditure","education_expenditure","kerosene_expenditure","electricity_expenditure","kerosene_lamps","num_kerosene_lamps","kerosene_lamp_hours","kerosene_other","lighting_hours","child_lighting","adult_lighting","appliances","appliance_use","adult_activity","child_activity","satisfaction_reliability","satisfaction_cost","satisfaction_safety","satisfaction_brightness","satisfaction","satisfaction_chng","elec_value","satisfaction_business","income_increase","business_interest","aspirations","knowledge","fuel_type","distance","forcing","treat","katiya","gender","birthplace","age","religion","caste","education","homeBuilt","yrsConnected","elec_hours","Pole","hours_avail","outages","low_voltage","adult_home_work","adult_home_cook","adult_home_charge","adult_home_clean","adult_home_leisure","adult_home_time","hb_r","yrs_r","el_r","ex_zsc","ex_icw","k_zsc","k_icw","l_zsc","l_icw","a_zsc","a_icw","ha_zsc","ha_icw","sa_zsc","sa_icw","village","te_log","fe_log","lighting_business","lighting_friends_family","lighting_studying","lighting_reading","lighting_media","lighting_other","mobile","ic_bulb","cfl_bulb","led_light","tube_light","fans","iron","refrigerator","television","radio","cooler","washing_machine","electric_stove","inverter","water_pump","other"
"414",3000,3000,0,0,NA,0,0,0,0,0.5,0,0,1,1,3,2,2,2,2,2,2,3,0,NA,1,1,4,0.2,5,30,1,0,NA,0,1,40,0,1,FALSE,15,NA,NA,1065,NA,NA,NA,3,2,0,1,2,10,15,NA,NA,-0.625437080119719,-0.687460221311623,-1.36327300540094,-1.22952276605159,-0.210637215531061,-0.119308511572197,-0.148541343680677,-0.217509591027176,0.211062923371202,0.173254499936899,-0.951826194564922,-0.159584385663947,"Kalanderpurwa",8.00636790098353,8.00636790098353,3,0,0,0,0,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"415",5000,3500,500,0,NA,0,0,0,0,0.666666666666667,0.5,0,2,8,2.83333333333333,3,3,4,4,4,3.4,4,70,NA,0,1,4.8,0.1,4,55,0,0,NA,0,1,21,0,0,TRUE,62,NA,NA,1065,NA,NA,NA,2,2,0,2,1,10,62,NA,NA,0.206089420796969,-0.421300420240735,-1.36327300540094,-1.22952276605159,0.536071206628345,0.171987793711205,0.705794117598508,0.764934526543998,0.760805020324189,0.707829057657695,1.20397678830319,0.75086872404596,"Kalanderpurwa",8.51719339141622,8.16051853319175,0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"416",6000,4000,0,81,0,1,3,4,0,0.166666666666667,0,0,3,8,2.83333333333333,1.71428571428571,4,4,4,4,3.8,4,0,NA,0,0,3.2,0,1,28,1,1,0,1,0,35,0,0,FALSE,5,8,10.3333333333333,1133,10.3333333333333,5.66666666666667,5.66666666666667,3,4,0,1,0,9,5,8,10,0.698283914970209,0.637746786740888,0.696681780598996,0.373875842059823,-0.581767648513693,-0.292152234112796,1.02361772145483,0.830721455050543,-0.167778357454591,-0.121609234458985,0.207427257208934,-0.271378025214936,"Kevalpur",8.69951491487685,8.294049890102,0,1,0,0,0,0,NA,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"417",5000,2000,0,0,0,0,0,0,0,0.333333333333333,0,0.5,5,3,2.5,2.14285714285714,5,4,5,5,4,5,0,NA,1,1,4.6,0.5,1,53,0,1,0,0,1,26,1,0,TRUE,15,8,13,1133,13,0.666666666666667,0.666666666666667,2,2,0,2,1,8,15,8,13,-0.631092663393767,-0.425675016401289,-1.36327300540094,-1.22952276605159,0.220902239512947,0.303896572597866,1.27604217386542,0.30754017701747,-0.203229403056017,-0.0662180316044471,2.67397390794547,1.4354535264977,"Kevalpur",8.51719339141622,7.60090295954196,0,2,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"418",8000,6000,0,81,0,1,4,4,0,0.166666666666667,0,0,2,1,3,1.71428571428571,4,4,4,4,3.8,4,0,NA,0,0,3.2,0.1,1,30,1,1,0,0,1,40,1,0,TRUE,25,8,10.3333333333333,1133,10.3333333333333,5.33333333333333,5.33333333333333,3,4,0,2,0,9,25,8,10,1.57461192853011,0.93400218979649,0.987511374353794,0.450140182880837,-0.581767648513693,-0.292152234112796,0.169282260175642,-0.151722662520631,0.00471106164258466,-0.0110651205334745,0.207427257208934,-0.271378025214936,"Kevalpur",8.98719694566197,8.69951491487685,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"419",6000,3000,1000,135,NA,1,4,8,0,0,0,0,3,6,2.5,1.85714285714286,2,1,2,2,1.6,3,50,NA,1,1,4.2,0.3,2,58,0,0,NA,0,1,29,1,0,TRUE,6,NA,NA,1133,NA,NA,NA,2,2,0,1,1,9,6,NA,NA,1.59481531377712,1.20307173857894,1.46691341567295,1.43925170373997,-0.767332865005008,-0.378574095383095,0.870328619334008,0.568819401032078,-0.409581264784634,-0.25053765207482,-1.03666124637321,-0.0039369876929721,"Kevalpur",8.69951491487685,8.00636790098353,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"420",15000,6000,5000,210,0,1,4,4,0,NA,0,0,10,28.1,3.66666666666667,2.85714285714286,4,2,4,4,3.2,4,100,NA,1,0,3.2,0.3,1,29,1,1,0,0,0,48,1,1,TRUE,NA,10,9,1068,9,11,10,3,2,1,1,1,14,NA,10,9,7.49682613334299,3.20125222122898,0.987511374353794,0.450140182880837,NA,-0.13765653750343,4.78893842476329,3.92334559748194,1.52007618494576,1.16838981705006,0.389034428127198,-0.0265908489667498,"Khadiya",9.61580554675101,8.69951491487685,0,0,0,0,0,NA,1,0,0,5,0,2,0,0,1,0,0,0,0,0,0,0
"421",4000,3000,1000,0,NA,0,0,0,0,NA,0,0,1,3,3.16666666666667,2.71428571428571,4,4,4,4,3.4,2,200,NA,1,0,3.6,0.1,2,60,0,0,NA,0,1,35,1,1,TRUE,NA,NA,NA,1068,NA,NA,NA,2,2,0,1,2,12,NA,NA,NA,0.311112965929773,-0.576543591656403,-1.36327300540094,-1.22952276605159,NA,-0.13765653750343,0.00474775844014188,0.044392462991289,0.899431996789923,0.744597665038343,0.835149052540468,0.446607933534391,"Khadiya",8.294049890102,8.00636790098353,0,0,0,9,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"422",2000,1500,0,26,150,1,2,2,0,0,0,0,2,16,2.66666666666667,0,3,2,2,4,2.4,5,150,NA,1,0,3.6,0,1,22,1,1,0,0,1,70,1,1,FALSE,2,1,10.6666666666667,1069,10.6666666666667,4.33333333333333,4,1,1,0,1,3,10,2,1,11,-1.01889873548363,-0.551223018521477,0.166151166184619,-0.196944259190759,-0.767332865005008,-0.378574095383095,1.31895052608178,1.81254274261786,-1.57837894692347,-1.33807107120674,0.0483873072512762,0.128992447345446,"Kharehniya tepra",7.60090295954196,7.31322105375675,0,0,0,0,0,0,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"423",3500,3000,200,26,NA,1,2,4,0,0.166666666666667,0,0,0,0,2.16666666666667,2.14285714285714,4,4,4,4,3.4,4,100,NA,0,0,3.4,0,5,25,1,0,NA,0,1,40,1,1,FALSE,3,NA,NA,1069,NA,NA,NA,2,1,0,1,0,9,3,NA,NA,-0.203176611004204,-0.334175667394608,0.405852186844196,0.297611501238809,-0.581767648513693,-0.292152234112796,-0.543009498597405,-0.414247546542954,-0.548208241250369,-0.287306259455469,0.449739243995417,0.203504050542273,"Kharehniya tepra",8.16051853319175,8.00636790098353,0,0,0,0,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"424",1500,1000,0,56,NA,1,1,5,0,0,0,0,0,0,3.16666666666667,0,3,4,3,4,3.2,3,0,NA,0,0,2.4,0,2,59,0,0,NA,0,1,71,1,0,FALSE,15,NA,NA,1069,NA,NA,NA,4,2,0,1,2,10,15,NA,NA,-1.01678887246396,-0.290544633890579,0.234873103419186,0.468625040632579,-0.767332865005008,-0.378574095383095,-0.543009498597405,-0.414247546542954,-1.06091068963195,-1.0064387294302,-0.991200659898247,-0.784436544239648,"Kharehniya tepra",7.31322105375675,6.90775627898164,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"425",3500,3000,100,52,NA,1,2,4,0,0,0,0,0,0,2.33333333333333,2.28571428571429,4,4,4,4,3.4,5,100,NA,0,0,3.2,0,5,26,1,0,NA,0,1,30,1,1,FALSE,3,NA,NA,1069,NA,NA,NA,2,1,0,1,0,10,3,NA,NA,-0.09071505060393,-0.0414936294700336,0.405852186844196,0.297611501238809,-0.767332865005008,-0.378574095383095,-0.543009498597405,-0.414247546542954,-0.272542891288884,-0.0846023352947712,0.584204282690608,0.217496570070758,"Kharehniya tepra",8.16051853319175,8.00636790098353,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"426",5000,3500,0,0,0,0,0,0,0,0,0,0,2,8,3,0,4,2,4,5,3.8,4,150,NA,0,0,3.2,0,4,35,1,0,1,0,1,35,0,1,FALSE,20,5,8,1070,8,6.66666666666667,7.66666666666667,3,1,0,1,1,12,20,5,8,-0.190100864976794,-0.408439917328656,-1.36327300540094,-1.22952276605159,-0.767332865005008,-0.378574095383095,0.705794117598508,0.764934526543998,-1.23340010872912,-1.11698284335572,0.444959629792313,-0.443865405369873,"Kishunpur",8.51719339141622,8.16051853319175,0,0,0,0,0,0,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"427",3000,2500,200,0,NA,0,0,0,0,NA,0,0,0,0,2.5,2.28571428571429,4,4,4,4,3.4,5,150,NA,0,1,3.6,0,2,60,0,0,NA,0,1,60,0,0,FALSE,35,NA,NA,1070,NA,NA,NA,2,1,0,2,0,10,35,NA,NA,-0.613958231949205,-0.698349455500666,-1.36327300540094,-1.22952276605159,NA,-0.13765653750343,-0.543009498597405,-0.414247546542954,-0.100053472191708,0.0259417786307397,1.34779025344569,0.694346438167302,"Kishunpur",8.00636790098353,7.82404641085621,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"428",5000,5000,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,4.16666666666667,2,4,4,4,4,4,4,50,NA,1,1,3.2,0,4,32,1,0,1,1,0,35,0,1,FALSE,15,3,7.33333333333333,1070,7.33333333333333,7.66666666666667,8.66666666666667,8,2,0,2,3,10,15,3,7,0.250890933440179,-0.391204818256022,-1.36327300540094,-1.22952276605159,-0.396202432022377,-0.205730372842497,-0.543009498597405,-0.414247546542954,1.41848885705143,0.947063297415476,1.32229050249885,0.138964223187843,"Kishunpur",8.51719339141622,8.51719339141622,2,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"429",3000,2500,200,0,NA,0,0,0,0,NA,0,0,0,0,2.33333333333333,2.28571428571429,4,4,4,4,4,5,100,NA,1,0,3.6,0,2,60,0,0,NA,0,1,35,0,0,FALSE,30,NA,NA,1070,NA,NA,NA,2,1,0,1,0,10,30,NA,NA,-0.613958231949205,-0.698349455500666,-1.36327300540094,-1.22952276605159,NA,-0.13765653750343,-0.543009498597405,-0.414247546542954,-0.272542891288884,-0.0846023352947712,1.41359655342236,0.214101369021628,"Kishunpur",8.00636790098353,7.82404641085621,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"430",8000,7000,500,0,0,0,0,0,0,0,1,0,5,21,4,1.85714285714286,4,4,4,4,4,3,50,NA,0,0,3.2,0.2,4,28,1,1,0,0,1,65,0,1,FALSE,30,5,6,1070,6,7.66666666666667,7.66666666666667,6,2,0,2,2,12,30,5,6,1.66757870727581,0.0288277173668788,-1.36327300540094,-1.22952276605159,0.354953546331173,0.0311747926431108,2.65564409295279,2.66465866318366,1.14282350708995,0.744359373254778,0.181889306021962,-0.449131882396037,"Kishunpur",8.98719694566197,8.85366557089458,0,0,0,0,0,0,NA,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0
"431",4000,3500,200,0,NA,0,0,0,0,NA,0,0,0,0,2.33333333333333,1.71428571428571,4,4,4,4,3.4,5,100,NA,0,0,3.4,0,2,60,0,0,NA,0,1,60,0,0,FALSE,40,NA,NA,1070,NA,NA,NA,2,1,0,1,0,10,40,NA,NA,-0.175794225169256,-0.550221753972865,-1.36327300540094,-1.22952276605159,NA,-0.13765653750343,-0.543009498597405,-0.414247546542954,-0.685246614746119,-0.453241576235518,0.673357719432779,0.301917441739095,"Kishunpur",8.294049890102,8.16051853319175,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"432",6000,5000,0,0,NA,0,0,0,0,0,0,0,0,0,3,1.42857142857143,3,3,3,3,2.8,3,80,NA,0,0,3.4,0,2,55,0,0,NA,1,0,58,1,0,FALSE,NA,NA,NA,1074,NA,NA,NA,2,2,0,2,2,10,NA,NA,NA,0.395060407942146,-0.254567182776644,-1.36327300540094,-1.22952276605159,-0.767332865005008,-0.378574095383095,-0.543009498597405,-0.414247546542954,-0.201640800086033,-0.195384741003848,-0.842200976547631,-0.432595254044415,"Kudva",8.69951491487685,8.51719339141622,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"433",5000,2500,500,56,150,1,3,3,0,0,0.5,0,3,10,3,1.42857142857143,4,4,4,4,3.8,4,0,NA,0,0,3.2,0.1,1,30,1,1,0,0,1,28,1,0,TRUE,NA,5,10,1074,10,5.33333333333333,6,4,3,0,1,1,9,NA,5,10,0.32498637248366,0.192061686447799,0.576831270269206,0.126597961845039,-0.206189659336917,-0.173699651369992,1.17690682357565,1.09262350906901,-0.201640800086033,-0.195384741003848,0.207427257208934,-0.271378025214936,"Kudva",8.51719339141622,7.82404641085621,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"434",3000,1500,0,112,NA,1,3,4,0,0,0,0,0,0,2.83333333333333,1.28571428571429,4,4,4,4,4,4,0,NA,0,0,3.2,0.1,2,30,1,0,NA,0,1,40,1,1,FALSE,NA,NA,NA,1074,NA,NA,NA,3,3,0,1,1,9,NA,NA,NA,-0.240645910607346,0.545009025089655,0.696681780598996,0.373875842059823,-0.767332865005008,-0.378574095383095,-0.543009498597405,-0.414247546542954,-0.477306150047518,-0.398088665164545,0.268177881823052,-0.408663559229294,"Kudva",8.00636790098353,7.31322105375675,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"435",6000,2500,500,84,NA,1,3,4,0,0.166666666666667,0,0,0,0,3,1.28571428571429,4,4,4,4,4,3,0,NA,0,0,3.2,0.1,2,28,1,0,NA,0,0,35,1,1,FALSE,NA,NA,NA,1074,NA,NA,NA,3,3,2,1,0,9,NA,NA,NA,0.675601588967964,0.641125408295655,0.696681780598996,0.373875842059823,-0.581767648513693,-0.292152234112796,-0.543009498597405,-0.414247546542954,-0.304816730950342,-0.287544551239035,0.0445594063856896,-0.507076950426116,"Kudva",8.69951491487685,7.82404641085621,0,1,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"436",2000,1500,0,0,NA,0,0,0,0,0.5,0,0,3,9,2.5,1.85714285714286,5,4,4,4,4,4,0,NA,0,0,3.6,0,4,54,0,0,NA,1,0,26,1,0,FALSE,NA,NA,NA,1074,NA,NA,NA,2,2,0,1,1,9,NA,NA,NA,-1.21059835303866,-0.841332955863635,-1.36327300540094,-1.22952276605159,-0.210637215531061,-0.119308511572197,1.10026227251524,0.961672482059776,-0.409581264784634,-0.25053765207482,0.681872526047526,0.019055628193798,"Kudva",7.60090295954196,7.31322105375675,0,3,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"437",3000,1000,0,25,NA,1,2,3,0,0.333333333333333,0.5,0,1,2,2.66666666666667,2.42857142857143,4,4,5,3,3.6,5,50,NA,0,1,4.4,0,2,56,0,0,NA,0,1,40,1,0,TRUE,NA,NA,NA,1074,NA,NA,NA,1,2,0,3,2,8,NA,NA,NA,-1.02909958933431,-0.43148849057947,0.286001676514408,0.050333621024025,0.164940773645714,-0.00085592882939354,-0.0718967926202676,-0.0865585640179437,0.175611877769777,0.228645702791437,1.48607392428305,0.832538418610194,"Kudva",8.00636790098353,6.90775627898164,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"438",3000,2500,0,52,NA,1,2,4,0,0.333333333333333,0,0,0,0,2.5,2.14285714285714,4,4,4,3,3.2,5,100,NA,0,0,3.6,0,5,23,1,0,NA,0,1,40,1,0,FALSE,5,NA,NA,1071,NA,NA,NA,2,1,0,2,0,10,5,NA,NA,-0.389035111148657,-0.112985379651518,0.405852186844196,0.297611501238809,-0.396202432022377,-0.205730372842497,-0.543009498597405,-0.414247546542954,-0.203229403056017,-0.0662180316044471,0.496583579969284,0.347367212154652,"Kotiya",8.00636790098353,7.82404641085621,0,0,0,0,0,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"439",4000,3000,500,52,200,1,2,4,0,0,1.5,0,5,31,2.5,2.14285714285714,2,2,2,4,2.2,5,200,NA,1,0,3.6,0.7,1,25,1,1,0,0,1,40,1,0,TRUE,4,2,10.3333333333333,1071,10.3333333333333,5.33333333333333,4.33333333333333,2,1,0,2,0,10,4,2,10,0.298321915266064,0.0165367859399923,0.405852186844196,0.297611501238809,0.916096751999264,0.236049236656214,3.42208960355688,3.97416893327598,-0.203229403056017,-0.0662180316044471,-0.110421188466699,0.065345605303465,"Kotiya",8.294049890102,8.00636790098353,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"440",1500,1000,0,56,NA,1,2,5,0,0,0,0,0,0,3.16666666666667,2.28571428571429,4,4,4,4,3.6,3,0,NA,0,0,2,0,2,58,0,0,NA,1,0,50,1,0,FALSE,2,NA,NA,1072,NA,NA,NA,2,2,0,2,3,10,2,NA,NA,-1.01678887246396,-0.290544633890579,0.525702697173985,0.544889381453593,-0.767332865005008,-0.378574095383095,-0.543009498597405,-0.414247546542954,0.589904204196996,0.468118234332783,-0.611862463295575,-0.739031112407425,"Kotiya",7.31322105375675,6.90775627898164,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"441",4000,3000,50,0,NA,0,0,0,0,1.16666666666667,0,0,1,0.3,3.16666666666667,2.14285714285714,4,4,4,3,3.2,4,50,NA,0,0,3.4,0.2,5,50,0,0,NA,0,1,45,1,0,TRUE,8,NA,NA,1071,NA,NA,NA,4,2,0,1,2,10,8,NA,NA,-0.441648577040376,-0.552108636123453,-1.36327300540094,-1.22952276605159,0.531623650434202,0.226378933509,-0.202192529422964,-0.309175309933639,0.486728273332687,0.375958424097596,0.0464817681534774,0.106587881259414,"Kotiya",8.294049890102,8.00636790098353,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"442",4000,3000,800,26,200,1,1,3,0,0,0,1,5,12,2.33333333333333,0,4,4,2,4,3,5,200,NA,1,0,3.4,0.4,1,25,1,1,0,0,1,45,1,0,TRUE,10,1,11.6666666666667,1072,11.6666666666667,5.33333333333333,4.33333333333333,2,1,0,1,0,10,10,1,12,0.344336469175295,-0.281289453149413,-0.0048279172403913,-0.025930719796989,0.466876478065639,0.64067979549763,1.9658431334091,1.48609942010056,-1.92335778511783,-1.55915929905776,0.893837692644849,0.472116705262843,"Kotiya",8.294049890102,8.00636790098353,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
"443",3000,2000,100,0,NA,0,0,0,0,0.833333333333333,1,0,1,1,3.16666666666667,2,4,2,4,3,3,4,0,NA,1,1,4.4,0.1,5,48,0,0,NA,1,0,28,1,0,TRUE,1,NA,NA,1071,NA,NA,NA,3,2,0,1,3,10,1,NA,NA,-0.840193555242949,-0.701522387942462,-1.36327300540094,-1.22952276605159,1.28277962878775,0.463284098994608,-0.148541343680677,-0.217509591027176,0.383552342468378,0.28379861386241,0.831316870736481,0.575136200460127,"Kotiya",8.00636790098353,7.60090295954196,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"444",4000,3500,100,52,200,1,2,4,0,0,0.5,0,4,4,2.5,2,2,4,2,4,2.6,5,200,NA,1,0,3.6,0.1,1,22,1,1,0,0,1,27,1,0,FALSE,3,4,9.33333333333333,1071,9.33333333333333,5.33333333333333,4.66666666666667,2,1,0,2,0,10,3,4,9,0.128366952786045,0.0325702212938668,0.405852186844196,0.297611501238809,-0.206189659336917,-0.173699651369992,1.03486312106951,0.372704275520158,-0.306405333920325,-0.158377841839634,0.390714338678524,0.313353756787061,"Kotiya",8.294049890102,8.16051853319175,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
"445",4000,3000,100,0,NA,0,0,0,0,1.33333333333333,0.5,0,1,1,3.16666666666667,2.42857142857143,5,4,5,3,3.8,4,70,NA,0,0,3.6,0,5,57,0,0,NA,1,0,40,1,0,FALSE,3,NA,NA,1071,NA,NA,NA,4,2,0,2,2,9,3,NA,NA,-0.402029548463,-0.553394686414661,-1.36327300540094,-1.22952276605159,1.27833207259361,0.517675238792403,-0.148541343680677,-0.217509591027176,0.693080135061305,0.56027804456797,0.808962859451291,0.291148421294324,"Kotiya",8.294049890102,8.00636790098353,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"448",5000,2000,1500,54,NA,1,2,6,0,1.66666666666667,1.5,1,1,2,3.83333333333333,3.28571428571429,4,4,2,1,2.8,4,100,NA,0,1,4.4,0.2,2,55,0,0,NA,0,1,48,1,1,TRUE,13,NA,NA,1073,NA,NA,NA,2,2,0,1,6,12,13,NA,NA,0.955623553464884,0.13827949857311,0.645553207503774,0.792167261668378,4.00595825998307,2.11952174023993,-0.0718967926202676,-0.0865585640179437,2.00209339663586,1.55541336168113,0.14416079648644,0.298876563633016,"Kotwa",8.51719339141622,7.60090295954196,3,2,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"449",7000,1500,2000,54,NA,1,1,1,0,1.16666666666667,0.5,0.5,1,1,4,4,4,4,4,4,3.8,4,50,NA,0,1,4,0.2,2,54,0,0,NA,1,0,32,1,1,FALSE,10,NA,NA,1073,NA,NA,NA,2,1,0,2,4,15,10,NA,NA,1.49315552210359,0.392949233595576,-0.244528937899969,-0.520486480226557,1.70987152763762,0.940880322962466,-0.148541343680677,-0.217509591027176,2.69046247005458,2.12675652678258,1.14932010144836,0.374313586218282,"Kotwa",8.85366557089458,7.31322105375675,0,0,1,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"450",1000,500,0,76,NA,1,1,5,0,0,0,0,0,0,2,1.42857142857143,2,2,2,3,2,4,50,NA,0,0,3.2,0.1,2,57,0,0,NA,0,1,45,1,0,FALSE,10,NA,NA,1075,NA,NA,NA,1,1,0,1,1,8,10,NA,NA,-1.08840963158084,-0.141446994391281,0.234873103419186,0.468625040632579,-0.767332865005008,-0.378574095383095,-0.543009498597405,-0.414247546542954,-1.23657731466909,-0.858649424556913,-1.65909733590795,-0.654335492230316,"Lahangiya",6.90775627898164,6.21461009842019,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"451",3000,1500,50,102,NA,1,2,7,0,0,0,0,0,0,2.16666666666667,1.85714285714286,3,3,3,3,2.6,3,60,NA,0,0,3.8,0.1,2,50,0,0,NA,0,1,38,1,0,FALSE,30,NA,NA,1075,NA,NA,NA,1,0,0,1,2,9,30,NA,NA,-0.274757504166519,0.432142229666848,0.765403717833563,1.03944514188316,-0.767332865005008,-0.378574095383095,-0.543009498597405,-0.414247546542954,-0.754560102978986,-0.471625879925842,-0.779576687531914,-0.149646003905414,"Lahangiya",8.00636790098353,7.31322105375675,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"452",3500,2000,0,84,NA,1,2,4,0,0,0,0,0,0,2.5,0,4,4,4,4,3.6,4,0,NA,0,0,3.2,0,2,56,0,0,NA,0,1,40,1,0,FALSE,15,NA,NA,1075,NA,NA,NA,3,2,0,1,0,9,15,NA,NA,-0.228009649199708,0.306646789485078,0.405852186844196,0.297611501238809,-0.767332865005008,-0.378574095383095,-0.543009498597405,-0.414247546542954,-1.75086836602065,-1.44861518513225,0.146676632594817,-0.134092491200579,"Lahangiya",8.16051853319175,7.60090295954196,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"453",5000,4000,500,84,0,1,2,4,0,0.166666666666667,0,0,2,14,2.66666666666667,1.28571428571429,4,4,4,4,3.6,4,0,NA,0,0,3.2,0,1,34,1,1,0,1,0,35,1,0,FALSE,10,0.166,7.66666666666667,1075,7.66666666666667,4,4.66666666666667,3,2,1,1,0,9,10,0,8,0.972423912882969,0.521722871888911,0.405852186844196,0.297611501238809,-0.581767648513693,-0.292152234112796,1.16566142396096,1.55064068859939,-0.649795569144694,-0.508632779090056,0.146676632594817,-0.134092491200579,"Lahangiya",8.51719339141622,8.294049890102,0,1,0,0,0,0,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"454",4500,2000,0,84,NA,1,3,4,0,0,0,0,0,0,2.5,0,4,4,4,4,4,3,0,NA,0,0,3.2,0,2,30,1,0,NA,0,1,70,1,0,TRUE,13,NA,NA,1075,NA,NA,NA,3,2,0,1,0,9,13,NA,NA,-0.083840174697741,0.443284424964456,0.696681780598996,0.373875842059823,-0.767332865005008,-0.378574095383095,-0.543009498597405,-0.414247546542954,-1.75086836602065,-1.44861518513225,0.0445594063856896,-0.507076950426116,"Lahangiya",8.41183289798061,7.60090295954196,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"455",4000,2000,150,102,NA,1,2,7,0,0,0,0,1,2,2.33333333333333,1.71428571428571,3,2,2,3,2.2,4,50,NA,0,0,3.4,0,2,55,0,0,NA,0,1,45,1,0,FALSE,10,NA,NA,1075,NA,NA,NA,1,2,0,1,1,9,10,NA,NA,0.0956472936291918,0.571952797588022,0.765403717833563,1.03944514188316,-0.767332865005008,-0.378574095383095,-0.0718967926202676,-0.0865585640179437,-0.685246614746119,-0.453241576235518,-1.27380550381153,-0.448322710489919,"Lahangiya",8.294049890102,7.60090295954196,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"456",5000,3000,0,84,150,1,3,4,0,NA,0,0,2,6,3,1.85714285714286,4,5,4,4,4,4,0,NA,0,0,3.2,0.1,1,30,1,1,0,0,1,45,1,0,FALSE,15,10,9.66666666666667,1078,9.66666666666667,5.66666666666667,6.66666666666667,4,3,0,1,1,9,15,10,10,0.282239094831225,0.523093308752568,0.696681780598996,0.373875842059823,NA,-0.13765653750343,0.552505015477689,0.503032472525532,0.107886992506894,0.0810946897017123,0.457995020781546,-0.147373949473138,"Lakhaiya purvi (pole no.1)",8.51719339141622,8.00636790098353,0,2,0,0,0,NA,NA,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"457",2500,2000,50,77,NA,1,2,7,0,0,0,0,1,0,2.5,1.71428571428571,2,3,2,2,2,4,50,NA,0,0,3.8,0.1,2,55,0,0,NA,0,1,30,1,1,TRUE,10,NA,NA,1077,NA,NA,NA,1,2,0,1,1,10,10,NA,NA,-0.384171530619884,0.0906165821223719,0.765403717833563,1.03944514188316,-0.767332865005008,-0.378574095383095,-0.225185894741086,-0.348460618036409,-0.512757195648943,-0.342697462310007,-1.40699683831449,-0.316039902736287,"Lakhaiya purvi ( pole no.2)",7.82404641085621,7.60090295954196,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
