year,policy_year,share_detained_sheriff,share_detained_crime0,share_detained_crime1,share_detained_crime2,share_detained_crime3,no_287g,no_detention_contract,no_ice_alerts,ice_interrogation_limits,sanctuary_2018,in_287g_2018,enforcement_scale_2018,large_county,county_id,election_id,rv,treat,rv2,rv3,rv4,rv5,treat_rv,treat_rv2,treat_rv3,all_sheriff_per1k_fb,all_sheriff_per1k_pop,log_all_sheriff,detained_sheriff_per1k_fb,detained_sheriff_per1k_pop,log_detained_sheriff,sub_per_fb,rem_per1k_fb,miss_share_detained_sheriff,pre_share_detained_sheriff,pre_all_sheriff_per1k_fb,pre_all_sheriff_per1k_pop,pre_log_all_sheriff,pre_detained_sheriff_per1k_fb,pre_detained_sheriff_per1k_pop,pre_log_detained_sheriff,pre_year
2013,2014.0,0.5949367,0.58208954,0.52380955,0.5833333,0.7027027,,,,,,,,1.0,417.0,725.0,4.015419,1.0,16.12359,64.742966,259.97015,1043.889,4.015419,16.12359,64.742966,0.86927336,0.21062118,5.0689044,0.5171626,0.12530626,4.553877,70.71374,5.897855,0.0,0.69310343,1.5955018,0.38658318,5.673323,1.1058478,0.26794213,5.3082676,2013.0
2014,2015.0,0.3181818,0.033333335,0.53333336,0.5,0.5882353,1.0,1.0,0.0,1.0,,,,1.0,417.0,725.0,4.015419,1.0,16.12359,64.742966,259.97015,1043.889,4.015419,16.12359,64.742966,0.3631142,0.08798099,4.204693,0.11553634,0.027993953,3.0910425,58.175297,5.7383046,0.0,0.69310343,1.5955018,0.38658318,5.673323,1.1058478,0.26794213,5.3082676,2013.0
2015,2016.0,,,,,,,,,,,,,1.0,417.0,725.0,4.015419,1.0,16.12359,64.742966,259.97015,1043.889,4.015419,16.12359,64.742966,,,,,,,12.598963,1.6065053,,0.69310343,1.5955018,0.38658318,5.673323,1.1058478,0.26794213,5.3082676,2013.0
2016,2017.0,,,,,,,,,,,,,1.0,417.0,726.0,12.760624,1.0,162.83353,2077.8574,26514.756,338344.84,12.760624,162.83353,2077.8574,,,,,,,,,,,,,,,,,2016.0
2017,2018.0,,,,,,,,,,0.0,0.0,0.0,1.0,417.0,726.0,12.760624,1.0,162.83353,2077.8574,26514.756,338344.84,12.760624,162.83353,2077.8574,,,,,,,,,,,,,,,,,2016.0
2005,2006.0,,,,,,,,,,,,,1.0,418.0,727.0,-8.535976,0.0,72.86289,-621.95593,5309.001,-45317.508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,,,,,,,
2006,2007.0,0.64285713,0.6363636,0.5,,1.0,,,,,,,,1.0,418.0,727.0,-8.535976,0.0,72.86289,-621.95593,5309.001,-45317.508,0.0,0.0,0.0,0.21941166,0.022753092,2.7080503,0.14105035,0.014626987,2.3025851,,,0.0,,,,,,,,
2007,2008.0,0.76119405,0.74111676,0.6666667,0.90909094,0.93333334,,,,,,,,1.0,418.0,728.0,-1.9288826,0.0,3.720588,-7.1765776,13.842775,-26.70109,0.0,0.0,0.0,4.200166,0.43555918,5.5947113,3.1971414,0.33154505,5.32301,,,0.0,0.64285713,0.21941166,0.022753092,2.7080503,0.14105035,0.014626987,2.3025851,2007.0
2008,2009.0,0.71914893,0.650165,0.796875,0.94285715,0.8382353,,,,,,,,1.0,418.0,728.0,-1.9288826,0.0,3.720588,-7.1765776,13.842775,-26.70109,0.0,0.0,0.0,7.365963,0.7638538,6.154858,5.2972245,0.54932463,5.826,,,0.0,0.64285713,0.21941166,0.022753092,2.7080503,0.14105035,0.014626987,2.3025851,2007.0
2009,2010.0,0.8587258,0.8291457,0.80701756,0.9259259,0.94871795,,,,,,,,1.0,418.0,728.0,-1.9288826,0.0,3.720588,-7.1765776,13.842775,-26.70109,0.0,0.0,0.0,5.657686,0.58670473,5.891644,4.8584013,0.50381845,5.739793,,,0.0,0.64285713,0.21941166,0.022753092,2.7080503,0.14105035,0.014626987,2.3025851,2007.0
2010,2011.0,0.7694704,0.76551723,0.64788735,0.82608694,0.86585367,,,,,,,,1.0,418.0,729.0,-11.377304,0.0,129.44305,-1472.7129,16755.502,-190632.45,0.0,0.0,0.0,5.030796,0.5216959,5.7745514,3.8710487,0.40142953,5.5134287,,,0.0,0.8587258,5.657686,0.58670473,5.891644,4.8584013,0.50381845,5.739793,2010.0
2011,2012.0,0.7051282,0.7087912,0.5652174,0.7619048,0.7777778,,,,,,,,1.0,418.0,729.0,-11.377304,0.0,129.44305,-1472.7129,16755.502,-190632.45,0.0,0.0,0.0,4.8897457,0.5070689,5.7462034,3.4478977,0.3575486,5.398163,,,0.0,0.8587258,5.657686,0.58670473,5.891644,4.8584013,0.50381845,5.739793,2010.0
2012,2013.0,0.74654377,0.7651515,0.5555556,0.85714287,0.8333333,,,,,,,,1.0,418.0,729.0,-11.377304,0.0,129.44305,-1472.7129,16755.502,-190632.45,0.0,0.0,0.0,3.4008808,0.3526729,5.3844953,2.5389063,0.2632858,5.09375,,,0.0,0.8587258,5.657686,0.58670473,5.891644,4.8584013,0.50381845,5.739793,2010.0
2013,2014.0,0.6685714,0.5769231,0.7826087,0.6875,0.875,,,,,,,,1.0,418.0,730.0,-15.177338,0.0,230.35158,-3496.1238,53061.848,-805337.6,0.0,0.0,0.0,2.7426457,0.28441364,5.170484,1.8336546,0.19015084,4.7706847,196.09134,8.165248,0.0,0.74654377,3.4008808,0.3526729,5.3844953,2.5389063,0.2632858,5.09375,2013.0
2014,2015.0,0.53968257,0.41025642,0.7,0.6666667,0.8181818,0.0,1.0,0.0,0.0,,,,1.0,418.0,730.0,-15.177338,0.0,230.35158,-3496.1238,53061.848,-805337.6,0.0,0.0,0.0,0.9873525,0.10238891,4.158883,0.5328569,0.055257507,3.5553482,171.20378,7.4599967,0.0,0.74654377,3.4008808,0.3526729,5.3844953,2.5389063,0.2632858,5.09375,2013.0
2015,2016.0,,,,,,,,,,,,,1.0,418.0,730.0,-15.177338,0.0,230.35158,-3496.1238,53061.848,-805337.6,0.0,0.0,0.0,,,,,,,26.219694,2.3821838,,0.74654377,3.4008808,0.3526729,5.3844953,2.5389063,0.2632858,5.09375,2013.0
2016,2017.0,,,,,,,,,,,,,1.0,418.0,731.0,-5.958542,0.0,35.504223,-211.55339,1260.5497,-7511.038,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2016.0
2017,2018.0,,,,,,,,,,0.0,1.0,1.0,1.0,418.0,731.0,-5.958542,0.0,35.504223,-211.55339,1260.5497,-7511.038,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2016.0
2005,2006.0,,,,,,,,,,,,,1.0,419.0,732.0,-14.643005,0.0,214.4176,-3139.7183,45974.91,-673210.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,,,,,,,
2006,2007.0,0.4375,,,,,,,,,,,,1.0,419.0,732.0,-14.643005,0.0,214.4176,-3139.7183,45974.91,-673210.9,0.0,0.0,0.0,0.22027038,0.034027204,2.8332133,0.09636829,0.014886902,2.0794415,,,0.0,,,,,,,,
2007,2008.0,0.68650794,,,,,,,,,,,,1.0,419.0,733.0,-13.823086,0.0,191.0777,-2641.2834,36510.688,-504690.38,0.0,0.0,0.0,3.4692585,0.5359285,5.5333896,2.3816736,0.36791915,5.159055,,,0.0,0.4375,0.22027038,0.034027204,2.8332133,0.09636829,0.014886902,2.0794415,2007.0
2008,2009.0,0.6944444,,,,,,,,,,,,1.0,419.0,733.0,-13.823086,0.0,191.0777,-2641.2834,36510.688,-504690.38,0.0,0.0,0.0,3.9648669,0.6124897,5.6664267,2.7533798,0.42534006,5.3033047,,,0.0,0.4375,0.22027038,0.034027204,2.8332133,0.09636829,0.014886902,2.0794415,2007.0
2009,2010.0,0.7256637,,,,,,,,,,,,1.0,419.0,733.0,-13.823086,0.0,191.0777,-2641.2834,36510.688,-504690.38,0.0,0.0,0.0,3.111319,0.48063427,5.42495,2.2577715,0.34877884,5.1059456,,,0.0,0.4375,0.22027038,0.034027204,2.8332133,0.09636829,0.014886902,2.0794415,2007.0
2010,2011.0,0.6,,,,,,,,,,,,1.0,419.0,734.0,-17.466236,0.0,305.0694,-5328.414,93067.34,-1625536.1,0.0,0.0,0.0,2.1338694,0.32963854,5.049856,1.2803216,0.19778313,4.543295,,,0.0,0.7256637,3.111319,0.48063427,5.42495,2.2577715,0.34877884,5.1059456,2010.0
2011,2012.0,0.4375,,,,,,,,,,,,1.0,419.0,734.0,-17.466236,0.0,305.0694,-5328.414,93067.34,-1625536.1,0.0,0.0,0.0,1.762163,0.27221763,4.8598123,0.7709463,0.11909521,4.0430512,,,0.0,0.7256637,3.111319,0.48063427,5.42495,2.2577715,0.34877884,5.1059456,2010.0
2012,2013.0,0.3592233,,,,,,,,,,,,1.0,419.0,734.0,-17.466236,0.0,305.0694,-5328.414,93067.34,-1625536.1,0.0,0.0,0.0,1.4179906,0.21905012,4.644391,0.5093753,0.07868791,3.637586,,,0.0,0.7256637,3.111319,0.48063427,5.42495,2.2577715,0.34877884,5.1059456,2010.0
2013,2014.0,0.2820513,,,,,,,,,,,,1.0,419.0,735.0,-16.836697,0.0,283.47437,-4772.7715,80357.71,-1352958.4,0.0,0.0,0.0,1.0738181,0.16588262,4.3694477,0.30287176,0.046787407,3.1354942,82.35359,6.649412,0.0,0.3592233,1.4179906,0.21905012,4.644391,0.5093753,0.07868791,3.637586,2013.0
2014,2015.0,0.31578946,,,,,1.0,1.0,0.0,0.0,,,,1.0,419.0,735.0,-16.836697,0.0,283.47437,-4772.7715,80357.71,-1352958.4,0.0,0.0,0.0,0.7847132,0.121221915,4.060443,0.24780418,0.038280606,2.944439,71.91828,5.5205264,0.0,0.3592233,1.4179906,0.21905012,4.644391,0.5093753,0.07868791,3.637586,2013.0
2015,2016.0,,,,,,,,,,,,,1.0,419.0,735.0,-16.836697,0.0,283.47437,-4772.7715,80357.71,-1352958.4,0.0,0.0,0.0,,,,,,,18.750517,1.8585314,,0.3592233,1.4179906,0.21905012,4.644391,0.5093753,0.07868791,3.637586,2013.0
2016,2017.0,,,,,,,,,,,,,1.0,419.0,736.0,-12.597385,0.0,158.69412,-1999.131,25183.824,-317250.34,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2016.0
2017,2018.0,,,,,,,,,,0.0,0.0,0.0,1.0,419.0,736.0,-12.597385,0.0,158.69412,-1999.131,25183.824,-317250.34,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2016.0
2006,2007.0,0.6511628,0.53333336,0.8333333,1.0,1.0,,,,,,,,1.0,420.0,737.0,-11.641655,0.0,135.52814,-1577.7717,18367.875,-213832.45,0.0,0.0,0.0,1.297056,0.08416256,3.7841897,0.8445946,0.054803528,3.3672957,,,0.0,1.0,0.030164093,0.001957269,0.6931472,0.030164093,0.001957269,0.6931472,2006.0
2009,2010.0,0.7894737,0.7419355,0.89361703,0.9,0.9459459,,,,,,,,1.0,420.0,738.0,-15.425518,0.0,237.94661,-3670.4497,56618.586,-873371.06,0.0,0.0,0.0,10.31612,0.66938597,5.8377304,8.144305,0.5284626,5.602119,,,0.0,0.63247865,10.587597,0.6870014,5.8636312,6.696429,0.4345137,5.4071717,2009.0
2013,2014.0,0.3768116,0.15625,0.45454547,,0.61538464,,,,,,,,1.0,420.0,739.0,-18.078436,0.0,326.82983,-5908.5723,106817.75,-1931097.8,0.0,0.0,0.0,2.0813224,0.13505155,4.248495,0.7842664,0.050888993,3.295837,272.44208,8.264961,0.0,0.58798283,7.0282335,0.45604366,5.4553213,4.1324806,0.26814583,4.9272537,2013.0
2014,2015.0,0.2857143,0.0,0.5,,1.0,1.0,1.0,0.0,0.0,,,,1.0,420.0,739.0,-18.078436,0.0,326.82983,-5908.5723,106817.75,-1931097.8,0.0,0.0,0.0,0.21114865,0.013700882,2.0794415,0.060328186,0.003914538,1.0986123,245.77702,6.8774133,0.0,0.58798283,7.0282335,0.45604366,5.4553213,4.1324806,0.26814583,4.9272537,2013.0
2015,2016.0,,,,,,,,,,,,,1.0,420.0,739.0,-18.078436,0.0,326.82983,-5908.5723,106817.75,-1931097.8,0.0,0.0,0.0,,,,,,,36.468388,2.1718147,,0.58798283,7.0282335,0.45604366,5.4553213,4.1324806,0.26814583,4.9272537,2013.0
2016,2017.0,,,,,,,,,,,,,1.0,420.0,740.0,-20.938969,0.0,438.4404,-9180.49,192229.98,-4025097.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2016.0
2017,2018.0,,,,,,,,,,0.0,0.0,0.0,1.0,420.0,740.0,-20.938969,0.0,438.4404,-9180.49,192229.98,-4025097.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2016.0
2010,2011.0,0.7572464,0.76506025,0.6666667,0.78571427,0.84615386,,,,,,,,1.0,421.0,741.0,7.2149467,1.0,52.055458,375.57736,2709.7705,19550.85,7.2149467,52.055458,375.57736,2.118335,0.5643606,5.6240177,1.6041015,0.42736003,5.3471074,,,0.0,0.79012346,2.4867413,0.6625103,5.7838254,1.9648325,0.5234649,5.549076,2010.0
2011,2012.0,0.64784056,0.6321839,0.5925926,0.625,0.7755102,,,,,,,,1.0,421.0,741.0,7.2149467,1.0,52.055458,375.57736,2709.7705,19550.85,7.2149467,52.055458,375.57736,2.3102133,0.61548024,5.710427,1.4966499,0.39873305,5.278115,,,0.0,0.79012346,2.4867413,0.6625103,5.7838254,1.9648325,0.5234649,5.549076,2010.0
2012,2013.0,0.73221755,0.7133333,0.6666667,0.90909094,0.8333333,,,,,,,,1.0,421.0,741.0,7.2149467,1.0,52.055458,375.57736,2709.7705,19550.85,7.2149467,52.055458,375.57736,1.8343554,0.48870358,5.480639,1.3431473,0.35783735,5.170484,,,0.0,0.79012346,2.4867413,0.6625103,5.7838254,1.9648325,0.5234649,5.549076,2010.0
2013,2014.0,0.69902915,0.65833336,0.61538464,0.9,0.8648649,,,,,,,,1.0,421.0,742.0,-7.2619934,0.0,52.73655,-382.97247,2781.1436,-20196.646,0.0,0.0,0.0,1.5810763,0.4212257,5.332719,1.1052183,0.29444903,4.9767337,82.791595,7.122518,0.0,0.73221755,1.8343554,0.48870358,5.480639,1.3431473,0.35783735,5.170484,2013.0
2014,2015.0,0.5,0.27083334,0.5714286,0.8888889,0.7241379,1.0,1.0,0.0,0.0,,,,1.0,421.0,742.0,-7.2619934,0.0,52.73655,-382.97247,2781.1436,-20196.646,0.0,0.0,0.0,0.76751274,0.20447849,4.6151204,0.38375637,0.10223924,3.9318256,72.368774,6.1861525,0.0,0.73221755,1.8343554,0.48870358,5.480639,1.3431473,0.35783735,5.170484,2013.0
2015,2016.0,,,,,,,,,,,,,1.0,421.0,742.0,-7.2619934,0.0,52.73655,-382.97247,2781.1436,-20196.646,0.0,0.0,0.0,,,,,,,12.556508,1.6655025,,0.73221755,1.8343554,0.48870358,5.480639,1.3431473,0.35783735,5.170484,2013.0
2016,2017.0,,,,,,,,,,,,,1.0,421.0,743.0,15.37159,1.0,236.28577,3632.088,55830.965,858210.7,15.37159,236.28577,3632.088,,,,,,,,,,,,,,,,,2016.0
2017,2018.0,,,,,,,,,,0.0,0.0,0.0,1.0,421.0,743.0,15.37159,1.0,236.28577,3632.088,55830.965,858210.7,15.37159,236.28577,3632.088,,,,,,,,,,,,,,,,,2016.0
2007,2008.0,0.8515625,,,,,,,,,,,,1.0,422.0,744.0,-4.8325386,0.0,23.35343,-112.856346,545.3827,-2635.5828,0.0,0.0,0.0,2.3731391,0.43026656,4.8598123,2.0208762,0.36639887,4.7004805,,,0.0,1.0,0.0741606,0.01344583,1.609438,0.0741606,0.01344583,1.609438,2007.0
2008,2009.0,0.8466667,,,,,,,,,,,,1.0,422.0,744.0,-4.8325386,0.0,23.35343,-112.856346,545.3827,-2635.5828,0.0,0.0,0.0,2.7810223,0.50421864,5.0172796,2.354599,0.4269051,4.8520303,,,0.0,1.0,0.0741606,0.01344583,1.609438,0.0741606,0.01344583,1.609438,2007.0
2009,2010.0,0.7714286,,,,,,,,,,,,1.0,422.0,744.0,-4.8325386,0.0,23.35343,-112.856346,545.3827,-2635.5828,0.0,0.0,0.0,2.5956209,0.47060406,4.94876,2.002336,0.3630374,4.691348,,,0.0,1.0,0.0741606,0.01344583,1.609438,0.0741606,0.01344583,1.609438,2007.0
2010,2011.0,0.74820143,,,,,,,,,,,,1.0,422.0,745.0,-7.8060455,0.0,60.934345,-475.65628,3712.9946,-28983.805,0.0,0.0,0.0,2.5770807,0.4672426,4.9416423,1.9281754,0.34959158,4.65396,,,0.0,0.7714286,2.5956209,0.47060406,4.94876,2.002336,0.3630374,4.691348,2010.0
2011,2012.0,0.6092715,,,,,,,,,,,,1.0,422.0,745.0,-7.8060455,0.0,60.934345,-475.65628,3712.9946,-28983.805,0.0,0.0,0.0,2.7995625,0.5075801,5.0238805,1.7056937,0.30925408,4.5325994,,,0.0,0.7714286,2.5956209,0.47060406,4.94876,2.002336,0.3630374,4.691348,2010.0
2012,2013.0,0.5511811,,,,,,,,,,,,1.0,422.0,745.0,-7.8060455,0.0,60.934345,-475.65628,3712.9946,-28983.805,0.0,0.0,0.0,2.354599,0.4269051,4.8520303,1.2978104,0.23530203,4.26268,,,0.0,0.7714286,2.5956209,0.47060406,4.94876,2.002336,0.3630374,4.691348,2010.0
2013,2014.0,0.30645162,,,,,,,,,,,,1.0,422.0,746.0,-11.362442,0.0,129.10509,-1466.9491,16668.123,-189390.6,0.0,0.0,0.0,1.1494892,0.20841037,4.1431346,0.35226282,0.063867696,2.9957323,55.97271,4.4496355,0.0,0.5511811,2.354599,0.4269051,4.8520303,1.2978104,0.23530203,4.26268,2013.0
2014,2015.0,0.33333334,,,,,1.0,1.0,0.0,0.0,,,,1.0,422.0,746.0,-11.362442,0.0,129.10509,-1466.9491,16668.123,-189390.6,0.0,0.0,0.0,0.55620444,0.10084373,3.4339871,0.18540148,0.033614576,2.3978953,50.74439,4.227154,0.0,0.5511811,2.354599,0.4269051,4.8520303,1.2978104,0.23530203,4.26268,2013.0
2015,2016.0,,,,,,,,,,,,,1.0,422.0,746.0,-11.362442,0.0,129.10509,-1466.9491,16668.123,-189390.6,0.0,0.0,0.0,,,,,,,11.698833,1.6871536,,0.5511811,2.354599,0.4269051,4.8520303,1.2978104,0.23530203,4.26268,2013.0
2016,2017.0,,,,,,,,,,,,,1.0,422.0,747.0,-0.4380417,0.0,0.19188052,-0.08405167,0.036818136,-0.016127877,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2016.0
2017,2018.0,,,,,,,,,,0.0,0.0,0.0,1.0,422.0,747.0,-0.4380417,0.0,0.19188052,-0.08405167,0.036818136,-0.016127877,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2016.0
2007,2008.0,0.6666667,0.33333334,1.0,1.0,1.0,,,,,,,,1.0,423.0,748.0,10.906216,1.0,118.94554,1297.2457,14148.042,154301.6,10.906216,118.94554,1297.2457,0.73430425,0.04161869,1.9459101,0.48953617,0.027745793,1.609438,,,0.0,1.0,0.12238404,0.006936448,0.6931472,0.12238404,0.006936448,0.6931472,2007.0
2008,2009.0,0.75,0.75,0.8888889,0.33333334,,,,,,,,,1.0,423.0,748.0,10.906216,1.0,118.94554,1297.2457,14148.042,154301.6,10.906216,118.94554,1297.2457,2.4476807,0.13872896,3.0445225,1.8357606,0.104046725,2.7725887,,,0.0,1.0,0.12238404,0.006936448,0.6931472,0.12238404,0.006936448,0.6931472,2007.0
2009,2010.0,0.54545456,0.16666667,1.0,,1.0,,,,,,,,1.0,423.0,748.0,10.906216,1.0,118.94554,1297.2457,14148.042,154301.6,10.906216,118.94554,1297.2457,1.3462244,0.076300934,2.4849067,0.73430425,0.04161869,1.9459101,,,0.0,1.0,0.12238404,0.006936448,0.6931472,0.12238404,0.006936448,0.6931472,2007.0
2010,2011.0,0.71428573,0.5714286,1.0,0.75,1.0,,,,,,,,1.0,423.0,749.0,9.911003,1.0,98.22798,973.53784,9648.736,95628.66,9.911003,98.22798,973.53784,1.7133765,0.09711028,2.7080503,1.2238404,0.06936448,2.3978953,,,0.0,0.54545456,1.3462244,0.076300934,2.4849067,0.73430425,0.04161869,1.9459101,2010.0
2011,2012.0,0.3888889,0.16666667,1.0,1.0,0.75,,,,,,,,1.0,423.0,749.0,9.911003,1.0,98.22798,973.53784,9648.736,95628.66,9.911003,98.22798,973.53784,2.2029128,0.12485607,2.944439,0.85668826,0.04855514,2.0794415,,,0.0,0.54545456,1.3462244,0.076300934,2.4849067,0.73430425,0.04161869,1.9459101,2010.0
2012,2013.0,0.53333336,0.33333334,1.0,,0.8,,,,,,,,1.0,423.0,749.0,9.911003,1.0,98.22798,973.53784,9648.736,95628.66,9.911003,98.22798,973.53784,1.8357606,0.104046725,2.7725887,0.97907233,0.055491585,2.1972246,,,0.0,0.54545456,1.3462244,0.076300934,2.4849067,0.73430425,0.04161869,1.9459101,2010.0
2013,2014.0,0.25,0.25,0.0,,1.0,,,,,,,,1.0,423.0,750.0,14.652145,1.0,214.68536,3145.601,46089.805,675314.56,14.652145,214.68536,3145.601,0.97907233,0.055491585,2.1972246,0.24476808,0.013872896,1.0986123,219.3122,5.507282,0.0,0.53333336,1.8357606,0.104046725,2.7725887,0.97907233,0.055491585,2.1972246,2013.0
2014,2015.0,0.6,0.0,1.0,,0.5,1.0,1.0,0.0,0.0,,,,1.0,423.0,751.0,11.257397,1.0,126.72898,1426.6384,16060.234,180796.44,11.257397,126.72898,1426.6384,0.6119202,0.03468224,1.7917595,0.36715212,0.020809345,1.3862944,183.57607,3.059601,0.0,0.25,0.97907233,0.055491585,2.1972246,0.24476808,0.013872896,1.0986123,2014.0
2015,2016.0,,,,,,,,,,,,,1.0,423.0,751.0,11.257397,1.0,126.72898,1426.6384,16060.234,180796.44,11.257397,126.72898,1426.6384,,,,,,,32.554153,1.7133765,,0.25,0.97907233,0.055491585,2.1972246,0.24476808,0.013872896,1.0986123,2014.0
2017,2018.0,,,,,,,,,,0.0,0.0,0.0,1.0,423.0,752.0,16.334229,1.0,266.807,4358.087,71185.984,1162768.1,16.334229,266.807,4358.087,,,,,,,,,,,,,,,,,2017.0
2010,2011.0,0.6714801,,,,,,,,,,,,1.0,424.0,753.0,9.911003,1.0,98.22798,973.53784,9648.736,95628.66,9.911003,98.22798,973.53784,2.1158605,0.53010195,5.627621,1.4207584,0.35595292,5.2311087,,,0.0,0.84837544,2.1158605,0.53010195,5.627621,1.7950442,0.44972548,5.463832,2010.0
2011,2012.0,0.53110045,,,,,,,,,,,,1.0,424.0,753.0,9.911003,1.0,98.22798,973.53784,9648.736,95628.66,9.911003,98.22798,973.53784,1.5964435,0.39996862,5.3471074,0.8478719,0.21242352,4.7184987,,,0.0,0.84837544,2.1158605,0.53010195,5.627621,1.7950442,0.44972548,5.463832,2010.0
2012,2013.0,0.5048544,,,,,,,,,,,,1.0,424.0,753.0,9.911003,1.0,98.22798,973.53784,9648.736,95628.66,9.911003,98.22798,973.53784,0.786764,0.19711372,4.644391,0.39720127,0.099513724,3.9702919,,,0.0,0.84837544,2.1158605,0.53010195,5.627621,1.7950442,0.44972548,5.463832,2010.0
2014,2015.0,0.38709676,0.0,,,,1.0,1.0,0.0,0.0,,,,1.0,424.0,754.0,11.257397,1.0,126.72898,1426.6384,16060.234,180796.44,11.257397,126.72898,1426.6384,0.23679306,0.05932549,3.465736,0.091661826,0.022964705,2.5649493,61.63494,5.1941705,0.0,0.47252747,0.6951022,0.17414902,4.5217886,0.32845488,0.082290195,3.7841897,2014.0
2015,2016.0,,,,,,,,,,,,,1.0,424.0,754.0,11.257397,1.0,126.72898,1426.6384,16060.234,180796.44,11.257397,126.72898,1426.6384,,,,,,,11.480644,1.649913,,0.47252747,0.6951022,0.17414902,4.5217886,0.32845488,0.082290195,3.7841897,2014.0
2007,2008.0,0.78571427,,,,,,,,,,,,1.0,425.0,755.0,-7.6525993,0.0,58.562275,-448.15363,3429.5403,-26244.896,0.0,0.0,0.0,2.3660638,0.13666937,2.7080503,1.8590502,0.10738307,2.4849067,,,0.0,0.5,0.67601824,0.039048392,1.609438,0.33800912,0.019524196,1.0986123,2007.0
2008,2009.0,0.54545456,,,,,,,,,,,,1.0,425.0,755.0,-7.6525993,0.0,58.562275,-448.15363,3429.5403,-26244.896,0.0,0.0,0.0,3.7181003,0.21476614,3.1354942,2.0280547,0.11714517,2.5649493,,,0.0,0.5,0.67601824,0.039048392,1.609438,0.33800912,0.019524196,1.0986123,2007.0
2009,2010.0,0.88235295,,,,,,,,,,,,1.0,425.0,755.0,-7.6525993,0.0,58.562275,-448.15363,3429.5403,-26244.896,0.0,0.0,0.0,2.8730776,0.16595566,2.8903718,2.5350685,0.14643146,2.7725887,,,0.0,0.5,0.67601824,0.039048392,1.609438,0.33800912,0.019524196,1.0986123,2007.0
2010,2011.0,0.7647059,,,,,,,,,,,,1.0,425.0,756.0,-19.103657,0.0,364.9497,-6971.874,133188.28,-2544383.2,0.0,0.0,0.0,2.8730776,0.16595566,2.8903718,2.1970594,0.12690727,2.6390574,,,0.0,0.88235295,2.8730776,0.16595566,2.8903718,2.5350685,0.14643146,2.7725887,2010.0
2011,2012.0,0.5,,,,,,,,,,,,1.0,425.0,756.0,-19.103657,0.0,364.9497,-6971.874,133188.28,-2544383.2,0.0,0.0,0.0,4.394119,0.25381455,3.295837,2.1970594,0.12690727,2.6390574,,,0.0,0.88235295,2.8730776,0.16595566,2.8903718,2.5350685,0.14643146,2.7725887,2010.0
2012,2013.0,0.4,,,,,,,,,,,,1.0,425.0,756.0,-19.103657,0.0,364.9497,-6971.874,133188.28,-2544383.2,0.0,0.0,0.0,1.6900456,0.09762098,2.3978953,0.67601824,0.039048392,1.609438,,,0.0,0.88235295,2.8730776,0.16595566,2.8903718,2.5350685,0.14643146,2.7725887,2010.0
2006,2007.0,0.75,0.71428573,0.6666667,1.0,0.75,,,,,,,,1.0,426.0,757.0,-12.856129,0.0,165.28004,-2124.8616,27317.494,-351197.22,0.0,0.0,0.0,0.33282715,0.02874193,2.8332133,0.24962036,0.021556448,2.5649493,,,0.0,0.22580644,0.64485264,0.05568749,3.465736,0.14561188,0.0125745945,2.0794415,2006.0
2007,2008.0,0.68497854,0.687638,0.57798165,0.6666667,0.75177306,,,,,,,,1.0,426.0,757.0,-12.856129,0.0,165.28004,-2124.8616,27317.494,-351197.22,0.0,0.0,0.0,24.233978,2.0927718,7.061334,16.599754,1.4335037,6.683361,,,0.0,0.22580644,0.64485264,0.05568749,3.465736,0.14561188,0.0125745945,2.0794415,2006.0
2008,2009.0,0.7447236,0.7073955,0.739726,0.83870965,0.8520408,,,,,,,,1.0,426.0,757.0,-12.856129,0.0,165.28004,-2124.8616,27317.494,-351197.22,0.0,0.0,0.0,20.69769,1.7873888,6.903747,15.414058,1.3311106,6.6093493,,,0.0,0.22580644,0.64485264,0.05568749,3.465736,0.14561188,0.0125745945,2.0794415,2006.0
2009,2010.0,0.6830986,0.613577,0.75757575,0.5882353,0.8074534,,,,,,,,1.0,426.0,757.0,-12.856129,0.0,165.28004,-2124.8616,27317.494,-351197.22,0.0,0.0,0.0,14.769205,1.2754232,6.5666723,10.088823,0.8712397,6.1862087,,,0.0,0.22580644,0.64485264,0.05568749,3.465736,0.14561188,0.0125745945,2.0794415,2006.0
2010,2011.0,0.55886525,0.42307693,0.63095236,0.7777778,0.875,,,,,,,,1.0,426.0,758.0,-2.3158379,0.0,5.363105,-12.420081,28.762896,-66.6102,0.0,0.0,0.0,14.665196,1.2664412,6.559615,8.1958685,0.70777005,5.9788857,,,0.0,0.6830986,14.769205,1.2754232,6.5666723,10.088823,0.8712397,6.1862087,2010.0
