wave,duration,country,device,sex,age,agerecode,vaccine,south_korea_score,china_score,usa_score,japan_score,ideology,education,region_ar,region_br,region_co,region_cl,region_mx,region_pe,delta_china,delta_usa,income,region_code,country_name,respondent_code,news_experiment,both_waves,excluded
2021,323,5,1,1,38,4,1,,50,50,,5,10,,,,,28,,-10,0,2,28,Mexico,1762,1,1,0
2020,668,2,3,0,68,7,0,30,30,30,70,8,5,,2834,,,,,,,3,2834,Brazil,1763,1,0,1
2020,1238,5,3,1,31,3,0,50,20,20,40,5,10,,,,,28,,,,2,28,Mexico,1764,1,0,1
2020,624,6,1,1,28,3,0,90,90,90,90,6,9,,,,,,15,,,1,15,Peru,1765,1,0,1
2020,516,6,1,0,59,6,0,,10,30,50,7,10,,,,,,15,,,2,15,Peru,1766,1,1,0
2021,355,6,1,0,60,6,0,50,40,60,60,9,10,,,,,,15,30,30,1,15,Peru,1766,1,1,0
2020,549,1,3,0,62,6,0,50,0,40,90,7,5,2,,,,,,,,3,2,Argentina,1767,1,0,1
2020,424,1,3,1,60,6,0,100,50,90,100,5,6,2,,,,,,,,2,2,Argentina,1768,0,1,0
2021,501,1,3,1,61,6,0,90,70,80,90,5,6,2,,,,,,20,-10,2,2,Argentina,1768,1,1,0
2020,223,5,3,0,25,2,0,50,80,90,100,9,7,,,,,34,,,,1,34,Mexico,1769,0,0,1
2020,565,2,3,0,43,4,0,,60,70,35,2,5,,2841,,,,,,,4,2841,Brazil,1770,1,0,1
2020,296,2,3,1,51,5,0,,10,90,90,4,9,,2841,,,,,,,2,2841,Brazil,1771,0,0,1
2020,578,6,3,1,39,4,0,50,50,40,60,5,7,,,,,,15,,,2,15,Peru,1772,0,0,1
2020,203,1,1,0,51,5,0,50,70,10,80,3,9,2,,,,,,,,2,2,Argentina,1773,0,1,0
2021,314,1,1,0,52,5,1,,90,0,80,5,9,2,,,,,,20,-10,2,2,Argentina,1773,0,1,0
2020,447,6,3,0,42,4,0,,60,60,50,10,7,,,,,,15,,,1,15,Peru,1774,1,1,0
2021,649,6,3,0,43,4,0,,30,70,50,7,7,,,,,,15,-30,10,1,15,Peru,1774,0,1,0
2020,355,4,3,0,47,5,0,,10,90,,0,2,,,,13,,,,,3,13,Chile,1775,1,1,0
2021,333,4,3,0,48,5,0,100,100,100,100,10,10,,,,13,,,,,3,13,Chile,1775,1,1,0
2020,144,4,1,1,31,3,0,80,50,40,80,3,5,,,,10,,,,,3,10,Chile,1776,1,1,0
2021,235,4,3,1,32,3,1,80,60,30,90,4,5,,,,10,,,10,-10,3,10,Chile,1776,1,1,0
2020,244,1,3,1,25,2,0,,70,40,80,7,8,5,,,,,,,,1,5,Argentina,1777,1,0,1
2020,336,3,3,0,57,6,0,,10,60,70,8,10,,,1,,,,,,1,1,Colombia,1778,1,1,0
2021,748,3,1,0,58,6,1,80,40,70,90,5,10,,,1,,,,,10,1,1,Colombia,1778,1,1,0
2020,1936,1,1,1,20,2,0,80,50,60,100,7,5,2,,,,,,,,3,2,Argentina,1779,1,0,1
2020,700,1,3,0,21,2,0,,10,50,70,3,6,2,,,,,,,,1,2,Argentina,1780,1,1,0
2021,328,1,3,0,22,2,1,100,100,60,100,4,7,3,,,,,,,10,3,3,Argentina,1780,1,1,0
2020,281,1,1,1,49,5,0,40,30,30,40,4,6,4,,,,,,,,3,4,Argentina,1781,0,1,0
2021,915,1,1,1,50,5,1,50,60,30,60,4,6,4,,,,,,30,0,2,4,Argentina,1781,1,1,0
2020,277,2,1,1,68,7,0,10,20,60,90,5,9,,2841,,,,,,,2,2841,Brazil,1782,1,1,0
2021,412,2,1,1,69,7,1,30,80,80,80,5,8,,2841,,,,,60,20,3,2841,Brazil,1782,1,1,0
2020,337,5,3,0,37,4,0,60,70,90,60,8,6,,,,,41,,,,4,41,Mexico,1783,1,0,1
2020,432,3,3,0,25,2,0,20,20,40,20,0,9,,,1,,,,,,3,1,Colombia,1784,1,0,1
2020,398,6,3,1,27,3,0,50,60,10,70,5,9,,,,,,4,,,3,4,Peru,1785,1,0,1
2020,233,3,3,0,23,2,0,30,10,90,60,5,9,,,4,,,,,,3,4,Colombia,1786,1,1,0
2021,693,3,3,0,24,2,1,33,20,48,34,5,9,,,4,,,,10,,4,4,Colombia,1786,0,1,0
2020,292,4,3,1,64,6,0,,6,3,5,5,5,,,,13,,,,,2,13,Chile,1787,0,1,0
2021,432,4,3,1,65,6,1,40,40,60,40,5,5,,,,13,,,34,57,4,13,Chile,1787,0,1,0
2020,377,6,1,0,65,6,0,45,45,50,45,6,7,,,,,,15,,,2,15,Peru,1788,0,1,0
2021,915,6,1,0,66,7,0,55,55,65,,9,7,,,,,,15,10,15,3,15,Peru,1788,1,1,0
2020,228,4,3,1,32,3,0,60,80,100,80,5,8,,,,8,,,,,2,8,Chile,1789,0,0,1
2020,380,5,3,0,39,4,0,100,0,100,100,10,9,,,,,30,,,,3,30,Mexico,1790,1,0,1
2020,338,3,3,0,23,2,0,100,100,100,100,5,9,,,1,,,,,,1,1,Colombia,1791,1,1,0
2021,452,3,3,0,24,2,0,,10,90,50,5,9,,,1,,,,,,3,1,Colombia,1791,1,1,0
2020,289,1,3,0,43,4,0,40,50,30,50,5,7,2,,,,,,,,3,2,Argentina,1792,1,1,0
2021,365,1,3,0,43,4,0,40,10,20,100,5,7,2,,,,,,-40,-10,3,2,Argentina,1792,1,1,0
2020,232,5,3,1,45,4,0,80,90,95,90,5,7,,,,,40,,,,2,40,Mexico,1793,1,1,0
2021,286,5,3,1,46,5,0,20,20,20,20,3,7,,,,,40,,-70,-75,1,40,Mexico,1793,1,1,0
2020,342,6,3,0,24,2,0,30,50,50,50,8,8,,,,,,15,,,2,15,Peru,1794,1,0,1
2020,374,3,1,1,46,5,0,70,30,70,100,3,10,,,3,,,,,,3,3,Colombia,1795,1,0,1
2020,1047,6,3,0,46,5,0,40,70,40,80,10,9,,,,,,11,,,4,11,Peru,1796,1,0,1
2020,278,1,3,0,35,3,0,50,0,100,70,8,9,1,,,,,,,,3,1,Argentina,1797,1,0,1
2020,273,4,1,1,53,5,0,0,0,100,80,10,8,,,,13,,,,,2,13,Chile,1798,1,0,1
2020,312,4,3,1,55,5,0,30,20,10,20,4,9,,,,10,,,,,2,10,Chile,1799,1,0,1
2020,365,5,3,0,25,2,0,,10,10,,5,5,,,,,30,,,,4,30,Mexico,1800,0,0,1
2020,343,3,1,1,42,4,0,50,60,60,70,2,10,,,1,,,,,,2,1,Colombia,1801,1,1,0
2021,594,3,1,1,43,4,1,50,70,80,60,3,10,,,1,,,,10,20,1,1,Colombia,1801,1,1,0
2020,446,3,3,0,53,5,0,70,70,70,70,9,5,,,11,,,,,,2,11,Colombia,1802,1,1,0
2021,575,3,3,0,54,5,0,40,40,50,40,8,5,,,11,,,,-30,-20,1,11,Colombia,1802,1,1,0
2020,245,6,3,1,31,3,0,20,80,75,70,0,7,,,,,,11,,,1,11,Peru,1803,0,1,0
2021,4320,6,1,1,31,3,0,0,50,70,60,5,10,,,,,,11,-30,-5,1,11,Peru,1803,0,1,0
2020,309,3,3,0,54,5,0,90,30,50,30,5,4,,,1,,,,,,3,1,Colombia,1804,1,1,0
2021,712,3,3,0,55,5,0,90,70,60,,5,5,,,1,,,,40,10,3,1,Colombia,1804,0,1,0
2020,424,3,3,0,61,6,0,0,0,50,70,5,9,,,3,,,,,,1,3,Colombia,1805,1,0,1
2020,297,3,3,0,56,6,0,,70,30,80,7,9,,,1,,,,,,1,1,Colombia,1806,1,1,0
2021,412,3,3,0,57,6,1,80,60,90,80,8,9,,,1,,,,-10,60,1,1,Colombia,1806,1,1,0
2020,1365,6,1,1,27,3,0,,100,90,,4,5,,,,,,15,,,3,15,Peru,1807,0,1,0
2021,323,6,1,1,28,3,0,50,50,50,50,2,5,,,,,,15,-50,,3,15,Peru,1807,1,1,0
2020,346,3,3,0,57,6,0,70,80,10,90,5,7,,,14,,,,,,1,14,Colombia,1808,1,1,0
2021,348,3,3,0,57,6,0,40,60,60,100,5,8,,,14,,,,-20,50,2,14,Colombia,1808,1,1,0
2020,305,1,3,1,26,3,0,15,40,50,10,10,5,17,,,,,,,,2,17,Argentina,1809,0,0,1
2020,326,5,3,0,22,2,0,70,70,70,80,4,9,,,,,34,,,,3,34,Mexico,1810,1,1,0
2021,240,5,3,0,23,2,1,60,50,70,70,5,9,,,,,34,,-20,0,4,34,Mexico,1810,1,1,0
2020,422,1,1,1,48,5,0,,80,0,50,2,5,1,,,,,,,,3,1,Argentina,1811,1,1,0
2021,960,1,3,1,49,5,0,50,50,0,50,3,5,1,,,,,,-30,0,3,1,Argentina,1811,1,1,0
2020,318,4,1,1,47,5,0,70,40,50,80,7,7,,,,5,,,,,1,5,Chile,1812,1,1,0
2021,547,4,1,1,48,5,1,50,70,10,50,6,9,,,,5,,,30,-40,1,5,Chile,1812,1,1,0
2020,199,4,3,0,50,5,0,,10,90,,5,9,,,,13,,,,,2,13,Chile,1813,1,1,0
2021,269,4,3,0,51,5,1,,80,90,,5,9,,,,13,,,,,1,13,Chile,1813,0,1,0
2020,342,5,3,1,46,5,0,90,70,80,90,5,10,,,,,33,,,,1,33,Mexico,1814,0,1,0
2021,278,5,3,1,47,5,0,90,90,90,90,7,10,,,,,33,,20,10,1,33,Mexico,1814,0,1,0
2020,371,5,3,1,53,5,0,90,30,80,90,10,9,,,,,47,,,,1,47,Mexico,1815,1,1,0
2021,372,5,3,1,54,5,0,80,100,100,60,10,9,,,,,47,,70,20,1,47,Mexico,1815,0,1,0
2020,419,4,3,1,67,7,0,90,70,80,90,5,4,,,,13,,,,,2,13,Chile,1816,0,0,1
2020,240,2,3,0,24,2,0,50,0,50,50,10,4,,2820,,,,,,,4,2820,Brazil,1817,0,0,1
2020,404,2,1,0,72,7,0,75,50,90,90,7,9,,2841,,,,,,,2,2841,Brazil,1818,1,0,1
2020,321,2,3,0,22,2,0,30,30,50,50,5,5,,2841,,,,,,,2,2841,Brazil,1819,0,1,0
2021,288,2,3,0,22,2,0,0,20,85,20,5,7,,2841,,,,,-10,35,1,2841,Brazil,1819,0,1,0
2020,208,2,3,0,35,3,0,,60,50,80,5,10,,2820,,,,,,,3,2820,Brazil,1820,1,0,1
2020,266,3,1,0,41,4,0,50,70,50,70,5,10,,,1,,,,,,3,1,Colombia,1821,1,1,0
2021,362,3,3,0,41,4,1,30,50,30,70,3,10,,,1,,,,-20,-20,3,1,Colombia,1821,1,1,0
2020,292,5,1,1,55,5,0,70,90,60,70,9,9,,,,,28,,,,2,28,Mexico,1822,0,0,1
2020,195,6,1,1,51,5,0,,80,90,,2,7,,,,,,2,,,3,2,Peru,1823,1,1,0
2021,250,6,1,1,52,5,0,40,70,50,60,5,7,,,,,,2,-10,,3,2,Peru,1823,1,1,0
2020,336,6,3,1,44,4,0,70,70,90,70,5,10,,,,,,15,,,1,15,Peru,1824,0,1,0
2021,607,6,3,1,45,4,0,60,50,70,60,5,9,,,,,,15,-20,-20,1,15,Peru,1824,0,1,0
2020,217,5,1,1,40,4,0,,10,0,,5,8,,,,,28,,,,4,28,Mexico,1825,1,0,1
2020,274,1,1,0,43,4,0,,10,0,,5,6,2,,,,,,,,3,2,Argentina,1826,0,1,0
2021,363,1,3,0,43,4,0,40,10,90,,5,6,2,,,,,,,,3,2,Argentina,1826,0,1,0
2020,380,5,3,0,40,4,0,20,30,30,10,5,8,,,,,32,,,,2,32,Mexico,1827,1,1,0
2021,1155,5,3,0,41,4,1,100,80,100,70,7,8,,,,,32,,50,70,3,32,Mexico,1827,1,1,0
2020,304,1,1,1,60,6,0,70,50,90,100,9,7,1,,,,,,,,3,1,Argentina,1828,1,0,1
2020,362,3,3,0,27,3,0,80,10,60,,1,8,,,17,,,,,,3,17,Colombia,1829,0,1,0
2021,226,3,1,0,28,3,0,90,50,70,40,4,8,,,2,,,,,10,3,2,Colombia,1829,1,1,0
2020,198,1,1,0,59,6,0,60,60,70,90,7,9,2,,,,,,,,4,2,Argentina,1830,0,0,1
2020,267,4,3,0,35,3,0,60,65,20,80,3,9,,,,13,,,,,2,13,Chile,1831,0,1,0
2021,894,4,1,0,36,4,0,,60,40,50,2,9,,,,13,,,-5,20,2,13,Chile,1831,1,1,0
2020,1327,6,1,1,43,4,0,,90,50,80,7,10,,,,,,4,,,1,4,Peru,1832,1,1,0
2021,724,6,3,1,43,4,0,40,60,90,90,10,10,,,,,,4,-30,40,1,4,Peru,1832,1,1,0
2020,460,5,3,0,32,3,0,100,70,20,100,10,9,,,,,41,,,,2,41,Mexico,1833,1,0,1
2020,246,4,3,0,34,3,0,40,30,60,65,9,9,,,,13,,,,,1,13,Chile,1834,0,1,0
2021,287,4,3,0,35,3,1,30,20,70,50,8,9,,,,13,,,-10,10,1,13,Chile,1834,1,1,0
2020,251,3,3,0,52,5,0,40,20,50,40,5,4,,,17,,,,,,2,17,Colombia,1835,0,1,0
2021,231,3,3,0,53,5,0,50,50,70,50,5,4,,,10,,,,30,20,2,10,Colombia,1835,0,1,0
2020,488,2,3,0,59,6,0,0,0,10,30,10,5,,2826,,,,,,,2,2826,Brazil,1836,0,1,0
2021,780,2,3,0,60,6,0,3,2,4,6,8,5,,2826,,,,,2,-6,3,2826,Brazil,1836,1,1,0
2020,701,3,1,1,62,6,0,80,40,60,90,7,10,,,2,,,,,,2,2,Colombia,1837,1,1,0
2021,780,3,1,1,63,6,1,80,40,50,80,7,10,,,2,,,,0,-10,3,2,Colombia,1837,1,1,0
2020,167,6,3,0,29,3,0,59,10,90,,4,9,,,,,,20,,,2,20,Peru,1838,1,0,1
2020,492,4,3,1,46,5,0,30,60,70,70,8,8,,,,13,,,,,2,13,Chile,1839,1,1,0
2021,616,4,1,1,47,5,1,30,50,80,80,8,7,,,,13,,,-10,10,2,13,Chile,1839,1,1,0
2020,282,5,3,1,26,3,0,30,60,97,89,8,7,,,,,38,,,,2,38,Mexico,1840,0,0,1
2020,495,5,1,0,44,4,0,20,20,30,20,6,9,,,,,40,,,,2,40,Mexico,1841,0,0,1
2020,202,6,3,0,35,3,0,50,0,30,,5,8,,,,,,15,,,3,15,Peru,1842,1,1,0
2021,344,6,3,0,36,4,1,,10,90,80,5,8,,,,,,15,,60,3,15,Peru,1842,1,1,0
2020,420,6,3,1,47,5,0,70,70,60,75,5,5,,,,,,15,,,2,15,Peru,1843,0,1,0
2021,512,6,3,1,48,5,0,40,30,70,60,5,8,,,,,,15,-40,10,2,15,Peru,1843,1,1,0
2020,407,3,3,0,51,5,0,80,80,20,70,5,9,,,7,,,,,,4,7,Colombia,1844,1,1,0
2021,714,3,3,0,51,5,1,90,80,60,100,5,9,,,7,,,,0,40,2,7,Colombia,1844,0,1,0
2020,569,6,1,0,38,4,0,,10,70,,8,10,,,,,,25,,,3,25,Peru,1845,0,0,1
2020,241,4,3,0,52,5,0,,10,90,,5,9,,,,8,,,,,4,8,Chile,1846,0,1,0
2021,336,4,3,0,53,5,1,30,30,39,30,5,9,,,,8,,,,,2,8,Chile,1846,1,1,0
2020,727,4,3,0,23,2,0,70,10,10,,3,8,,,,13,,,,,4,13,Chile,1847,1,1,0
2021,704,4,3,0,24,2,1,90,60,20,80,2,9,,,,13,,,,10,3,13,Chile,1847,1,1,0
2020,167,5,1,1,42,4,0,0,0,100,0,10,7,,,,,31,,,,1,31,Mexico,1848,0,0,1
2020,397,1,1,1,22,2,0,50,60,80,90,7,5,1,,,,,,,,2,1,Argentina,1849,1,1,0
2021,435,1,1,1,23,2,0,60,50,90,80,7,8,1,,,,,,-10,10,2,1,Argentina,1849,1,1,0
2020,189,1,3,0,22,2,0,,10,0,,0,8,4,,,,,,,,2,4,Argentina,1850,1,1,0
2021,282,1,3,0,23,2,1,,10,20,80,0,8,4,,,,,,,20,1,4,Argentina,1850,0,1,0
2020,214,2,3,0,31,3,0,60,70,50,6,4,5,,2820,,,,,,,1,2820,Brazil,1851,1,0,1
2020,189,1,1,0,28,3,0,,10,80,,8,9,4,,,,,,,,1,4,Argentina,1852,1,1,0
2021,184,1,3,0,29,3,0,0,0,9,5,7,9,4,,,,,,,-71,2,4,Argentina,1852,0,1,0
2020,273,1,3,0,29,3,0,80,100,80,80,5,6,3,,,,,,,,3,3,Argentina,1853,1,1,0
2021,345,1,3,0,30,3,0,,10,50,,5,6,3,,,,,,,-30,2,3,Argentina,1853,1,1,0
2020,237,1,3,0,21,2,0,80,100,0,50,5,5,2,,,,,,,,3,2,Argentina,1854,1,0,1
2020,458,1,1,1,67,7,0,,70,80,80,6,6,1,,,,,,,,3,1,Argentina,1855,1,1,0
2021,304,1,1,1,68,7,0,,10,70,80,5,6,1,,,,,,,-10,3,1,Argentina,1855,0,1,0
2020,526,3,3,0,22,2,0,80,30,30,80,5,9,,,3,,,,,,2,3,Colombia,1856,1,1,0
2021,475,3,3,0,23,2,0,80,50,60,69,4,9,,,3,,,,20,30,2,3,Colombia,1856,1,1,0
2020,214,1,3,0,52,5,0,50,40,90,,5,6,2,,,,,,,,1,2,Argentina,1857,0,1,0
2021,534,1,3,0,53,5,0,50,80,70,50,5,6,2,,,,,,40,-20,1,2,Argentina,1857,1,1,0
2020,600,3,3,0,29,3,0,60,57,80,80,0,8,,,3,,,,,,1,3,Colombia,1858,1,1,0
2021,381,3,3,0,30,3,0,70,60,60,70,0,9,,,3,,,,3,-20,1,3,Colombia,1858,1,1,0
2020,444,5,3,0,31,3,0,30,50,65,50,5,7,,,,,27,,,,2,27,Mexico,1859,1,1,0
2021,201,5,3,0,32,3,0,50,85,95,50,5,7,,,,,27,,35,30,2,27,Mexico,1859,1,1,0
2020,275,5,3,1,51,5,0,,10,60,50,7,7,,,,,45,,,,2,45,Mexico,1860,1,0,1
2020,278,6,3,0,27,3,0,,60,60,,5,10,,,,,,4,,,1,4,Peru,1861,0,1,0
2021,413,6,3,0,28,3,0,50,50,100,,5,9,,,,,,4,-10,40,1,4,Peru,1861,0,1,0
2020,683,6,3,1,47,5,0,0,10,90,0,7,6,,,,,,15,,,2,15,Peru,1862,1,1,0
2021,479,6,3,1,48,5,0,80,70,60,80,6,8,,,,,,15,60,-30,3,15,Peru,1862,0,1,0
2020,170,2,1,0,22,2,0,80,40,90,80,5,10,,2824,,,,,,,1,2824,Brazil,1863,0,0,1
2020,406,6,3,1,41,4,0,80,45,30,80,7,9,,,,,,15,,,3,15,Peru,1864,1,0,1
2020,194,2,3,0,38,4,0,30,50,50,50,5,5,,2834,,,,,,,2,2834,Brazil,1865,0,1,0
2021,251,2,3,0,39,4,1,,10,100,,5,7,,2834,,,,,,50,4,2834,Brazil,1865,1,1,0
2020,1089,1,1,0,41,4,0,70,60,30,100,5,8,4,,,,,,,,3,4,Argentina,1866,1,0,1
2020,412,6,3,1,42,4,0,30,30,50,100,5,6,,,,,,20,,,1,20,Peru,1867,0,1,0
2021,936,6,3,1,42,4,0,89,70,90,100,5,6,,,,,,20,40,40,1,20,Peru,1867,1,1,0
2020,178,5,3,0,41,4,0,40,70,70,100,5,9,,,,,28,,,,2,28,Mexico,1868,0,0,1
2020,402,5,1,1,78,7,0,75,50,10,90,8,9,,,,,34,,,,2,34,Mexico,1869,1,1,0
2021,682,5,3,1,79,7,1,100,100,100,80,5,9,,,,,34,,50,90,2,34,Mexico,1869,1,1,0
2020,498,3,3,0,29,3,0,80,80,40,80,10,9,,,1,,,,,,3,1,Colombia,1870,1,1,0
2021,600,3,3,0,30,3,0,50,50,70,50,1,9,,,1,,,,-30,30,1,1,Colombia,1870,1,1,0
2020,230,3,3,1,42,4,0,70,60,80,90,5,7,,,17,,,,,,2,17,Colombia,1871,0,1,0
2021,434,3,3,1,43,4,0,,70,30,70,5,7,,,17,,,,10,-50,2,17,Colombia,1871,1,1,0
2020,209,2,3,0,32,3,0,0,0,0,0,10,9,,2821,,,,,,,3,2821,Brazil,1872,1,1,0
2021,216,2,3,0,33,3,0,0,10,90,0,8,9,,2821,,,,,,,1,2821,Brazil,1872,1,1,0
2020,254,5,3,1,59,6,0,70,70,75,90,10,9,,,,,28,,,,2,28,Mexico,1873,1,1,0
2021,337,5,3,1,60,6,1,,10,90,,5,9,,,,,28,,,,2,28,Mexico,1873,1,1,0
2020,706,3,3,0,23,2,0,30,80,70,100,5,7,,,1,,,,,,3,1,Colombia,1874,0,0,1
2020,161,6,3,1,38,4,0,80,70,50,80,5,10,,,,,,15,,,2,15,Peru,1875,0,1,0
2021,1767,6,1,1,39,4,0,60,50,90,70,6,10,,,,,,15,-20,40,1,15,Peru,1875,0,1,0
2020,308,6,1,1,60,6,0,80,80,50,80,7,9,,,,,,15,,,2,15,Peru,1876,1,1,0
2021,562,6,3,1,61,6,1,80,80,80,80,8,9,,,,,,15,0,30,2,15,Peru,1876,0,1,0
2020,164,6,1,0,41,4,0,50,50,50,50,5,9,,,,,,15,,,3,15,Peru,1877,1,0,1
2020,1082,3,3,0,35,3,0,50,70,40,30,5,7,,,3,,,,,,1,3,Colombia,1878,1,1,0
2021,641,3,3,0,36,4,0,,20,20,50,5,7,,,3,,,,-50,-20,4,3,Colombia,1878,1,1,0
2020,306,3,3,0,49,5,0,60,20,20,60,5,7,,,2,,,,,,3,2,Colombia,1879,0,1,0
2021,440,3,3,0,50,5,0,,50,60,60,5,7,,,2,,,,30,40,3,2,Colombia,1879,1,1,0
2020,248,4,3,0,37,4,0,40,60,70,40,1,9,,,,13,,,,,3,13,Chile,1880,0,0,1
2020,357,5,3,0,43,4,0,40,40,70,40,5,9,,,,,50,,,,2,50,Mexico,1881,0,1,0
2021,230,5,3,0,44,4,0,,50,80,50,5,9,,,,,50,,10,10,3,50,Mexico,1881,1,1,0
2020,355,3,3,0,70,7,0,80,50,40,60,1,7,,,17,,,,,,1,17,Colombia,1882,1,1,0
2021,473,3,3,0,71,7,1,,80,90,60,2,7,,,17,,,,30,50,2,17,Colombia,1882,1,1,0
2020,1056,2,3,1,20,2,0,30,0,100,30,3,5,,2836,,,,,,,3,2836,Brazil,1883,1,0,1
2020,287,4,1,1,71,7,0,75,70,75,80,4,9,,,,13,,,,,2,13,Chile,1884,0,1,0
2021,758,4,1,1,72,7,1,80,100,95,100,3,9,,,,13,,,30,20,2,13,Chile,1884,0,1,0
2020,462,1,1,1,50,5,0,40,25,45,40,6,6,1,,,,,,,,3,1,Argentina,1885,1,0,1
2020,229,5,3,0,38,4,0,100,100,100,100,10,8,,,,,28,,,,3,28,Mexico,1886,1,1,0
2021,330,5,3,0,39,4,1,100,100,10,100,10,8,,,,,28,,0,-90,1,28,Mexico,1886,1,1,0
2020,571,3,3,0,51,5,0,70,70,50,50,6,9,,,1,,,,,,3,1,Colombia,1887,0,1,0
2021,654,3,3,0,52,5,1,80,70,80,60,5,7,,,1,,,,0,30,3,1,Colombia,1887,1,1,0
2020,906,6,3,0,53,5,0,50,70,30,50,5,6,,,,,,23,,,3,23,Peru,1888,1,0,1
2020,1053,6,3,0,26,3,0,70,70,60,69,1,6,,,,,,14,,,3,14,Peru,1889,1,0,1
2020,201,4,1,1,62,6,0,70,80,70,80,6,9,,,,5,,,,,2,5,Chile,1890,0,1,0
2021,274,4,1,1,63,6,1,60,50,50,70,6,9,,,,5,,,-30,-20,2,5,Chile,1890,1,1,0
2020,359,6,1,1,40,4,0,80,10,30,70,5,9,,,,,,15,,,2,15,Peru,1891,1,0,1
2020,488,4,3,1,44,4,0,85,80,50,80,3,7,,,,13,,,,,3,13,Chile,1892,0,1,0
2021,305,4,3,1,45,4,1,60,50,20,60,2,7,,,,13,,,-30,-30,3,13,Chile,1892,0,1,0
2020,280,5,3,0,19,2,0,60,60,70,60,6,8,,,,,24,,,,2,24,Mexico,1893,1,1,0
2021,378,5,3,0,21,2,1,70,70,70,70,5,8,,,,,24,,10,0,3,24,Mexico,1893,0,1,0
2020,263,5,3,0,25,2,0,50,50,50,50,5,9,,,,,29,,,,3,29,Mexico,1894,1,0,1
2020,254,4,1,1,59,6,0,30,50,30,50,10,8,,,,13,,,,,2,13,Chile,1895,1,1,0
2021,281,4,1,1,60,6,1,30,50,50,50,10,7,,,,13,,,0,20,3,13,Chile,1895,1,1,0
2020,1729,5,3,0,19,2,0,80,80,60,80,5,8,,,,,34,,,,3,34,Mexico,1896,1,0,1
2020,301,2,3,1,29,3,0,100,100,90,100,4,5,,2834,,,,,,,2,2834,Brazil,1897,1,1,0
2021,356,2,3,1,30,3,0,100,100,50,80,4,8,,2834,,,,,0,-40,1,2834,Brazil,1897,1,1,0
2020,353,4,3,0,30,3,0,70,50,50,60,5,7,,,,10,,,,,2,10,Chile,1898,0,1,0
2021,250,4,3,0,31,3,1,90,90,70,90,5,8,,,,10,,,40,20,1,10,Chile,1898,0,1,0
2020,447,6,3,1,68,7,0,80,80,90,80,6,9,,,,,,4,,,1,4,Peru,1899,0,1,0
2021,361,6,3,1,69,7,0,,90,90,,6,9,,,,,,4,10,0,1,4,Peru,1899,0,1,0
2020,1005,3,1,1,45,4,0,60,1,70,70,5,7,,,1,,,,,,1,1,Colombia,1900,0,1,0
2021,363,3,1,1,46,5,0,80,40,60,100,5,7,,,1,,,,39,-10,1,1,Colombia,1900,1,1,0
2020,302,2,3,0,56,6,0,50,70,60,80,7,10,,2841,,,,,,,3,2841,Brazil,1901,1,1,0
2021,552,2,1,0,57,6,0,50,50,70,70,8,10,,2841,,,,,-20,10,3,2841,Brazil,1901,0,1,0
2020,371,4,3,0,20,2,0,30,50,10,50,4,5,,,,6,,,,,4,6,Chile,1902,1,0,1
2020,331,4,1,1,67,7,0,50,60,30,50,7,9,,,,13,,,,,2,13,Chile,1903,1,1,0
2021,630,4,1,1,68,7,1,,10,50,,6,9,,,,13,,,,20,2,13,Chile,1903,1,1,0
2020,341,5,3,1,21,2,0,,80,90,90,8,8,,,,,32,,,,2,32,Mexico,1904,1,0,1
2020,332,5,3,1,61,6,0,75,70,60,80,3,10,,,,,47,,,,2,47,Mexico,1905,1,1,0
2021,1641,5,3,1,62,6,0,70,65,65,80,3,10,,,,,47,,-5,5,3,47,Mexico,1905,0,1,0
2020,1657,6,3,1,38,4,0,,10,70,,10,9,,,,,,15,,,2,15,Peru,1906,0,1,0
2021,610,6,3,1,39,4,0,50,10,90,60,10,9,,,,,,15,,20,2,15,Peru,1906,1,1,0
2020,196,2,3,0,50,5,0,80,50,40,70,2,5,,2841,,,,,,,3,2841,Brazil,1907,1,1,0
2021,257,2,3,0,51,5,0,,10,60,,3,7,,2841,,,,,,20,4,2841,Brazil,1907,1,1,0
2020,276,2,3,0,48,5,0,,55,60,,5,7,,2841,,,,,,,2,2841,Brazil,1908,1,0,1
2020,160,1,1,1,46,5,0,30,20,60,100,7,9,1,,,,,,,,2,1,Argentina,1909,1,0,1
2020,293,2,3,0,46,5,0,,10,50,,5,4,,2834,,,,,,,3,2834,Brazil,1910,1,1,0
2021,304,2,3,0,47,5,0,,10,10,,5,3,,2834,,,,,,-40,2,2834,Brazil,1910,1,1,0
2020,414,6,3,1,36,4,0,,90,90,90,5,5,,,,,,15,,,2,15,Peru,1911,0,1,0
2021,381,6,3,1,36,4,0,,30,80,70,5,10,,,,,,15,-60,-10,3,15,Peru,1911,1,1,0
2020,1090,3,1,1,34,3,0,,50,50,50,5,8,,,1,,,,,,2,1,Colombia,1912,1,0,1
2020,170,1,1,1,51,5,0,20,50,60,80,5,5,2,,,,,,,,3,2,Argentina,1913,1,1,0
2021,218,1,1,1,52,5,0,20,60,70,90,6,5,2,,,,,,10,10,3,2,Argentina,1913,0,1,0
2020,378,3,3,0,38,4,0,50,40,80,50,5,5,,,11,,,,,,2,11,Colombia,1914,1,1,0
2021,430,3,3,0,39,4,0,90,90,90,90,5,5,,,11,,,,50,10,2,11,Colombia,1914,1,1,0
