"","geoid","geoname","distname","district","State_FIPS","state.y","year.x","general2p","general2palt","minorityprimarymargin","incumbentrunning","incumbentwins","womanwins","party","Dem_2pyShare","Total.x","uniquedist_noyear","uniquedist","pctWhite","pctBlack","RDDBlack","pctLatino","RDDLatino","pctAsian","RDDAsian","uncontestedgen","Upper.x","mmd2keep"
"554","61000US26006","State Senate District 6 (2018), Michigan","6",NA,26,"MI",2018,0.613472600666061,0.613472600666061,0.308362543815724,0,0,1,"Democratic",0.557412690774096,198695,"MI 1 6","2018 MI 1 6",0.754498100103173,0.173834268602632,1,0.0337703515438234,0,0.0181685497873625,0,NA,1,NA
"555","61000US39006","State Senate District 6 (2018), Ohio","6","6",39,"OH",2020,0.468300639567326,0.468300639567326,-0.644758654314968,0,0,0,"Democratic",0.457323154228641,260290,"OH 1 6","2020 OH 1 6",0.88259249298859,0.0670598178954243,1,0.0162318951938223,0,0.0171923623650544,0,NA,1,NA
"556","61000US39006","State Senate District 6 (2018), Ohio","6","6",39,"OH",2020,0.531699360432674,0.531699360432674,0.413950060690134,0,0,0,"Republican",0.457323154228641,260290,"OH 1 6","2020 OH 1 6",0.88259249298859,0.0670598178954243,0,0.0162318951938223,0,0.0171923623650544,1,NA,1,NA
"557","61000US44006","State Senate District 6 (2018), Rhode Island","6","6",44,"RI",2018,NA,1,-0.260896832862966,1,1,0,"Democratic",0.926573873068574,17865,"RI 1 6","2018 RI 1 6",0.337251609291912,0.211586901763224,0,0.37615449202351,1,0.0403022670025189,0,1,1,NA
"558","61000US47006","State Senate District 6 (2018), Tennessee","6","6",47,"TN",2020,0.368647690865449,0.368647690865449,-0.279151943462898,1,0,1,"Democratic",0.365813812547759,149075,"TN 1 6","2020 TN 1 6",0.866107663927553,0.0896863994633574,1,0.0172731846386047,0,0.013785007546537,0,NA,1,NA
"559","61000US36061","State Senate District 61 (2018), New York","61","61",36,"NY",2020,0.461978087460556,0.461978087460556,-0.00636495143624716,0,0,1,"Democratic",0.497238278741169,221560,"NY 1 61","2020 NY 1 61",0.826638382379491,0.0972874165011735,1,0.0304206535475718,0,0.028728109767106,0,NA,1,NA
"560","61000US36063","State Senate District 63 (2018), New York","63","63",36,"NY",2018,NA,1,-0.533173357545885,1,1,0,"Democratic",0.695229083757734,214515,"NY 1 63","2018 NY 1 63",0.60657762860406,0.299536162972286,1,0.0594830198354427,0,0.0172015942941053,0,1,1,NA
"561","61000US27065","State Senate District 65 (2018), Minnesota","65","65",27,"MN",2020,0.817070644292521,0.817070644292521,-0.273438829334695,1,1,1,"Democratic",0.836819462987687,56710,"MN 1 65","2020 MN 1 65",0.579527420208076,0.194762828425322,1,0.0761770410862282,0,0.104990301534121,0,NA,1,NA
"562","61000US26007","State Senate District 7 (2018), Michigan","7",NA,26,"MI",2018,0.516487521850709,0.516487521850709,-0.470641086623329,0,0,1,"Democratic",0.509589551981104,201055,"MI 1 7","2018 MI 1 7",0.839645868046057,0.0631916639725448,0,0.0218845589515307,0,0.0616746661361319,1,NA,1,NA
"563","61000US29007","State Senate District 7 (2018), Missouri","7","7",29,"MO",2020,NA,1,-0.379893763525477,0,0,0,"Democratic",0.680553030870072,141290,"MO 1 7","2020 MO 1 7",0.705711656875929,0.202632882723477,1,0.0503220326987048,0,0.0175171632811947,0,1,1,NA
"564","61000US51007","State Senate District 7 (2018), Virginia","7",NA,51,"VA",2019,0.495647878447204,0.495647878447204,-0.312410071942446,0,0,1,"Democratic",NA,155145,"VA 1 7","2019 VA 1 7",0.643688162686519,0.211253988204583,1,0.0610074446485546,0,0.0558187502014245,0,NA,1,NA
"565","61000US17008","State Senate District 8 (2018), Illinois","8","8",17,"IL",2018,NA,1,0.213168005588543,1,0,0,"Democratic",0.698611095909902,145785,"IL 1 8","2018 IL 1 8",0.59292794183215,0.0563844016874164,0,0.104194533045238,0,0.223891346846383,1,1,1,NA
"566","61000US28008","State Senate District 8 (2018), Mississippi","8",NA,28,"MS",2019,0.428029318500806,0.428029318500806,0.26467958271237,0,0,0,"Democratic",NA,39855,"MS 1 8","2019 MS 1 8",0.635052063731025,0.343118805670556,1,0.0151800276000502,0,0.00163091205620374,0,NA,1,NA
"567","61000US29008","State Senate District 8 (2018), Missouri","8",NA,29,"MO",2018,0.54664771444133,0.54664771444133,-0.780539397144368,1,1,0,"Republican",0.390854989476927,125200,"MO 1 8","2018 MO 1 8",0.879033546325879,0.0554712460063898,1,0.0329472843450479,0,0.0122603833865815,0,NA,1,NA
"568","61000US56008","State Senate District 8 (2018), Wyoming","8","8",56,"WY",2020,0.61730376422527,0.61730376422527,0.285140562248996,1,1,1,"Republican",0.374885761286785,15245,"WY 1 8","2020 WY 1 8",0.720236142997704,0.0232863233847163,0,0.216136438176451,0,0.011479173499508,0,NA,1,NA
"569","61000US12009","State Senate District 9 (2018), Florida","9","9",12,"FL",2020,0.486124221257315,0.486124221257315,-0.328875010362838,0,0,1,"Democratic",0.479691275930355,376405,"FL 1 9","2020 FL 1 9",0.675309839136037,0.101087923911744,1,0.177441851197513,0,0.0309241375645913,0,NA,1,NA
"570","61000US29009","State Senate District 9 (2018), Missouri","9","9",29,"MO",2020,0.823552945318376,0.823552945318376,0.765452755905512,0,0,1,"Democratic",0.765611587982833,118130,"MO 1 9","2020 MO 1 9",0.334800643359011,0.580123592652163,1,0.0543892322018116,0,0.0102852789299924,0,NA,1,NA
"571","61000US35009","State Senate District 9 (2018), New Mexico","9","9",35,"NM",2020,0.539394751834847,0.539394751834847,0.241852691894473,0,0,1,"Democratic",0.535393381547228,39265,"NM 1 9","2020 NM 1 9",0.562714886030816,0.0156628040239399,0,0.366102126575831,0,0.0141347255825799,0,NA,1,NA
"572","61000US0200D","State Senate District D (2018), Alaska","00D",NA,2,"AK",2020,NA,1,0.0792504391957837,1,1,0,"Republican",0.184779172352473,28895,"AK 1 00D","2020 AK 1 D",0.818134625367711,0.00778681432773836,1,0.0429139989617581,0,0.0164388302474477,0,1,1,NA
"573","61000US0200N","State Senate District N (2018), Alaska","00N",NA,2,"AK",2020,0.478623152465033,0.478623152465033,-0.0818488204140588,1,0,0,"Democratic",0.447200769211671,26745,"AK 1 00N","2020 AK 1 N",0.753785754346607,0.0413161338567957,0,0.0687979061506824,0,0.0521592821088054,0,NA,1,NA
"574","61000US0200P","State Senate District P (2018), Alaska","00P",NA,2,"AK",2020,NA,1,-0.0615229450327786,1,1,0,"Republican",0.397147912378033,27235,"AK 1 00P","2020 AK 1 P",0.751239214246374,0.00348815861942354,0,0.05085368092528,1,0.0477326968973747,0,1,1,NA
"575","62000US50W-4","Windham-4 State House District (2018), Vermont","W-4",NA,50,"VT",2018,NA,NA,0.122912491649967,1,0,0,"Democratic",0.793820386947733,6020,"VT 0 W-4","2018 VT 0 4",0.955980066445183,0.0116279069767442,NA,0.0224252491694352,NA,0.00332225913621262,NA,NA,0,1
