year,deaths_drugod,crude_drugod,ageadjust_drugod,statefips,pop,unemp_rate,welf_fs_4p_benefit,ssi_total,pov_rate,state_min_wage,expansion,exp_st,neighbor_st
2000.0,112.0,20.7,20.6,44.0,1050268.0,4.199999809265137,993.0,577.0,10.2,5.65,0.0,0.0,
1999.0,113.0,21.0,21.0,44.0,990819.0,4.199999809265137,984.0,564.0,10.0,5.65,0.0,0.0,
2001.0,145.0,26.5,26.5,44.0,1057142.0,4.5,1008.0,595.0,9.6,6.15,0.0,0.0,
2005.0,178.0,31.7,31.4,44.0,1067916.0,5.099999904632568,1099.0,636.0,12.1,6.75,0.0,0.0,
1995.0,52.0,,9.7,44.0,989203.0,6.199999809265137,938.0,522.0,10.6,4.45,0.0,0.0,
1989.0,39.0,,7.7,44.0,1000666.0,4.0,796.0,429.0,6.7,4.25,0.0,0.0,
1981.0,15.0,,3.1,44.0,953013.0,7.900000095367432,656.0,311.0,11.7,3.1,0.0,0.0,
2012.0,266.0,47.8,47.8,44.0,1050304.0,10.300000190734863,1296.0,,13.6,7.4,0.0,0.0,
2014.0,318.0,56.9,57.1,44.0,1055173.0,7.699999809265137,1265.0,,,8.0,0.0,0.0,
2015.0,361.0,64.5,64.0,44.0,,,,,,,0.0,0.0,
1998.0,51.0,,9.4,44.0,987704.0,4.599999904632568,966.0,558.0,11.6,5.15,0.0,0.0,
1983.0,23.0,,5.3,44.0,956382.0,8.399999618530273,677.0,356.0,14.5,3.35,0.0,0.0,
2008.0,255.0,45.8,45.9,44.0,1055003.0,7.699999809265137,1158.0,694.0,12.7,7.4,0.0,0.0,
2004.0,144.0,25.6,25.5,44.0,1074579.0,5.199999809265137,1068.0,621.0,11.5,6.75,0.0,0.0,
1996.0,45.0,,8.6,44.0,987858.0,5.300000190734863,955.0,534.0,11.0,4.75,0.0,0.0,
1991.0,32.0,,6.1,44.0,1003990.0,8.100000381469727,885.0,471.0,10.4,4.45,0.0,0.0,
1984.0,25.0,,5.5,44.0,961894.0,5.599999904632568,687.0,367.0,12.8,3.35,0.0,0.0,
2007.0,196.0,35.1,34.8,44.0,1057315.0,5.199999809265137,1129.0,680.0,9.5,7.4,0.0,0.0,
1993.0,75.0,,14.2,44.0,997852.0,7.900000095367432,911.0,498.0,11.2,4.45,0.0,0.0,
2006.0,221.0,39.4,39.9,44.0,1063096.0,5.099999904632568,1110.0,660.0,10.5,7.1,0.0,0.0,
1994.0,63.0,,12.3,44.0,993412.0,6.800000190734863,926.0,510.0,10.3,4.45,0.0,0.0,
2009.0,220.0,39.5,39.7,44.0,1053646.0,10.899999618530273,1210.0,714.0,13.0,7.4,0.0,0.0,
2011.0,261.0,46.8,45.9,44.0,1050350.0,11.199999809265137,1182.0,714.0,13.4,7.4,0.0,0.0,
1985.0,26.0,,5.8,44.0,968955.0,4.5,716.0,379.0,9.0,3.35,0.0,0.0,
2003.0,198.0,35.4,35.7,44.0,1071342.0,5.400000095367432,1059.0,609.0,11.5,6.15,0.0,0.0,
2002.0,150.0,27.1,27.3,44.0,1065995.0,5.099999904632568,1042.0,609.0,11.0,6.15,0.0,0.0,
1987.0,27.0,,5.5,44.0,989604.0,3.5999999046325684,747.0,396.0,8.1,3.65,0.0,0.0,
1997.0,60.0,,11.2,44.0,986966.0,5.199999809265137,958.0,548.0,12.7,5.15,0.0,0.0,
2010.0,263.0,47.2,47.7,44.0,1052669.0,11.699999809265137,1295.0,714.0,13.6,7.4,0.0,0.0,
1990.0,37.0,,7.2,44.0,1003464.0,6.099999904632568,852.0,450.0,7.5,4.25,0.0,0.0,
1986.0,42.0,,7.9,44.0,977341.0,4.0,743.0,392.0,9.1,3.55,0.0,0.0,
1979.0,35.0,,7.8,44.0,,,,,,,0.0,0.0,
1982.0,20.0,,4.5,44.0,954170.0,9.399999618530273,587.0,334.0,13.3,3.35,0.0,0.0,
1999.0,404.0,19.4,19.5,45.0,3885736.0,4.099999904632568,660.0,500.0,11.7,5.15,0.0,0.0,
2005.0,738.0,32.6,33.1,45.0,4270150.0,6.800000190734863,747.0,579.0,15.0,5.15,0.0,0.0,
1983.0,36.0,,2.4,45.0,3234066.0,9.600000381469727,422.0,304.0,20.8,3.35,0.0,0.0,
1980.0,40.0,,2.6,45.0,3121820.0,6.599999904632568,367.0,238.0,16.8,3.1,0.0,0.0,
1992.0,80.0,,4.3,45.0,3600576.0,6.599999904632568,622.0,422.0,19.0,4.25,0.0,0.0,
1993.0,114.0,,6.1,45.0,3634507.0,7.199999809265137,610.0,434.0,18.7,4.25,0.0,0.0,
2010.0,1017.0,41.7,42.1,45.0,4636361.0,11.100000381469727,994.0,674.0,17.0,7.25,0.0,0.0,
1996.0,105.0,,5.3,45.0,3738974.0,5.599999904632568,638.0,470.0,13.0,4.25,0.0,0.0,
2013.0,991.0,40.0,40.0,45.0,4774839.0,7.599999904632568,937.0,,15.9,7.25,0.0,0.0,
2012.0,947.0,38.4,38.4,45.0,4723417.0,9.0,929.0,,16.7,7.25,0.0,0.0,
2008.0,839.0,35.0,35.1,45.0,4528996.0,6.800000190734863,860.0,637.0,14.0,6.55,0.0,0.0,
2003.0,573.0,26.1,26.5,45.0,4150297.0,6.699999809265137,713.0,552.0,12.7,5.15,0.0,0.0,
1991.0,88.0,,4.7,45.0,3559470.0,6.099999904632568,604.0,407.0,16.4,4.25,0.0,0.0,
2011.0,959.0,39.0,39.3,45.0,4673509.0,10.300000190734863,929.0,674.0,19.0,7.25,0.0,0.0,
1994.0,104.0,,5.5,45.0,3666456.0,6.0,615.0,446.0,13.8,4.25,0.0,0.0,
2007.0,842.0,35.8,36.0,45.0,4444110.0,5.599999904632568,808.0,623.0,14.1,5.85,0.0,0.0,
2015.0,1164.0,45.9,46.7,45.0,,,,,,,0.0,0.0,
2006.0,806.0,34.9,35.3,45.0,4357847.0,6.400000095367432,796.0,603.0,11.2,5.15,0.0,0.0,
2009.0,947.0,39.1,39.2,45.0,4589872.0,11.399999618530273,914.0,674.0,13.7,7.25,0.0,0.0,
1979.0,38.0,,2.7,45.0,,,,,,,0.0,0.0,
1995.0,94.0,,4.8,45.0,3699943.0,5.099999904632568,626.0,458.0,19.9,4.25,0.0,0.0,
2000.0,496.0,23.5,23.7,45.0,4024223.0,3.5999999046325684,671.0,513.0,11.1,5.15,0.0,0.0,
2016.0,1284.0,50.1,50.9,45.0,,,,,,,0.0,0.0,
2004.0,621.0,27.9,28.1,45.0,4210921.0,6.800000190734863,719.0,564.0,14.9,5.15,0.0,0.0,
1990.0,63.0,,3.5,45.0,3486310.0,4.900000095367432,579.0,386.0,16.2,3.8,0.0,0.0,
1989.0,71.0,,3.9,45.0,3456775.0,4.599999904632568,548.0,368.0,17.0,3.35,0.0,0.0,
1997.0,127.0,,6.3,45.0,3790066.0,4.400000095367432,641.0,484.0,13.1,4.75,0.0,0.0,
1986.0,78.0,,4.6,45.0,3342758.0,6.199999809265137,507.0,336.0,17.3,3.35,0.0,0.0,
1984.0,52.0,,3.1,45.0,3271868.0,6.699999809265137,427.0,314.0,17.2,3.35,0.0,0.0,
1988.0,71.0,,4.0,45.0,3412096.0,4.599999904632568,530.0,354.0,15.5,3.35,0.0,0.0,
1998.0,100.0,,5.0,45.0,3839578.0,3.5999999046325684,649.0,494.0,13.7,5.15,0.0,0.0,
1981.0,45.0,,3.0,45.0,3179255.0,8.0,391.0,265.0,18.4,3.35,0.0,0.0,
1982.0,63.0,,4.2,45.0,3207614.0,10.699999809265137,390.0,284.0,21.2,3.35,0.0,0.0,
1987.0,53.0,,3.3,45.0,3380506.0,5.199999809265137,511.0,340.0,15.6,3.35,0.0,0.0,
1985.0,52.0,,3.2,45.0,3303209.0,6.599999904632568,493.0,325.0,15.2,3.35,0.0,0.0,
2001.0,535.0,25.0,25.2,45.0,4064995.0,5.199999809265137,679.0,531.0,15.1,5.15,0.0,0.0,
2002.0,493.0,22.8,23.2,45.0,4107795.0,6.0,697.0,545.0,14.3,5.15,0.0,0.0,
2014.0,1110.0,44.3,44.3,45.0,4832482.0,6.400000095367432,962.0,,,7.25,0.0,0.0,
1997.0,15.0,,4.2,46.0,730855.0,3.0999999046325684,850.0,499.0,16.5,5.15,0.0,0.0,
2006.0,107.0,27.4,28.0,46.0,783033.0,3.0999999046325684,1059.0,618.0,10.7,5.15,0.0,0.0,
1996.0,14.0,,3.8,46.0,730699.0,3.4000000953674316,847.0,485.0,11.8,4.25,0.0,0.0,
1998.0,12.0,,3.3,46.0,730789.0,3.0,858.0,509.0,10.8,5.15,0.0,0.0,
2008.0,112.0,27.8,28.9,46.0,799124.0,3.0,1131.0,652.0,13.1,6.55,0.0,0.0,
2012.0,138.0,32.6,33.2,46.0,834047.0,4.199999809265137,1281.0,,12.8,7.25,0.0,0.0,
2016.0,170.0,39.6,42.1,46.0,,,,,,,0.0,0.0,
2007.0,86.0,21.6,21.1,46.0,791623.0,2.9000000953674316,1078.0,638.0,9.4,5.85,0.0,0.0,
2014.0,156.0,36.5,37.1,46.0,853175.0,3.4000000953674316,1284.0,,,7.25,0.0,0.0,
2009.0,105.0,25.7,27.3,46.0,807067.0,5.199999809265137,1182.0,689.0,14.1,7.25,0.0,0.0,
2005.0,94.0,24.4,24.9,46.0,775493.0,3.700000047683716,1043.0,594.0,11.8,5.15,0.0,0.0,
1984.0,6.0,,1.8,46.0,697249.0,4.5,570.0,329.0,14.5,2.8,0.0,0.0,
2001.0,77.0,20.8,20.8,46.0,757972.0,3.0999999046325684,899.0,546.0,8.4,5.15,0.0,0.0,
1986.0,4.0,,1.3,46.0,696034.0,4.699999809265137,601.0,351.0,17.0,2.8,0.0,0.0,
2003.0,86.0,22.9,23.3,46.0,763729.0,3.5,988.0,567.0,12.7,5.15,0.0,0.0,
1988.0,5.0,,1.5,46.0,698165.0,4.199999809265137,655.0,369.0,14.2,3.35,0.0,0.0,
1980.0,6.0,,1.8,46.0,690768.0,4.699999809265137,511.0,253.0,18.8,2.3,0.0,0.0,
1991.0,13.0,,4.0,46.0,701445.0,3.5999999046325684,743.0,422.0,14.0,4.25,0.0,0.0,
2015.0,160.0,37.4,38.3,46.0,,,,,,,0.0,0.0,
1979.0,2.0,,0.5,46.0,,,,,,,0.0,0.0,
1985.0,6.0,,1.6,46.0,698402.0,4.800000190734863,592.0,340.0,17.3,2.8,0.0,0.0,
2011.0,132.0,31.5,31.7,46.0,823772.0,4.699999809265137,1280.0,689.0,14.5,7.25,0.0,0.0,
2010.0,131.0,31.7,32.9,46.0,816211.0,5.099999904632568,1281.0,689.0,13.2,7.25,0.0,0.0,
2000.0,65.0,17.8,17.9,46.0,755844.0,2.700000047683716,883.0,528.0,10.7,5.15,0.0,0.0,
2004.0,102.0,26.8,27.7,46.0,770396.0,3.700000047683716,1005.0,579.0,13.4,5.15,0.0,0.0,
1992.0,11.0,,3.4,46.0,708698.0,3.5,780.0,437.0,15.1,4.25,0.0,0.0,
2002.0,69.0,18.5,18.8,46.0,760020.0,3.299999952316284,930.0,560.0,11.5,5.15,0.0,0.0,
1999.0,66.0,18.2,18.3,46.0,733133.0,2.799999952316284,876.0,515.0,7.7,5.15,0.0,0.0,
2013.0,145.0,34.0,36.0,46.0,844877.0,3.799999952316284,1307.0,,10.3,7.25,0.0,0.0,
1987.0,4.0,,1.7,46.0,696036.0,4.400000095367432,631.0,355.0,15.2,2.8,0.0,0.0,
1995.0,10.0,,2.8,46.0,728251.0,3.299999952316284,830.0,473.0,14.5,4.25,0.0,0.0,
1981.0,6.0,,2.4,46.0,689584.0,4.800000190734863,546.0,280.0,19.5,2.3,0.0,0.0,
1983.0,7.0,,2.4,46.0,693008.0,5.300000190734863,566.0,319.0,18.4,2.8,0.0,0.0,
1982.0,10.0,,3.3,46.0,690597.0,5.5,546.0,299.0,16.8,2.8,0.0,0.0,
2008.0,1490.0,44.5,44.7,47.0,6247411.0,6.599999904632568,768.0,637.0,15.0,6.55,0.0,0.0,
1987.0,91.0,,3.7,47.0,4782927.0,6.800000190734863,460.0,340.0,16.9,3.35,0.0,0.0,
1981.0,70.0,,3.2,47.0,4627658.0,9.199999809265137,381.0,265.0,20.9,3.35,0.0,0.0,
2005.0,1284.0,40.0,40.6,47.0,5991057.0,5.599999904632568,725.0,579.0,14.9,5.15,0.0,0.0,
2013.0,1745.0,51.0,51.4,47.0,6495978.0,8.199999809265137,894.0,,18.1,7.25,0.0,0.0,
1989.0,92.0,,3.6,47.0,4854444.0,5.199999809265137,511.0,368.0,18.4,3.35,0.0,0.0,
2004.0,1154.0,36.5,37.0,47.0,5910809.0,5.400000095367432,697.0,564.0,15.9,5.15,0.0,0.0,
1982.0,64.0,,2.9,47.0,4646041.0,11.699999809265137,381.0,284.0,23.6,3.35,0.0,0.0,
2000.0,763.0,25.1,25.3,47.0,5703719.0,4.0,652.0,513.0,13.5,5.15,0.0,0.0,
1984.0,79.0,,3.3,47.0,4686737.0,9.300000190734863,407.0,314.0,17.4,3.35,0.0,0.0,
1999.0,755.0,25.1,25.2,47.0,5483535.0,4.099999904632568,645.0,500.0,11.9,5.15,0.0,0.0,
1990.0,111.0,,4.4,47.0,4877203.0,5.5,555.0,386.0,16.9,3.8,0.0,0.0,
1998.0,251.0,,8.5,47.0,5432679.0,4.5,634.0,494.0,13.4,5.15,0.0,0.0,
2016.0,2155.0,61.8,62.8,47.0,,,,,,,0.0,0.0,
1993.0,157.0,,5.8,47.0,5085666.0,6.0,596.0,434.0,19.6,4.25,0.0,0.0,
2010.0,1597.0,47.1,47.8,47.0,6356683.0,9.899999618530273,894.0,674.0,16.7,7.25,0.0,0.0,
2009.0,1491.0,44.2,44.6,47.0,6306019.0,10.600000381469727,814.0,674.0,16.5,7.25,0.0,0.0,
1980.0,75.0,,3.4,47.0,4591120.0,7.300000190734863,357.0,238.0,19.6,3.1,0.0,0.0,
2015.0,1935.0,56.0,56.9,47.0,,,,,,,0.0,0.0,
1979.0,73.0,,3.5,47.0,,,,,,,0.0,0.0,
2014.0,1786.0,52.0,52.9,47.0,6549352.0,6.699999809265137,858.0,,,7.25,0.0,0.0,
2011.0,1636.0,47.9,48.7,47.0,6398361.0,9.300000190734863,894.0,674.0,16.3,7.25,0.0,0.0,
2012.0,1671.0,48.9,49.6,47.0,6454914.0,8.199999809265137,894.0,,18.6,7.25,0.0,0.0,
1996.0,199.0,,7.0,47.0,5313576.0,5.300000190734863,623.0,470.0,15.9,4.25,0.0,0.0,
2007.0,1410.0,42.5,43.1,47.0,6175727.0,4.800000190734863,744.0,623.0,14.8,5.85,0.0,0.0,
1988.0,105.0,,4.1,47.0,4822437.0,5.800000190734863,484.0,354.0,18.0,3.35,0.0,0.0,
2002.0,932.0,30.1,30.5,47.0,5795918.0,5.300000190734863,678.0,545.0,14.8,5.15,0.0,0.0,
1991.0,122.0,,4.7,47.0,4946886.0,6.599999904632568,590.0,407.0,15.5,4.25,0.0,0.0,
2006.0,1386.0,42.4,43.3,47.0,6088766.0,5.199999809265137,732.0,603.0,14.9,5.15,0.0,0.0,
1994.0,153.0,,5.6,47.0,5163016.0,5.099999904632568,601.0,446.0,14.6,4.25,0.0,0.0,
1983.0,70.0,,3.0,47.0,4659749.0,11.699999809265137,407.0,304.0,20.0,3.35,0.0,0.0,
2003.0,1056.0,33.8,34.4,47.0,5847812.0,5.699999809265137,691.0,552.0,14.0,5.15,0.0,0.0,
1985.0,81.0,,3.3,47.0,4715296.0,8.199999809265137,432.0,325.0,18.1,3.35,0.0,0.0,
1997.0,194.0,,6.7,47.0,5378433.0,5.300000190734863,626.0,484.0,14.3,4.75,0.0,0.0,
1995.0,170.0,,6.0,47.0,5241168.0,5.300000190734863,612.0,458.0,15.5,4.25,0.0,0.0,
1992.0,108.0,,4.1,47.0,5013999.0,6.599999904632568,596.0,422.0,17.0,4.25,0.0,0.0,
2001.0,807.0,26.3,26.5,47.0,5750789.0,4.699999809265137,660.0,531.0,14.1,5.15,0.0,0.0,
1986.0,92.0,,3.9,47.0,4738708.0,7.900000095367432,454.0,336.0,18.3,3.35,0.0,0.0,
1991.0,537.0,,5.9,48.0,17339904.0,7.0,573.0,407.0,17.5,3.35,0.0,0.0,
2011.0,4067.0,30.4,30.5,48.0,25640909.0,7.900000095367432,980.0,674.0,17.4,7.25,0.0,0.0,
2003.0,2937.0,25.9,26.1,48.0,22030931.0,6.699999809265137,706.0,552.0,17.0,5.15,0.0,0.0,
1989.0,455.0,,5.1,48.0,16806735.0,6.699999809265137,521.0,368.0,17.1,3.35,0.0,0.0,
1985.0,338.0,,4.0,48.0,16272734.0,6.800000190734863,465.0,325.0,15.9,1.4,0.0,0.0,
1981.0,197.0,,2.8,48.0,14746318.0,5.300000190734863,373.0,265.0,15.4,3.35,0.0,0.0,
1992.0,528.0,,5.7,48.0,17650479.0,7.599999904632568,591.0,422.0,18.3,3.35,0.0,0.0,
1996.0,695.0,,7.0,48.0,19006240.0,5.800000190734863,623.0,470.0,16.6,3.35,0.0,0.0,
2010.0,3940.0,30.1,30.1,48.0,25245178.0,8.199999809265137,980.0,674.0,18.4,7.25,0.0,0.0,
2012.0,4022.0,29.7,29.6,48.0,26060796.0,6.800000190734863,984.0,,17.0,7.25,0.0,0.0,
1993.0,551.0,,5.9,48.0,17996764.0,7.199999809265137,591.0,434.0,17.4,3.35,0.0,0.0,
1995.0,679.0,,7.0,48.0,18679706.0,6.099999904632568,612.0,458.0,17.4,3.35,0.0,0.0,
2015.0,4574.0,32.2,32.1,48.0,,,,,,,0.0,0.0,
2016.0,4703.0,32.6,32.4,48.0,,,,,,,0.0,0.0,
1987.0,282.0,,3.3,48.0,16621791.0,8.5,492.0,340.0,17.6,3.35,0.0,0.0,
1986.0,383.0,,4.4,48.0,16561113.0,8.899999618530273,489.0,336.0,17.3,1.4,0.0,0.0,
1988.0,408.0,,4.7,48.0,16667022.0,7.400000095367432,511.0,354.0,18.0,3.35,0.0,0.0,
1999.0,2107.0,20.0,20.0,48.0,20044141.0,4.699999809265137,645.0,500.0,15.2,3.35,0.0,0.0,
1997.0,807.0,,8.0,48.0,19355427.0,5.400000095367432,626.0,484.0,16.7,3.35,0.0,0.0,
2013.0,4106.0,29.9,29.8,48.0,26448193.0,6.300000190734863,994.0,,16.8,7.25,0.0,0.0,
2006.0,3330.0,27.5,27.7,48.0,23359580.0,4.900000095367432,774.0,603.0,16.4,5.15,0.0,0.0,
2009.0,3863.0,29.9,30.0,48.0,24801761.0,7.5,887.0,674.0,17.3,7.25,0.0,0.0,
2001.0,2502.0,22.9,22.9,48.0,21319622.0,5.0,675.0,531.0,14.9,5.15,0.0,0.0,
1979.0,202.0,,3.1,48.0,,,,,,,0.0,0.0,
1984.0,224.0,,2.7,48.0,16007086.0,6.199999809265137,431.0,314.0,15.7,1.4,0.0,0.0,
2005.0,3110.0,26.4,26.6,48.0,22778123.0,5.400000095367432,767.0,579.0,16.2,5.15,0.0,0.0,
1982.0,193.0,,2.5,48.0,15331415.0,6.900000095367432,374.0,284.0,16.2,3.35,0.0,0.0,
2000.0,2090.0,19.6,19.6,48.0,20944499.0,4.400000095367432,667.0,513.0,15.5,3.35,0.0,0.0,
2002.0,2703.0,24.2,24.4,48.0,21690325.0,6.400000095367432,693.0,545.0,15.6,5.15,0.0,0.0,
2004.0,2910.0,25.2,25.3,48.0,22394023.0,6.0,732.0,564.0,16.5,5.15,0.0,0.0,
1980.0,199.0,,3.0,48.0,14229191.0,5.199999809265137,349.0,238.0,15.7,3.1,0.0,0.0,
1990.0,448.0,,5.1,48.0,16986335.0,6.400000095367432,552.0,386.0,15.9,3.35,0.0,0.0,
2007.0,3496.0,28.2,28.3,48.0,23831983.0,4.400000095367432,802.0,623.0,16.5,5.85,0.0,0.0,
1983.0,205.0,,2.6,48.0,15751676.0,7.900000095367432,393.0,304.0,16.0,1.4,0.0,0.0,
2014.0,4348.0,31.1,31.1,48.0,26956958.0,5.099999904632568,965.0,,,7.25,0.0,0.0,
2008.0,3423.0,27.0,27.2,48.0,24309039.0,4.900000095367432,835.0,637.0,15.9,6.55,0.0,0.0,
1998.0,835.0,,8.1,48.0,19712389.0,4.900000095367432,634.0,494.0,15.1,3.35,0.0,0.0,
1994.0,603.0,,6.2,48.0,18338319.0,6.599999904632568,596.0,446.0,19.1,3.35,0.0,0.0,
1996.0,120.0,,12.4,49.0,2022253.0,3.5,861.0,470.0,7.7,4.75,0.0,0.0,
1994.0,83.0,,9.6,49.0,1930436.0,3.9000000953674316,822.0,447.0,8.0,4.25,0.0,0.0,
2001.0,369.0,35.7,36.1,49.0,2283715.0,4.400000095367432,934.0,531.0,10.5,5.15,0.0,0.0,
1984.0,48.0,,6.6,49.0,1622342.0,6.5,608.0,324.0,11.1,3.35,0.0,0.0,
2007.0,654.0,52.9,54.0,49.0,2597746.0,2.5999999046325684,1073.0,623.0,9.6,5.85,0.0,0.0,
2000.0,352.0,35.0,35.1,49.0,2244502.0,3.4000000953674316,918.0,513.0,7.6,5.15,0.0,0.0,
2010.0,676.0,51.0,51.2,49.0,2774424.0,8.100000381469727,1223.0,674.0,10.0,7.25,0.0,0.0,
1987.0,17.0,,1.8,49.0,1678119.0,6.199999809265137,653.0,349.0,10.2,3.35,0.0,0.0,
1983.0,43.0,,6.9,49.0,1594943.0,8.800000190734863,632.0,314.0,13.5,3.35,0.0,0.0,
2006.0,576.0,48.3,49.5,49.0,2525507.0,2.9000000953674316,1055.0,603.0,9.3,5.15,0.0,0.0,
1988.0,56.0,,7.7,49.0,1689372.0,5.0,677.0,363.0,9.8,3.35,0.0,0.0,
1986.0,41.0,,5.2,49.0,1662834.0,6.199999809265137,649.0,346.0,12.6,3.35,0.0,0.0,
2009.0,723.0,55.5,56.7,49.0,2723421.0,7.800000190734863,1171.0,674.0,9.7,7.25,0.0,0.0,
1993.0,93.0,,10.9,49.0,1875993.0,4.199999809265137,797.0,439.0,10.7,4.25,0.0,0.0,
2002.0,450.0,42.5,42.8,49.0,2324815.0,5.800000190734863,968.0,545.0,9.9,5.15,0.0,0.0,
1997.0,148.0,,15.6,49.0,2065397.0,3.200000047683716,864.0,484.0,8.9,5.15,0.0,0.0,
2015.0,966.0,67.5,68.2,49.0,,,,,,,0.0,0.0,
2008.0,651.0,51.2,52.0,49.0,2663029.0,3.299999952316284,1097.0,637.0,7.6,6.55,0.0,0.0,
2004.0,527.0,47.3,47.8,49.0,2401580.0,5.099999904632568,1013.0,564.0,9.9,5.15,0.0,0.0,
2013.0,870.0,62.7,63.3,49.0,2900872.0,4.400000095367432,1251.0,,8.3,7.25,0.0,0.0,
2014.0,861.0,61.2,62.4,49.0,2942902.0,3.799999952316284,1215.0,,,7.25,0.0,0.0,
2005.0,574.0,49.9,50.6,49.0,2457719.0,4.099999904632568,1044.0,579.0,9.2,5.15,0.0,0.0,
1981.0,52.0,,8.9,49.0,1515471.0,6.5,584.0,275.0,12.2,2.75,0.0,0.0,
2011.0,755.0,55.8,57.0,49.0,2814784.0,6.800000190734863,1251.0,674.0,11.0,7.25,0.0,0.0,
1992.0,66.0,,8.0,49.0,1821498.0,4.900000095367432,794.0,427.0,9.4,4.25,0.0,0.0,
1990.0,47.0,,5.8,49.0,1722850.0,4.400000095367432,734.0,392.0,8.2,3.8,0.0,0.0,
2012.0,882.0,64.5,66.0,49.0,2854871.0,5.400000095367432,1251.0,,11.0,7.25,0.0,0.0,
1982.0,31.0,,4.5,49.0,1558314.0,8.300000190734863,584.0,294.0,14.5,3.35,0.0,0.0,
2016.0,944.0,64.4,65.2,49.0,,,,,,,0.0,0.0,
1979.0,41.0,,7.1,49.0,,,,,,,0.0,0.0,
1998.0,170.0,,17.1,49.0,2100562.0,3.700000047683716,872.0,494.0,9.0,5.15,0.0,0.0,
1980.0,35.0,,5.7,49.0,1461037.0,6.5,559.0,248.0,10.0,2.6,0.0,0.0,
1999.0,350.0,35.4,35.5,49.0,2129836.0,3.5999999046325684,890.0,500.0,5.7,5.15,0.0,0.0,
1985.0,40.0,,5.4,49.0,1642910.0,6.199999809265137,630.0,335.0,10.9,3.35,0.0,0.0,
1995.0,109.0,,11.8,49.0,1976774.0,3.5,844.0,458.0,8.4,4.25,0.0,0.0,
2003.0,475.0,43.8,44.3,49.0,2360137.0,5.699999809265137,1004.0,552.0,9.1,5.15,0.0,0.0,
1989.0,59.0,,8.1,49.0,1705864.0,4.599999904632568,690.0,377.0,8.2,3.35,0.0,0.0,
1991.0,58.0,,7.3,49.0,1771941.0,4.699999809265137,772.0,413.0,12.9,4.25,0.0,0.0,
1996.0,14.0,,4.3,50.0,586352.0,4.400000095367432,1029.0,517.0,12.6,4.75,0.0,0.0,
2004.0,106.0,31.7,32.3,50.0,619920.0,3.700000047683716,1181.0,616.0,7.9,6.75,0.0,0.0,
2000.0,81.0,24.8,24.7,50.0,609618.0,2.700000047683716,1103.0,571.0,10.0,5.75,0.0,0.0,
1980.0,6.0,,2.6,50.0,511456.0,6.300000190734863,646.0,279.0,12.0,3.1,0.0,0.0,
2002.0,86.0,25.9,25.5,50.0,615442.0,4.0,1153.0,604.0,9.9,6.25,0.0,0.0,
2014.0,138.0,41.7,44.0,50.0,626562.0,4.099999904632568,1329.0,,,8.73,0.0,0.0,
1986.0,9.0,,3.2,50.0,534066.0,4.400000095367432,797.0,392.0,11.0,3.45,0.0,0.0,
1988.0,13.0,,4.8,50.0,549763.0,3.0,843.0,412.0,8.1,3.65,0.0,0.0,
1999.0,56.0,17.2,17.3,50.0,593740.0,2.9000000953674316,1045.0,555.0,9.6,5.75,0.0,0.0,
2009.0,100.0,29.4,29.5,50.0,624817.0,6.900000095367432,1274.0,726.0,9.4,8.06,0.0,0.0,
1994.0,14.0,,4.5,50.0,578900.0,4.599999904632568,986.0,501.0,7.6,4.25,0.0,0.0,
2006.0,111.0,32.9,34.0,50.0,622892.0,3.700000047683716,1174.0,655.0,7.8,7.25,0.0,0.0,
2001.0,73.0,22.2,22.3,50.0,612223.0,3.299999952316284,1119.0,590.0,9.7,6.25,0.0,0.0,
2016.0,184.0,56.5,61.1,50.0,,,,,,,0.0,0.0,
2007.0,106.0,31.3,32.8,50.0,623481.0,3.9000000953674316,1193.0,675.0,9.9,7.53,0.0,0.0,
2008.0,127.0,37.4,36.8,50.0,624151.0,4.5,1222.0,689.0,9.0,7.68,0.0,0.0,
2005.0,93.0,27.7,28.9,50.0,621215.0,3.5,1212.0,631.0,7.6,7.0,0.0,0.0,
1992.0,14.0,,4.7,50.0,570115.0,6.400000095367432,993.0,487.0,10.5,4.25,0.0,0.0,
1982.0,8.0,,2.7,50.0,519109.0,7.199999809265137,689.0,331.0,12.9,3.35,0.0,0.0,
1979.0,10.0,,4.5,50.0,,,,,,,0.0,0.0,
2010.0,113.0,33.2,33.2,50.0,625793.0,6.400000095367432,1360.0,726.0,10.8,8.06,0.0,0.0,
1987.0,17.0,,6.3,50.0,540267.0,3.799999952316284,795.0,397.0,9.3,3.55,0.0,0.0,
2013.0,145.0,43.4,44.5,50.0,626630.0,4.400000095367432,1365.0,,8.7,8.6,0.0,0.0,
1998.0,22.0,,6.7,50.0,590579.0,3.0999999046325684,1027.0,549.0,9.9,5.25,0.0,0.0,
1995.0,16.0,,5.1,50.0,582827.0,4.300000190734863,1012.0,517.0,10.3,4.5,0.0,0.0,
1981.0,12.0,,5.6,50.0,515594.0,5.800000190734863,679.0,309.0,12.3,3.35,0.0,0.0,
2003.0,106.0,31.8,32.0,50.0,617858.0,4.5,1172.0,604.0,8.5,6.25,0.0,0.0,
2015.0,146.0,44.5,45.5,50.0,,,,,,,0.0,0.0,
1997.0,18.0,,5.5,50.0,588665.0,4.0,1019.0,539.0,9.3,5.25,0.0,0.0,
2011.0,135.0,39.7,40.3,50.0,626320.0,5.599999904632568,1360.0,726.0,11.6,8.15,0.0,0.0,
