state,year,office,dist,type,dem_share,dem_win,dem_share_next,dem_win_next,state_type2,gov_dem,st_dem
MI,1920,LT GOV,,G,0.24877557,0.0,0.33929196,0.0,R,0.0,0.0
MI,1920,SEC STATE,,G,0.24333534,0.0,0.3266872,0.0,R,0.0,0.0
MI,1920,TREASURER,,G,0.23830578,0.0,0.32513714,0.0,R,0.0,0.0
MI,1921,EDUCATION,,G,0.21627514,0.0,0.24489,0.0,R,0.0,0.0
MI,1921,H,3.0,S,0.23731738,0.0,0.38946158,0.0,R,0.0,0.0
MI,1922,ATTY GENL,,G,0.33618656,0.0,0.16911718,0.0,R,0.0,0.0
MI,1922,AUDITOR,,G,0.0,0.0,,0.0,R,0.0,0.0
MI,1922,G,,G,0.37944663,0.0,0.30064437,0.0,R,0.0,0.0
MI,1922,H,1.0,G,0.56476253,1.0,0.32291612,0.0,R,0.0,0.0
MI,1922,H,2.0,G,0.4260865,0.0,0.26203638,0.0,R,0.0,0.0
MI,1922,H,3.0,G,0.38946158,0.0,0.42479828,0.0,R,0.0,0.0
MI,1922,H,4.0,G,0.345839,0.0,0.29603535,0.0,R,0.0,0.0
MI,1922,H,5.0,G,0.28885403,0.0,0.18699345,0.0,R,0.0,0.0
MI,1922,H,6.0,G,0.38458806,0.0,0.14387174,0.0,R,0.0,0.0
MI,1922,H,7.0,G,0.27545685,0.0,0.19132473,0.0,R,0.0,0.0
MI,1922,H,8.0,G,0.36586645,0.0,0.22497128,0.0,R,0.0,0.0
MI,1922,H,9.0,G,0.0,0.0,0.15633735,0.0,R,0.0,0.0
MI,1922,H,10.0,G,0.0,0.0,0.18708012,0.0,R,0.0,0.0
MI,1922,H,11.0,G,0.3073581,0.0,0.26748437,0.0,R,0.0,0.0
MI,1922,H,12.0,G,0.20550103,0.0,,0.0,R,0.0,0.0
MI,1922,H,13.0,G,0.29270682,0.0,0.11568905,0.0,R,0.0,0.0
MI,1922,LT GOV,,G,0.33929196,0.0,0.19088572,0.0,R,0.0,0.0
MI,1922,S,1.0,G,0.5113467,1.0,0.27830186,0.0,R,0.0,0.0
MI,1922,SEC STATE,,G,0.3266872,0.0,0.173305,0.0,R,0.0,0.0
MI,1922,TREASURER,,G,0.32513714,0.0,0.17381772,0.0,R,0.0,0.0
MI,1923,EDUCATION,,G,0.24489,0.0,0.21841072,0.0,R,0.0,0.0
MI,1923,H,3.0,S,0.42479828,0.0,0.34931993,0.0,R,0.0,0.0
MI,1924,ATTY GENL,,G,0.16911718,0.0,0.27022412,0.0,R,0.0,0.0
MI,1924,AUDITOR,,G,0.0,0.0,0.25770637,0.0,R,0.0,0.0
MI,1924,G,,G,0.30064437,0.0,0.3624511,0.0,R,0.0,0.0
MI,1924,H,1.0,G,0.32291612,0.0,0.25244305,0.0,R,0.0,0.0
MI,1924,H,2.0,G,0.26203638,0.0,0.33266917,0.0,R,0.0,0.0
MI,1924,H,3.0,G,0.34931993,0.0,0.38004035,0.0,R,0.0,0.0
MI,1924,H,4.0,G,0.29603535,0.0,0.2771404,0.0,R,0.0,0.0
MI,1924,H,5.0,G,0.18699345,0.0,0.19839425,0.0,R,0.0,0.0
MI,1924,H,6.0,G,0.14387174,0.0,0.32027954,0.0,R,0.0,0.0
MI,1924,H,7.0,G,0.19132473,0.0,0.21892373,0.0,R,0.0,0.0
MI,1924,H,8.0,G,0.22497128,0.0,,0.0,R,0.0,0.0
MI,1924,H,9.0,G,0.15633735,0.0,,0.0,R,0.0,0.0
MI,1924,H,10.0,G,0.18708012,0.0,,0.0,R,0.0,0.0
MI,1924,H,11.0,G,0.26748437,0.0,0.22437207,0.0,R,0.0,0.0
MI,1924,H,12.0,G,0.0,0.0,,0.0,R,0.0,0.0
MI,1924,H,13.0,G,0.11568905,0.0,0.31693703,0.0,R,0.0,0.0
MI,1924,LT GOV,,G,0.19088572,0.0,0.2843675,0.0,R,0.0,0.0
MI,1924,S,2.0,G,0.24888352,0.0,0.21105286,0.0,R,0.0,0.0
MI,1924,S,2.0,S,0.24118418,0.0,0.24888352,0.0,R,0.0,0.0
MI,1924,SEC STATE,,G,0.173305,0.0,0.26863757,0.0,R,0.0,0.0
MI,1924,TREASURER,,G,0.17381772,0.0,0.26189148,0.0,R,0.0,0.0
MI,1925,EDUCATION,,G,0.21841072,0.0,0.21572843,0.0,R,0.0,0.0
MI,1925,H,3.0,S,0.38004035,0.0,0.29800174,0.0,R,0.0,0.0
MI,1926,ATTY GENL,,G,0.27022412,0.0,0.27996168,0.0,R,0.0,0.0
MI,1926,AUDITOR,,G,0.25770637,0.0,0.28008258,0.0,R,0.0,0.0
MI,1926,G,,G,0.3624511,0.0,0.29621336,0.0,R,0.0,0.0
MI,1926,H,1.0,G,0.25244305,0.0,0.38161874,0.0,R,0.0,0.0
MI,1926,H,2.0,G,0.33266917,0.0,0.26454118,0.0,R,0.0,0.0
MI,1926,H,3.0,G,0.29800174,0.0,0.20552199,0.0,R,0.0,0.0
MI,1926,H,4.0,G,0.2771404,0.0,0.24622074,0.0,R,0.0,0.0
MI,1926,H,5.0,G,0.19839425,0.0,0.21134298,0.0,R,0.0,0.0
MI,1926,H,6.0,G,0.32027954,0.0,0.27217484,0.0,R,0.0,0.0
MI,1926,H,7.0,G,0.21892373,0.0,0.26064405,0.0,R,0.0,0.0
MI,1926,H,8.0,G,0.0,0.0,0.24586433,0.0,R,0.0,0.0
MI,1926,H,9.0,G,0.0,0.0,,0.0,R,0.0,0.0
MI,1926,H,10.0,G,0.0,0.0,0.26260144,0.0,R,0.0,0.0
MI,1926,H,11.0,G,0.22437207,0.0,0.32817543,0.0,R,0.0,0.0
MI,1926,H,12.0,G,0.0,0.0,0.30890644,0.0,R,0.0,0.0
MI,1926,H,13.0,G,0.31693703,0.0,0.34762737,0.0,R,0.0,0.0
MI,1926,LT GOV,,G,0.2843675,0.0,0.28395903,0.0,R,0.0,0.0
MI,1926,SEC STATE,,G,0.26863757,0.0,0.2821992,0.0,R,0.0,0.0
MI,1926,TREASURER,,G,0.26189148,0.0,0.2824217,0.0,R,0.0,0.0
MI,1927,EDUCATION,,G,0.21572843,0.0,0.18135166,0.0,R,0.0,0.0
MI,1928,ATTY GENL,,G,0.27996168,0.0,0.29978275,0.0,R,0.0,0.0
MI,1928,AUDITOR,,G,0.28008258,0.0,0.30760723,0.0,R,0.0,0.0
MI,1928,G,,G,0.29621336,0.0,0.42495373,0.0,R,0.0,0.0
MI,1928,H,1.0,G,0.38161874,0.0,0.16593722,0.0,R,0.0,0.0
MI,1928,H,2.0,G,0.26454118,0.0,0.41953903,0.0,R,0.0,0.0
MI,1928,H,3.0,G,0.20552199,0.0,0.28937498,0.0,R,0.0,0.0
MI,1928,H,4.0,G,0.24622074,0.0,0.3391646,0.0,R,0.0,0.0
MI,1928,H,5.0,G,0.21134298,0.0,,0.0,R,0.0,0.0
MI,1928,H,6.0,G,0.27217484,0.0,0.28694764,0.0,R,0.0,0.0
MI,1928,H,7.0,G,0.26064405,0.0,0.056575127,0.0,R,0.0,0.0
MI,1928,H,8.0,G,0.24586433,0.0,0.3263178,0.0,R,0.0,0.0
MI,1928,H,9.0,G,0.0,0.0,0.2504069,0.0,R,0.0,0.0
MI,1928,H,10.0,G,0.26260144,0.0,0.21192037,0.0,R,0.0,0.0
MI,1928,H,11.0,G,0.32817543,0.0,,0.0,R,0.0,0.0
MI,1928,H,12.0,G,0.30890644,0.0,,0.0,R,0.0,0.0
MI,1928,H,13.0,G,0.34762737,0.0,0.1968585,0.0,R,0.0,0.0
MI,1928,LT GOV,,G,0.28395903,0.0,0.33071297,0.0,R,0.0,0.0
MI,1928,S,1.0,G,0.27803335,0.0,0.4781413,0.0,R,0.0,0.0
MI,1928,S,1.0,S,0.27830186,0.0,0.27803335,0.0,R,0.0,0.0
MI,1928,SEC STATE,,G,0.2821992,0.0,0.31024736,0.0,R,0.0,0.0
MI,1928,TREASURER,,G,0.2824217,0.0,0.31023517,0.0,R,0.0,0.0
MI,1929,EDUCATION,,G,0.18135166,0.0,0.23053384,0.0,R,0.0,0.0
MI,1930,ATTY GENL,,G,0.29978275,0.0,0.5149416,1.0,R,0.0,0.0
MI,1930,AUDITOR,,G,0.30760723,0.0,0.51280963,1.0,R,0.0,0.0
MI,1930,G,,G,0.42495373,0.0,0.5601843,1.0,R,0.0,0.0
MI,1930,H,1.0,G,0.16593722,0.0,,,R,0.0,0.0
MI,1930,H,2.0,G,0.41953903,0.0,,,R,0.0,0.0
MI,1930,H,3.0,G,0.28937498,0.0,,,R,0.0,0.0
MI,1930,H,4.0,G,0.3391646,0.0,,,R,0.0,0.0
MI,1930,H,5.0,G,0.0,0.0,,,R,0.0,0.0
MI,1930,H,6.0,G,0.28694764,0.0,,,R,0.0,0.0
MI,1930,H,7.0,G,0.056575127,0.0,,,R,0.0,0.0
MI,1930,H,8.0,G,0.3263178,0.0,0.5557636,1.0,R,0.0,0.0
MI,1930,H,9.0,G,0.2504069,0.0,,,R,0.0,0.0
MI,1930,H,10.0,G,0.21192037,0.0,,,R,0.0,0.0
MI,1930,H,11.0,G,0.0,0.0,,,R,0.0,0.0
MI,1930,H,12.0,G,0.0,0.0,,,R,0.0,0.0
MI,1930,H,13.0,G,0.1968585,0.0,,,R,0.0,0.0
MI,1930,LT GOV,,G,0.33071297,0.0,0.52381706,1.0,R,0.0,0.0
MI,1930,S,2.0,G,0.21105286,0.0,0.5603907,1.0,R,0.0,0.0
MI,1930,SEC STATE,,G,0.31024736,0.0,0.49909583,0.0,R,0.0,0.0
MI,1930,TREASURER,,G,0.31023517,0.0,0.5140635,1.0,R,0.0,0.0
MI,1931,EDUCATION,,G,0.23053384,0.0,0.5519025,1.0,R,0.0,0.0
MI,1931,H,8.0,S,0.5557636,1.0,,,R,0.0,0.0
MI,1932,ATTY GENL,,G,0.5149416,1.0,0.47560224,0.0,R,0.0,0.0
MI,1932,AUDITOR,,G,0.51280963,1.0,0.5101658,1.0,R,0.0,0.0
MI,1932,G,,G,0.5601843,1.0,0.466567,0.0,R,0.0,0.0
MI,1932,H,1.0,G,0.7034231,1.0,0.6760397,1.0,R,0.0,0.0
MI,1932,H,2.0,G,0.5115767,1.0,0.49274886,0.0,R,0.0,0.0
MI,1932,H,3.0,G,0.48277053,0.0,0.4418976,0.0,R,0.0,0.0
MI,1932,H,4.0,G,0.52228737,1.0,0.41168207,0.0,R,0.0,0.0
MI,1932,H,5.0,G,0.47940052,0.0,0.4881657,0.0,R,0.0,0.0
MI,1932,H,6.0,G,0.54768205,1.0,0.49207413,0.0,R,0.0,0.0
MI,1932,H,7.0,G,0.42704383,0.0,0.39250427,0.0,R,0.0,0.0
MI,1932,H,8.0,G,0.5438209,1.0,0.4712368,0.0,R,0.0,0.0
MI,1932,H,9.0,G,0.52457136,1.0,0.47874793,0.0,R,0.0,0.0
MI,1932,H,10.0,G,0.45399857,0.0,0.40045717,0.0,R,0.0,0.0
MI,1932,H,11.0,G,0.5127331,1.0,0.54761475,1.0,R,0.0,0.0
MI,1932,H,12.0,G,0.35929224,0.0,0.5210746,1.0,R,0.0,0.0
MI,1932,H,13.0,G,0.46235517,0.0,0.41894475,0.0,R,0.0,0.0
MI,1932,H,14.0,G,0.5158132,1.0,0.6352953,1.0,R,0.0,0.0
MI,1932,H,15.0,G,0.51260066,1.0,0.5562041,1.0,R,0.0,0.0
MI,1932,H,16.0,G,0.5452271,1.0,0.5400127,1.0,R,0.0,0.0
MI,1932,H,17.0,G,0.46055296,0.0,0.4513053,0.0,R,0.0,0.0
MI,1932,LT GOV,,G,0.52381706,1.0,0.4851801,0.0,R,0.0,0.0
MI,1932,SEC STATE,,G,0.49909583,0.0,0.4954644,0.0,R,0.0,0.0
MI,1932,TREASURER,,G,0.5140635,1.0,0.50671315,1.0,R,0.0,0.0
MI,1933,EDUCATION,,G,0.5519025,1.0,0.42286307,0.0,R,1.0,0.0
MI,1934,ATTY GENL,,G,0.47560224,0.0,0.5289836,1.0,R,1.0,0.0
MI,1934,AUDITOR,,G,0.5101658,1.0,0.5288005,1.0,R,1.0,0.0
MI,1934,G,,G,0.466567,0.0,0.51408446,1.0,R,1.0,0.0
MI,1934,H,1.0,G,0.6760397,1.0,0.8081198,1.0,R,1.0,0.0
MI,1934,H,2.0,G,0.49274886,0.0,0.48267248,0.0,R,1.0,0.0
MI,1934,H,3.0,G,0.4418976,0.0,0.31298363,0.0,R,1.0,0.0
MI,1934,H,4.0,G,0.41168207,0.0,0.47193795,0.0,R,1.0,0.0
MI,1934,H,5.0,G,0.4881657,0.0,0.49564022,0.0,R,1.0,0.0
MI,1934,H,6.0,G,0.49207413,0.0,0.57723397,1.0,R,1.0,0.0
MI,1934,H,7.0,G,0.39250427,0.0,0.4,0.0,R,1.0,0.0
MI,1934,H,8.0,G,0.4712368,0.0,0.4940349,0.0,R,1.0,0.0
MI,1934,H,9.0,G,0.47874793,0.0,0.49640957,0.0,R,1.0,0.0
MI,1934,H,10.0,G,0.40045717,0.0,0.42296752,0.0,R,1.0,0.0
MI,1934,H,11.0,G,0.54761475,1.0,0.52927613,1.0,R,1.0,0.0
MI,1934,H,12.0,G,0.5210746,1.0,0.5510131,1.0,R,1.0,0.0
MI,1934,H,13.0,G,0.41894475,0.0,0.5598338,1.0,R,1.0,0.0
MI,1934,H,14.0,G,0.6352953,1.0,0.6188879,1.0,R,1.0,0.0
MI,1934,H,15.0,G,0.5562041,1.0,0.57994854,1.0,R,1.0,0.0
MI,1934,H,16.0,G,0.5400127,1.0,0.6163573,1.0,R,1.0,0.0
MI,1934,H,17.0,G,0.4513053,0.0,0.49441537,0.0,R,1.0,0.0
MI,1934,LT GOV,,G,0.4851801,0.0,0.5283326,1.0,R,1.0,0.0
MI,1934,S,1.0,G,0.4781413,0.0,0.47155723,0.0,R,1.0,0.0
MI,1934,SEC STATE,,G,0.4954644,0.0,0.5127733,1.0,R,1.0,0.0
MI,1934,TREASURER,,G,0.50671315,1.0,0.5556243,1.0,R,1.0,0.0
MI,1935,EDUCATION,,G,0.42286307,0.0,,0.0,R,0.0,0.0
MI,1935,H,3.0,S,0.31298363,0.0,0.48197648,0.0,R,0.0,0.0
MI,1936,ATTY GENL,,G,0.5289836,1.0,0.4748557,0.0,R,0.0,0.0
MI,1936,AUDITOR,,G,0.5288005,1.0,0.46825498,0.0,R,0.0,0.0
MI,1936,G,,G,0.51408446,1.0,0.47080162,0.0,R,0.0,0.0
MI,1936,H,1.0,G,0.8081198,1.0,0.8102509,1.0,R,0.0,0.0
MI,1936,H,2.0,G,0.48267248,0.0,0.3552725,0.0,R,0.0,0.0
MI,1936,H,3.0,G,0.48197648,0.0,0.33915415,0.0,R,0.0,0.0
MI,1936,H,4.0,G,0.47193795,0.0,0.40764025,0.0,R,0.0,0.0
MI,1936,H,5.0,G,0.49564022,0.0,0.40942386,0.0,R,0.0,0.0
MI,1936,H,6.0,G,0.57723397,1.0,0.44995582,0.0,R,0.0,0.0
MI,1936,H,7.0,G,0.4,0.0,0.3099628,0.0,R,0.0,0.0
MI,1936,H,8.0,G,0.4940349,0.0,0.41297412,0.0,R,0.0,0.0
MI,1936,H,9.0,G,0.49640957,0.0,0.41848648,0.0,R,0.0,0.0
MI,1936,H,10.0,G,0.42296752,0.0,0.3353699,0.0,R,0.0,0.0
MI,1936,H,11.0,G,0.52927613,1.0,0.48620164,0.0,R,0.0,0.0
MI,1936,H,12.0,G,0.5510131,1.0,0.5170514,1.0,R,0.0,0.0
MI,1936,H,13.0,G,0.5598338,1.0,0.4914778,0.0,R,0.0,0.0
MI,1936,H,14.0,G,0.6188879,1.0,0.57766056,1.0,R,0.0,0.0
MI,1936,H,15.0,G,0.57994854,1.0,0.54238874,1.0,R,0.0,0.0
MI,1936,H,16.0,G,0.6163573,1.0,0.55341285,1.0,R,0.0,0.0
MI,1936,H,17.0,G,0.49441537,0.0,0.38418972,0.0,R,0.0,0.0
MI,1936,LT GOV,,G,0.5283326,1.0,0.46778324,0.0,R,0.0,0.0
MI,1936,S,2.0,G,0.5603907,1.0,0.48781452,0.0,R,0.0,0.0
MI,1936,SEC STATE,,G,0.5127733,1.0,0.4934723,0.0,R,0.0,0.0
MI,1936,TREASURER,,G,0.5556243,1.0,0.48945928,0.0,R,0.0,0.0
MI,1937,EDUCATION,,G,0.0,0.0,0.3998493,0.0,,1.0,
MI,1938,ATTY GENL,,G,0.4748557,0.0,0.49910682,0.0,,1.0,
MI,1938,AUDITOR,,G,0.46825498,0.0,0.46878707,0.0,,1.0,
MI,1938,G,,G,0.47080162,0.0,0.53244954,1.0,,1.0,
MI,1938,H,1.0,G,0.8102509,1.0,0.8034084,1.0,,1.0,
MI,1938,H,2.0,G,0.3552725,0.0,0.37711266,0.0,,1.0,
MI,1938,H,3.0,G,0.33915415,0.0,0.376929,0.0,,1.0,
MI,1938,H,4.0,G,0.40764025,0.0,0.3811458,0.0,,1.0,
MI,1938,H,5.0,G,0.40942386,0.0,0.41386935,0.0,,1.0,
MI,1938,H,6.0,G,0.44995582,0.0,0.4877094,0.0,,1.0,
MI,1938,H,7.0,G,0.3099628,0.0,0.34776163,0.0,,1.0,
MI,1938,H,8.0,G,0.41297412,0.0,0.3880981,0.0,,1.0,
MI,1938,H,9.0,G,0.41848648,0.0,0.4311162,0.0,,1.0,
MI,1938,H,10.0,G,0.3353699,0.0,0.37998682,0.0,,1.0,
MI,1938,H,11.0,G,0.48620164,0.0,0.48796228,0.0,,1.0,
MI,1938,H,12.0,G,0.5170514,1.0,0.51462644,1.0,,1.0,
MI,1938,H,13.0,G,0.4914778,0.0,0.5486077,1.0,,1.0,
MI,1938,H,14.0,G,0.57766056,1.0,0.5900215,1.0,,1.0,
MI,1938,H,15.0,G,0.54238874,1.0,0.62050664,1.0,,1.0,
MI,1938,H,16.0,G,0.55341285,1.0,0.5905519,1.0,,1.0,
MI,1938,H,17.0,G,0.38418972,0.0,0.45161057,0.0,,1.0,
MI,1938,LT GOV,,G,0.46778324,0.0,0.50502723,1.0,,1.0,
MI,1938,SEC STATE,,G,0.4934723,0.0,0.44974145,0.0,,1.0,
MI,1938,TREASURER,,G,0.48945928,0.0,0.5012366,1.0,,1.0,
MI,1939,EDUCATION,,G,0.3998493,0.0,0.47355497,0.0,,0.0,
MI,1940,ATTY GENL,,G,0.49910682,0.0,0.44103992,0.0,R,0.0,0.0
MI,1940,AUDITOR,,G,0.46878707,0.0,0.4207673,0.0,R,0.0,0.0
MI,1940,G,,G,0.53244954,1.0,0.47045046,0.0,R,0.0,0.0
MI,1940,H,1.0,G,0.8034084,1.0,0.7802796,1.0,R,0.0,0.0
MI,1940,H,2.0,G,0.37711266,0.0,0.36532426,0.0,R,0.0,0.0
MI,1940,H,3.0,G,0.376929,0.0,0.3315182,0.0,R,0.0,0.0
MI,1940,H,4.0,G,0.3811458,0.0,0.308905,0.0,R,0.0,0.0
MI,1940,H,5.0,G,0.46265608,0.0,0.45446506,0.0,R,0.0,0.0
MI,1940,H,5.0,S,0.41386935,0.0,0.46265608,0.0,R,0.0,0.0
MI,1940,H,6.0,G,0.4877094,0.0,0.4190999,0.0,R,0.0,0.0
MI,1940,H,7.0,G,0.34776163,0.0,0.3266591,0.0,R,0.0,0.0
MI,1940,H,8.0,G,0.3880981,0.0,0.3243409,0.0,R,0.0,0.0
MI,1940,H,9.0,G,0.4311162,0.0,0.3419679,0.0,R,0.0,0.0
MI,1940,H,10.0,G,0.37998682,0.0,0.39532107,0.0,R,0.0,0.0
MI,1940,H,11.0,G,0.48796228,0.0,0.4196209,0.0,R,0.0,0.0
MI,1940,H,12.0,G,0.51462644,1.0,0.4693087,0.0,R,0.0,0.0
MI,1940,H,13.0,G,0.5486077,1.0,0.51141363,1.0,R,0.0,0.0
MI,1940,H,14.0,G,0.5900215,1.0,0.58732843,1.0,R,0.0,0.0
MI,1940,H,15.0,G,0.62050664,1.0,0.6460939,1.0,R,0.0,0.0
MI,1940,H,16.0,G,0.5905519,1.0,0.5846902,1.0,R,0.0,0.0
MI,1940,H,17.0,G,0.45161057,0.0,0.4319019,0.0,R,0.0,0.0
MI,1940,LT GOV,,G,0.50502723,1.0,0.45134604,0.0,R,0.0,0.0
MI,1940,S,1.0,G,0.47155723,0.0,0.32299674,0.0,R,0.0,0.0
MI,1940,SEC STATE,,G,0.44974145,0.0,0.4399922,0.0,R,0.0,0.0
MI,1940,TREASURER,,G,0.5012366,1.0,0.47978583,0.0,R,0.0,0.0
MI,1941,EDUCATION,,G,0.47355497,0.0,0.37334657,0.0,R,1.0,0.0
MI,1942,ATTY GENL,,G,0.44103992,0.0,0.4718724,0.0,R,1.0,0.0
MI,1942,AUDITOR,,G,0.4207673,0.0,0.4684204,0.0,R,1.0,0.0
MI,1942,G,,G,0.47045046,0.0,0.4500602,0.0,R,1.0,0.0
MI,1942,H,1.0,G,0.7802796,1.0,0.80874974,1.0,R,1.0,0.0
MI,1942,H,2.0,G,0.36532426,0.0,0.35072908,0.0,R,1.0,0.0
MI,1942,H,3.0,G,0.3315182,0.0,0.3697301,0.0,R,1.0,0.0
MI,1942,H,4.0,G,0.308905,0.0,0.3562135,0.0,R,1.0,0.0
MI,1942,H,5.0,G,0.45446506,0.0,0.42252374,0.0,R,1.0,0.0
MI,1942,H,6.0,G,0.4190999,0.0,0.44592866,0.0,R,1.0,0.0
MI,1942,H,7.0,G,0.3266591,0.0,0.33650932,0.0,R,1.0,0.0
MI,1942,H,8.0,G,0.3243409,0.0,0.32218263,0.0,R,1.0,0.0
MI,1942,H,9.0,G,0.3419679,0.0,0.37444592,0.0,R,1.0,0.0
MI,1942,H,10.0,G,0.39532107,0.0,0.34996513,0.0,R,1.0,0.0
MI,1942,H,11.0,G,0.4196209,0.0,0.40813756,0.0,R,1.0,0.0
MI,1942,H,12.0,G,0.4693087,0.0,0.5055329,1.0,R,1.0,0.0
MI,1942,H,13.0,G,0.51141363,1.0,0.5810004,1.0,R,1.0,0.0
MI,1942,H,14.0,G,0.58732843,1.0,0.56452954,1.0,R,1.0,0.0
MI,1942,H,15.0,G,0.6460939,1.0,0.6386808,1.0,R,1.0,0.0
MI,1942,H,16.0,G,0.5846902,1.0,0.6162619,1.0,R,1.0,0.0
MI,1942,H,17.0,G,0.4319019,0.0,0.43021142,0.0,R,1.0,0.0
MI,1942,LT GOV,,G,0.45134604,0.0,0.45519805,0.0,R,1.0,0.0
MI,1942,S,2.0,G,0.48781452,0.0,0.48904246,0.0,R,1.0,0.0
MI,1942,SEC STATE,,G,0.4399922,0.0,0.45158675,0.0,R,1.0,0.0
MI,1942,TREASURER,,G,0.47978583,0.0,0.45731008,0.0,R,1.0,0.0
MI,1943,EDUCATION,,G,0.37334657,0.0,0.3413969,0.0,R,0.0,0.0
MI,1944,ATTY GENL,,G,0.4718724,0.0,0.36923537,0.0,R,0.0,0.0
MI,1944,AUDITOR,,G,0.4684204,0.0,0.37374106,0.0,R,0.0,0.0
MI,1944,G,,G,0.4500602,0.0,0.3910052,0.0,R,0.0,0.0
MI,1944,H,1.0,G,0.80874974,1.0,0.66347677,1.0,R,0.0,0.0
MI,1944,H,2.0,G,0.35072908,0.0,0.28221792,0.0,R,0.0,0.0
MI,1944,H,3.0,G,0.3697301,0.0,0.3022499,0.0,R,0.0,0.0
MI,1944,H,4.0,G,0.3562135,0.0,0.26788026,0.0,R,0.0,0.0
MI,1944,H,5.0,G,0.42252374,0.0,0.28396982,0.0,R,0.0,0.0
MI,1944,H,6.0,G,0.44592866,0.0,0.42276478,0.0,R,0.0,0.0
MI,1944,H,7.0,G,0.33650932,0.0,0.2520903,0.0,R,0.0,0.0
MI,1944,H,8.0,G,0.32218263,0.0,0.26685393,0.0,R,0.0,0.0
MI,1944,H,9.0,G,0.37444592,0.0,0.27751493,0.0,R,0.0,0.0
MI,1944,H,10.0,G,0.34996513,0.0,0.28338394,0.0,R,0.0,0.0
MI,1944,H,11.0,G,0.40813756,0.0,0.33993882,0.0,R,0.0,0.0
MI,1944,H,12.0,G,0.5055329,1.0,0.45358044,0.0,R,0.0,0.0
MI,1944,H,13.0,G,0.5810004,1.0,0.47036323,0.0,R,0.0,0.0
MI,1944,H,14.0,G,0.56452954,1.0,0.46497828,0.0,R,0.0,0.0
MI,1944,H,15.0,G,0.6386808,1.0,0.52122885,1.0,R,0.0,0.0
MI,1944,H,16.0,G,0.6162619,1.0,0.52449864,1.0,R,0.0,0.0
MI,1944,H,17.0,G,0.43021142,0.0,0.34927255,0.0,R,0.0,0.0
MI,1944,LT GOV,,G,0.45519805,0.0,0.37445748,0.0,R,0.0,0.0
MI,1944,SEC STATE,,G,0.45158675,0.0,0.36391848,0.0,R,0.0,0.0
MI,1944,TREASURER,,G,0.45731008,0.0,0.36607862,0.0,R,0.0,0.0
MI,1945,EDUCATION,,G,0.3413969,0.0,0.347508,0.0,R,0.0,0.0
MI,1946,ATTY GENL,,G,0.36923537,0.0,0.50040233,1.0,R,0.0,0.0
MI,1946,AUDITOR,,G,0.37374106,0.0,0.4967894,0.0,R,0.0,0.0
MI,1946,G,,G,0.3910052,0.0,0.53913444,1.0,R,0.0,0.0
MI,1946,H,1.0,G,0.66347677,1.0,0.83869267,1.0,R,0.0,0.0
MI,1946,H,2.0,G,0.28221792,0.0,0.4354864,0.0,R,0.0,0.0
MI,1946,H,3.0,G,0.3022499,0.0,0.39468828,0.0,R,0.0,0.0
MI,1946,H,4.0,G,0.26788026,0.0,0.33981705,0.0,R,0.0,0.0
MI,1946,H,5.0,G,0.28396982,0.0,0.38767612,0.0,R,0.0,0.0
MI,1946,H,6.0,G,0.42276478,0.0,0.49731776,0.0,R,0.0,0.0
MI,1946,H,7.0,G,0.2520903,0.0,0.4057166,0.0,R,0.0,0.0
MI,1946,H,8.0,G,0.26685393,0.0,0.37683088,0.0,R,0.0,0.0
MI,1946,H,9.0,G,0.27751493,0.0,0.4088449,0.0,R,0.0,0.0
MI,1946,H,10.0,G,0.28338394,0.0,0.36052918,0.0,R,0.0,0.0
MI,1946,H,11.0,G,0.33993882,0.0,0.3003408,0.0,R,0.0,0.0
MI,1946,H,12.0,G,0.45358044,0.0,0.4306071,0.0,R,0.0,0.0
MI,1946,H,13.0,G,0.47036323,0.0,0.627074,1.0,R,0.0,0.0
MI,1946,H,14.0,G,0.46497828,0.0,0.57125175,1.0,R,0.0,0.0
MI,1946,H,15.0,G,0.52122885,1.0,0.6525852,1.0,R,0.0,0.0
MI,1946,H,16.0,G,0.52449864,1.0,0.6288796,1.0,R,0.0,0.0
MI,1946,H,17.0,G,0.34927255,0.0,0.4703458,0.0,R,0.0,0.0
MI,1946,LT GOV,,G,0.37445748,0.0,0.5067866,1.0,R,0.0,0.0
MI,1946,S,1.0,G,0.32299674,0.0,0.48746228,0.0,R,0.0,0.0
MI,1946,SEC STATE,,G,0.36391848,0.0,0.4831088,0.0,R,0.0,0.0
MI,1946,TREASURER,,G,0.36607862,0.0,0.4947458,0.0,R,0.0,0.0
MI,1947,EDUCATION,,G,0.347508,0.0,0.43618608,0.0,R,0.0,0.0
MI,1947,H,11.0,S,0.3003408,0.0,0.35923213,0.0,R,0.0,0.0
MI,1948,ATTY GENL,,G,0.50040233,1.0,0.48427534,0.0,R,0.0,0.0
MI,1948,AUDITOR,,G,0.4967894,0.0,0.466096,0.0,R,0.0,0.0
MI,1948,G,,G,0.53913444,1.0,0.5003087,1.0,R,0.0,0.0
MI,1948,H,1.0,G,0.83869267,1.0,0.83774155,1.0,R,0.0,0.0
MI,1948,H,2.0,G,0.4354864,0.0,0.3924318,0.0,R,0.0,0.0
MI,1948,H,3.0,G,0.39468828,0.0,0.3801899,0.0,R,0.0,0.0
MI,1948,H,4.0,G,0.33981705,0.0,0.30969316,0.0,R,0.0,0.0
